onset	duration	type
1	n/a	boundary
82	1	S127
272	1	S128
473	1	S129
673	1	S130
863	1	S131
1064	1	S132
1254	1	S133
1455	1	S134
1655	1	S135
1846	1	S136
2046	1	S137
2236	1	S138
2437	1	S139
2627	1	S140
2828	1	S141
3028	1	S142
3218	1	S143
3419	1	S144
3609	1	S145
3810	1	S146
4000	1	S147
4200	1	S148
4401	1	S149
4591	1	S150
4792	1	S151
4982	1	S152
5182	1	S153
5373	1	S154
5573	1	S155
5774	1	S156
5964	1	S157
6164	1	S158
6355	1	S159
6555	1	S160
6746	1	S161
6946	1	S162
7146	1	S163
7337	1	S164
7537	1	S165
7728	1	S166
7928	1	S167
8119	1	S168
8319	1	S169
8519	1	S170
8710	1	S171
8910	1	S172
9101	1	S173
9301	1	S174
9491	1	S175
9692	1	S176
9892	1	S177
10083	1	S178
10283	1	S179
10473	1	S180
10674	1	S181
10864	1	S182
11065	1	S183
11265	1	S184
11455	1	S185
11656	1	S186
11846	1	S187
12047	1	S188
12237	1	S189
12437	1	S190
12638	1	S191
12828	1	S192
13029	1	S193
13219	1	S194
13419	1	S195
13610	1	S196
13810	1	S197
14011	1	S198
14201	1	S199
14402	1	S200
14592	1	S201
14792	1	S202
14983	1	S203
15183	1	S204
15384	1	S205
15574	1	S206
15774	1	S207
15965	1	S208
16165	1	S209
16356	1	S210
16556	1	S211
16756	1	S212
16947	1	S213
17147	1	S214
17338	1	S215
17538	1	S216
17738	1	S217
17929	1	S218
18129	1	S219
18320	1	S220
18520	1	S221
18710	1	S222
18911	1	S223
19111	1	S224
19302	1	S225
19502	1	S226
19692	1	S227
19893	1	S228
20083	1	S229
20284	1	S230
20484	1	S231
20675	1	S232
20875	1	S233
21065	1	S234
21266	1	S235
21456	1	S236
21657	1	S237
21857	1	S238
22047	1	S239
22248	1	S240
22438	1	S241
22639	1	S242
22829	1	S243
23029	1	S244
23230	1	S245
23420	1	S246
23621	1	S247
23811	1	S248
24011	1	S249
24202	1	S250
24402	1	S251
24603	1	S252
24793	1	S253
24993	1	S254
25184	1	S255
25575	1	S  1
25775	1	S  2
25976	1	S  3
26166	1	S  4
26366	1	S  5
26557	1	S  6
26757	1	S  7
26948	1	S  8
27148	1	S  9
27348	1	S 10
27539	1	S 11
27739	1	S 12
27930	1	S 13
28130	1	S 14
28320	1	S 15
28521	1	S 16
28721	1	S 17
28912	1	S 18
29112	1	S 19
29302	1	S 20
29503	1	S 21
29693	1	S 22
29894	1	S 23
30094	1	S 24
30284	1	S 25
30485	1	S 26
30675	1	S 27
30876	1	S 28
31066	1	S 29
31267	1	S 30
31467	1	S 31
31657	1	S 32
31858	1	S 33
32048	1	S 34
32249	1	S 35
32439	1	S 36
32639	1	S 37
32840	1	S 38
33030	1	S 39
33231	1	S 40
33421	1	S 41
33621	1	S 42
33822	1	S 43
34012	1	S 44
34213	1	S 45
34403	1	S 46
34603	1	S 47
34794	1	S 48
34994	1	S 49
35195	1	S 50
35385	1	S 51
35585	1	S 52
35776	1	S 53
35976	1	S 54
36167	1	S 55
36367	1	S 56
36568	1	S 57
36758	1	S 58
36958	1	S 59
37149	1	S 60
37349	1	S 61
37539	1	S 62
37740	1	S 63
37940	1	S 64
38131	1	S 65
38331	1	S 66
38522	1	S 67
38722	1	S 68
38912	1	S 69
39113	1	S 70
39313	1	S 71
39504	1	S 72
39704	1	S 73
39894	1	S 74
40095	1	S 75
40285	1	S 76
40486	1	S 77
40686	1	S 78
40876	1	S 79
41077	1	S 80
41267	1	S 81
41468	1	S 82
41658	1	S 83
41858	1	S 84
42059	1	S 85
42249	1	S 86
42450	1	S 87
42640	1	S 88
42841	1	S 89
43031	1	S 90
43231	1	S 91
43432	1	S 92
43622	1	S 93
43823	1	S 94
44013	1	S 95
44213	1	S 96
44404	1	S 97
44604	1	S 98
44805	1	S 99
44995	1	S100
45195	1	S101
45386	1	S102
45586	1	S103
45777	1	S104
45977	1	S105
