onset	duration	type
1	n/a	boundary
126	1	S119
327	1	S120
527	1	S121
718	1	S122
918	1	S123
1109	1	S124
1309	1	S125
1499	1	S126
1700	1	S127
1900	1	S128
2091	1	S129
2291	1	S130
2481	1	S131
2682	1	S132
2872	1	S133
3073	1	S134
3273	1	S135
3463	1	S136
3664	1	S137
3854	1	S138
4055	1	S139
4245	1	S140
4445	1	S141
4646	1	S142
4836	1	S143
5037	1	S144
5227	1	S145
5427	1	S146
5618	1	S147
5818	1	S148
6019	1	S149
6209	1	S150
6410	1	S151
6600	1	S152
6800	1	S153
6991	1	S154
7191	1	S155
7392	1	S156
7582	1	S157
7782	1	S158
7973	1	S159
8173	1	S160
8364	1	S161
8564	1	S162
8764	1	S163
8955	1	S164
9155	1	S165
9346	1	S166
9546	1	S167
9736	1	S168
9937	1	S169
10137	1	S170
10328	1	S171
10528	1	S172
10718	1	S173
10919	1	S174
11109	1	S175
11310	1	S176
11510	1	S177
11700	1	S178
11901	1	S179
12091	1	S180
12292	1	S181
12492	1	S182
12683	1	S183
12883	1	S184
13073	1	S185
13274	1	S186
13464	1	S187
13665	1	S188
13865	1	S189
14055	1	S190
14256	1	S191
14446	1	S192
14647	1	S193
14837	1	S194
15037	1	S195
15238	1	S196
15428	1	S197
15629	1	S198
15819	1	S199
16019	1	S200
16210	1	S201
16410	1	S202
16611	1	S203
16801	1	S204
17001	1	S205
17192	1	S206
17392	1	S207
17583	1	S208
17783	1	S209
17983	1	S210
18174	1	S211
18374	1	S212
18565	1	S213
18765	1	S214
18955	1	S215
19156	1	S216
19356	1	S217
19547	1	S218
19747	1	S219
19938	1	S220
20138	1	S221
20328	1	S222
20529	1	S223
20729	1	S224
20920	1	S225
21120	1	S226
21310	1	S227
21511	1	S228
21701	1	S229
21902	1	S230
22102	1	S231
22292	1	S232
22493	1	S233
22683	1	S234
22884	1	S235
23074	1	S236
23274	1	S237
23475	1	S238
23665	1	S239
23866	1	S240
24056	1	S241
24257	1	S242
24447	1	S243
24647	1	S244
24848	1	S245
25038	1	S246
25239	1	S247
25429	1	S248
25629	1	S249
25820	1	S250
26020	1	S251
26221	1	S252
26411	1	S253
26611	1	S254
26802	1	S255
27193	1	S  1
27393	1	S  2
27593	1	S  3
27784	1	S  4
27984	1	S  5
28175	1	S  6
28375	1	S  7
28575	1	S  8
28766	1	S  9
28966	1	S 10
29157	1	S 11
29357	1	S 12
29547	1	S 13
29748	1	S 14
29948	1	S 15
30139	1	S 16
30339	1	S 17
30530	1	S 18
30730	1	S 19
30920	1	S 20
31121	1	S 21
31321	1	S 22
31512	1	S 23
31712	1	S 24
31902	1	S 25
32103	1	S 26
32293	1	S 27
32494	1	S 28
32694	1	S 29
32884	1	S 30
33085	1	S 31
33275	1	S 32
33476	1	S 33
33666	1	S 34
33866	1	S 35
34067	1	S 36
34257	1	S 37
34458	1	S 38
34648	1	S 39
34848	1	S 40
35039	1	S 41
35239	1	S 42
35440	1	S 43
35630	1	S 44
35830	1	S 45
36021	1	S 46
36221	1	S 47
36412	1	S 48
36612	1	S 49
36813	1	S 50
37003	1	S 51
37203	1	S 52
37394	1	S 53
37594	1	S 54
37785	1	S 55
37985	1	S 56
38185	1	S 57
38376	1	S 58
38576	1	S 59
38767	1	S 60
38967	1	S 61
39157	1	S 62
39358	1	S 63
39558	1	S 64
39749	1	S 65
39949	1	S 66
40139	1	S 67
40340	1	S 68
40530	1	S 69
40731	1	S 70
40931	1	S 71
41121	1	S 72
41322	1	S 73
41512	1	S 74
41713	1	S 75
41903	1	S 76
42103	1	S 77
