onset	duration	type
1	n/a	boundary
105	1	S148
295	1	S149
495	1	S150
696	1	S151
886	1	S152
1087	1	S153
1277	1	S154
1477	1	S155
1678	1	S156
1868	1	S157
2069	1	S158
2259	1	S159
2459	1	S160
2650	1	S161
2850	1	S162
3051	1	S163
3241	1	S164
3442	1	S165
3632	1	S166
3832	1	S167
4023	1	S168
4223	1	S169
4424	1	S170
4614	1	S171
4814	1	S172
5005	1	S173
5205	1	S174
5396	1	S175
5596	1	S176
5796	1	S177
5987	1	S178
6187	1	S179
6378	1	S180
6578	1	S181
6768	1	S182
6969	1	S183
7169	1	S184
7360	1	S185
7560	1	S186
7750	1	S187
7951	1	S188
8141	1	S189
8342	1	S190
8542	1	S191
8732	1	S192
8933	1	S193
9123	1	S194
9324	1	S195
9514	1	S196
9715	1	S197
9915	1	S198
10105	1	S199
10306	1	S200
10496	1	S201
10697	1	S202
10887	1	S203
11087	1	S204
11288	1	S205
11478	1	S206
11679	1	S207
11869	1	S208
12069	1	S209
12260	1	S210
12460	1	S211
12661	1	S212
12851	1	S213
13051	1	S214
13242	1	S215
13442	1	S216
13633	1	S217
13833	1	S218
14033	1	S219
14224	1	S220
14424	1	S221
14615	1	S222
14815	1	S223
15005	1	S224
15206	1	S225
15406	1	S226
15597	1	S227
15797	1	S228
15988	1	S229
16188	1	S230
16378	1	S231
16579	1	S232
16779	1	S233
16970	1	S234
17170	1	S235
17360	1	S236
17561	1	S237
17761	1	S238
17952	1	S239
18152	1	S240
18342	1	S241
18543	1	S242
18733	1	S243
18934	1	S244
19134	1	S245
19324	1	S246
19525	1	S247
19715	1	S248
19916	1	S249
20106	1	S250
20306	1	S251
20507	1	S252
20697	1	S253
20898	1	S254
21088	1	S255
21479	1	S  1
21679	1	S  2
21880	1	S  3
22070	1	S  4
22271	1	S  5
22461	1	S  6
22661	1	S  7
22852	1	S  8
23052	1	S  9
23253	1	S 10
23443	1	S 11
23643	1	S 12
23834	1	S 13
24034	1	S 14
24225	1	S 15
24425	1	S 16
24625	1	S 17
24816	1	S 18
25016	1	S 19
25207	1	S 20
25407	1	S 21
25597	1	S 22
25798	1	S 23
25998	1	S 24
26189	1	S 25
26389	1	S 26
26579	1	S 27
26780	1	S 28
26970	1	S 29
27171	1	S 30
27371	1	S 31
27561	1	S 32
27762	1	S 33
27952	1	S 34
28153	1	S 35
28343	1	S 36
28544	1	S 37
28744	1	S 38
28934	1	S 39
29135	1	S 40
29325	1	S 41
29526	1	S 42
29716	1	S 43
29916	1	S 44
30117	1	S 45
