onset	duration	type
1	n/a	boundary
66	1	S187
266	1	S188
467	1	S189
657	1	S190
857	1	S191
1048	1	S192
1248	1	S193
1439	1	S194
1639	1	S195
1839	1	S196
2030	1	S197
2230	1	S198
2421	1	S199
2621	1	S200
2811	1	S201
3012	1	S202
3212	1	S203
3403	1	S204
3603	1	S205
3794	1	S206
3994	1	S207
4184	1	S208
4385	1	S209
4585	1	S210
4776	1	S211
4976	1	S212
5166	1	S213
5367	1	S214
5557	1	S215
5758	1	S216
5958	1	S217
6148	1	S218
6349	1	S219
6539	1	S220
6740	1	S221
6930	1	S222
7130	1	S223
7331	1	S224
7521	1	S225
7722	1	S226
7912	1	S227
8112	1	S228
8303	1	S229
8503	1	S230
8704	1	S231
8894	1	S232
9095	1	S233
9285	1	S234
9485	1	S235
9686	1	S236
9876	1	S237
10077	1	S238
10267	1	S239
10467	1	S240
10658	1	S241
10858	1	S242
11059	1	S243
11249	1	S244
11449	1	S245
11640	1	S246
11840	1	S247
12031	1	S248
12231	1	S249
12431	1	S250
12622	1	S251
12822	1	S252
13013	1	S253
13213	1	S254
13403	1	S255
13804	1	S  1
13995	1	S  2
14195	1	S  3
14385	1	S  4
14586	1	S  5
14776	1	S  6
14977	1	S  7
15177	1	S  8
15368	1	S  9
15568	1	S 10
15758	1	S 11
15959	1	S 12
16149	1	S 13
16350	1	S 14
16550	1	S 15
16740	1	S 16
16941	1	S 17
17131	1	S 18
17332	1	S 19
17522	1	S 20
17722	1	S 21
17923	1	S 22
18113	1	S 23
18314	1	S 24
18504	1	S 25
18704	1	S 26
18895	1	S 27
19095	1	S 28
19296	1	S 29
19486	1	S 30
19686	1	S 31
19877	1	S 32
20077	1	S 33
20268	1	S 34
20468	1	S 35
20669	1	S 36
20859	1	S 37
21059	1	S 38
21250	1	S 39
21450	1	S 40
21641	1	S 41
21841	1	S 42
22041	1	S 43
22232	1	S 44
22432	1	S 45
22623	1	S 46
22823	1	S 47
23013	1	S 48
23214	1	S 49
23414	1	S 50
23605	1	S 51
23805	1	S 52
23995	1	S 53
24196	1	S 54
24386	1	S 55
24587	1	S 56
24787	1	S 57
24977	1	S 58
25178	1	S 59
25368	1	S 60
25569	1	S 61
25769	1	S 62
25959	1	S 63
26160	1	S 64
26350	1	S 65
26551	1	S 66
26741	1	S 67
26942	1	S 68
27142	1	S 69
27332	1	S 70
27533	1	S 71
27723	1	S 72
27924	1	S 73
28114	1	S 74
28314	1	S 75
28515	1	S 76
28705	1	S 77
28906	1	S 78
29096	1	S 79
29296	1	S 80
29487	1	S 81
29687	1	S 82
29888	1	S 83
30078	1	S 84
30278	1	S 85
30469	1	S 86
30669	1	S 87
30860	1	S 88
31060	1	S 89
31260	1	S 90
31451	1	S 91
31651	1	S 92
31842	1	S 93
32042	1	S 94
32232	1	S 95
32433	1	S 96
32633	1	S 97
32824	1	S 98
33024	1	S 99
33215	1	S100
33415	1	S101
33605	1	S102
33806	1	S103
34006	1	S104
34197	1	S105
34397	1	S106
34587	1	S107
34788	1	S108
34978	1	S109
35179	1	S110
35379	1	S111
35569	1	S112
35770	1	S113
35960	1	S114
36161	1	S115
36351	1	S116
36551	1	S117
36752	1	S118
36942	1	S119
37143	1	S120
37333	1	S121
37533	1	S122
37724	1	S123
37924	1	S124
38125	1	S125
38315	1	S126
38516	1	S127
38706	1	S128
38906	1	S129
39097	1	S130
39297	1	S131
39498	1	S132
39688	1	S133
39888	1	S134
40079	1	S135
40279	1	S136
40470	1	S137
40670	1	S138
40870	1	S139
41061	1	S140
41261	1	S141
41452	1	S142
41652	1	S143
41852	1	S144
42043	1	S145
42243	1	S146
42434	1	S147
42634	1	S148
42824	1	S149
43025	1	S150
43225	1	S151
43416	1	S152
43616	1	S153
43806	1	S154
44007	1	S155
44197	1	S156
44398	1	S157
44598	1	S158
44789	1	S159
44989	1	S160
45179	1	S161
45380	1	S162
45570	1	S163
45771	1	S164
45971	1	S165
46161	1	S166
46362	1	S167
46552	1	S168
46753	1	S169
46943	1	S170
47143	1	S171
47344	1	S172
47534	1	S173
47735	1	S174
47925	1	S175
48125	1	S176
48316	1	S177
48516	1	S178
48717	1	S179
48907	1	S180
49107	1	S181
49298	1	S182
49498	1	S183
49689	1	S184
49889	1	S185
50090	1	S186
50280	1	S187
50480	1	S188
50671	1	S189
50871	1	S190
51062	1	S191
51262	1	S192
51462	1	S193
51653	1	S194
51853	1	S195
52044	1	S196
52244	1	S197
52434	1	S198
52635	1	S199
52835	1	S200
53026	1	S201
53226	1	S202
53416	1	S203
53617	1	S204
53807	1	S205
54008	1	S206
54208	1	S207
54398	1	S208
54599	1	S209
54789	1	S210
54990	1	S211
55180	1	S212
55380	1	S213
55581	1	S214
55771	1	S215
55972	1	S216
56162	1	S217
56363	1	S218
56553	1	S219
56753	1	S220
56954	1	S221
57144	1	S222
57345	1	S223
57535	1	S224
57735	1	S225
57926	1	S226
58126	1	S227
58327	1	S228
58517	1	S229
58717	1	S230
58908	1	S231
59108	1	S232
59309	1	S233
59499	1	S234
