onset	duration	type
1	n/a	boundary
79	1	S 66
269	1	S 67
470	1	S 68
660	1	S 69
860	1	S 70
1051	1	S 71
1251	1	S 72
1452	1	S 73
1642	1	S 74
1842	1	S 75
2033	1	S 76
2233	1	S 77
2424	1	S 78
2624	1	S 79
2825	1	S 80
3015	1	S 81
3215	1	S 82
3406	1	S 83
3606	1	S 84
3797	1	S 85
3997	1	S 86
4197	1	S 87
4388	1	S 88
4588	1	S 89
4779	1	S 90
4979	1	S 91
5169	1	S 92
5370	1	S 93
5570	1	S 94
5761	1	S 95
5961	1	S 96
6151	1	S 97
6352	1	S 98
6542	1	S 99
6743	1	S100
6943	1	S101
7133	1	S102
7334	1	S103
7524	1	S104
7725	1	S105
7915	1	S106
8115	1	S107
8316	1	S108
8506	1	S109
8707	1	S110
8897	1	S111
9098	1	S112
9288	1	S113
9488	1	S114
9689	1	S115
9879	1	S116
10080	1	S117
10270	1	S118
10470	1	S119
10661	1	S120
