onset	duration	type
1	n/a	boundary
184	1	S 81
374	1	S 82
574	1	S 83
765	1	S 84
965	1	S 85
1166	1	S 86
1356	1	S 87
1556	1	S 88
1747	1	S 89
1947	1	S 90
2138	1	S 91
2338	1	S 92
2538	1	S 93
2729	1	S 94
2929	1	S 95
3120	1	S 96
3320	1	S 97
3510	1	S 98
3711	1	S 99
3911	1	S100
4102	1	S101
4302	1	S102
4492	1	S103
4693	1	S104
4883	1	S105
5084	1	S106
5284	1	S107
5474	1	S108
5675	1	S109
5865	1	S110
6066	1	S111
6256	1	S112
6457	1	S113
6657	1	S114
6847	1	S115
7048	1	S116
7238	1	S117
7439	1	S118
7629	1	S119
7829	1	S120
8030	1	S121
8220	1	S122
8421	1	S123
8611	1	S124
8811	1	S125
9012	1	S126
9202	1	S127
9403	1	S128
9593	1	S129
9793	1	S130
9984	1	S131
10184	1	S132
10385	1	S133
10575	1	S134
10775	1	S135
10966	1	S136
11166	1	S137
11357	1	S138
11557	1	S139
11758	1	S140
11948	1	S141
12148	1	S142
12339	1	S143
12539	1	S144
12730	1	S145
12930	1	S146
13130	1	S147
13321	1	S148
13521	1	S149
13712	1	S150
13912	1	S151
14102	1	S152
14303	1	S153
14503	1	S154
14694	1	S155
14894	1	S156
15084	1	S157
15285	1	S158
15475	1	S159
15676	1	S160
15876	1	S161
16066	1	S162
16267	1	S163
16457	1	S164
16658	1	S165
16848	1	S166
17048	1	S167
17249	1	S168
17439	1	S169
17640	1	S170
17830	1	S171
18031	1	S172
18221	1	S173
18421	1	S174
18622	1	S175
18812	1	S176
19013	1	S177
19203	1	S178
19403	1	S179
19594	1	S180
19794	1	S181
19995	1	S182
20185	1	S183
20385	1	S184
20576	1	S185
20776	1	S186
20967	1	S187
21167	1	S188
21367	1	S189
21558	1	S190
21758	1	S191
21949	1	S192
22149	1	S193
22339	1	S194
22540	1	S195
22740	1	S196
22931	1	S197
23131	1	S198
23321	1	S199
23522	1	S200
23712	1	S201
23913	1	S202
24113	1	S203
24304	1	S204
24504	1	S205
24694	1	S206
24895	1	S207
25095	1	S208
25286	1	S209
25486	1	S210
25676	1	S211
25877	1	S212
26067	1	S213
26268	1	S214
26468	1	S215
26658	1	S216
26859	1	S217
27049	1	S218
27250	1	S219
27440	1	S220
27640	1	S221
27841	1	S222
28031	1	S223
28232	1	S224
28422	1	S225
28622	1	S226
28813	1	S227
29013	1	S228
29214	1	S229
29404	1	S230
29604	1	S231
29795	1	S232
29995	1	S233
30186	1	S234
30386	1	S235
30587	1	S236
30777	1	S237
30977	1	S238
31168	1	S239
31368	1	S240
31559	1	S241
31759	1	S242
31959	1	S243
32150	1	S244
32350	1	S245
32541	1	S246
32741	1	S247
32931	1	S248
33132	1	S249
33332	1	S250
33523	1	S251
33723	1	S252
33913	1	S253
34114	1	S254
34304	1	S255
34705	1	S  1
34895	1	S  2
35096	1	S  3
35286	1	S  4
35487	1	S  5
35677	1	S  6
35877	1	S  7
36078	1	S  8
36268	1	S  9
36469	1	S 10
36659	1	S 11
36860	1	S 12
37050	1	S 13
37250	1	S 14
37451	1	S 15
37641	1	S 16
37842	1	S 17
38032	1	S 18
38232	1	S 19
38423	1	S 20
38623	1	S 21
38824	1	S 22
39014	1	S 23
39214	1	S 24
39405	1	S 25
39605	1	S 26
39796	1	S 27
39996	1	S 28
40196	1	S 29
40387	1	S 30
40587	1	S 31
40778	1	S 32
40978	1	S 33
41178	1	S 34
41369	1	S 35
41569	1	S 36
41760	1	S 37
41960	1	S 38
42150	1	S 39
42351	1	S 40
42551	1	S 41
42742	1	S 42
42942	1	S 43
43133	1	S 44
43333	1	S 45
43523	1	S 46
43724	1	S 47
43924	1	S 48
44115	1	S 49
44315	1	S 50
44505	1	S 51
44706	1	S 52
44896	1	S 53
45097	1	S 54
45297	1	S 55
45487	1	S 56
45688	1	S 57
45878	1	S 58
46079	1	S 59
46269	1	S 60
46469	1	S 61
46670	1	S 62
46860	1	S 63
47061	1	S 64
47251	1	S 65
