onset	duration	type
1	n/a	boundary
31	1	S221
231	1	S222
422	1	S223
622	1	S224
822	1	S225
1013	1	S226
1213	1	S227
1404	1	S228
1604	1	S229
1794	1	S230
1995	1	S231
2195	1	S232
2386	1	S233
2586	1	S234
2776	1	S235
2977	1	S236
3167	1	S237
3368	1	S238
3568	1	S239
3759	1	S240
3959	1	S241
4149	1	S242
4350	1	S243
4540	1	S244
4741	1	S245
4941	1	S246
5131	1	S247
5332	1	S248
5522	1	S249
5723	1	S250
5913	1	S251
6113	1	S252
6314	1	S253
6504	1	S254
6705	1	S255
7095	1	S  1
7286	1	S  2
7486	1	S  3
7687	1	S  4
7877	1	S  5
8077	1	S  6
8268	1	S  7
8468	1	S  8
8659	1	S  9
8859	1	S 10
9060	1	S 11
9250	1	S 12
9450	1	S 13
9641	1	S 14
9841	1	S 15
10032	1	S 16
10232	1	S 17
10432	1	S 18
10623	1	S 19
10823	1	S 20
11014	1	S 21
11214	1	S 22
11404	1	S 23
11605	1	S 24
11805	1	S 25
11996	1	S 26
12196	1	S 27
12386	1	S 28
12587	1	S 29
12787	1	S 30
12978	1	S 31
13178	1	S 32
13368	1	S 33
13569	1	S 34
13759	1	S 35
13960	1	S 36
14160	1	S 37
14351	1	S 38
14551	1	S 39
14741	1	S 40
14942	1	S 41
15132	1	S 42
15333	1	S 43
15533	1	S 44
15723	1	S 45
15924	1	S 46
16114	1	S 47
16315	1	S 48
16505	1	S 49
16705	1	S 50
16906	1	S 51
17096	1	S 52
17297	1	S 53
17487	1	S 54
17687	1	S 55
17878	1	S 56
18078	1	S 57
18279	1	S 58
18469	1	S 59
18669	1	S 60
18860	1	S 61
19060	1	S 62
19251	1	S 63
19451	1	S 64
19652	1	S 65
19842	1	S 66
20042	1	S 67
20233	1	S 68
20433	1	S 69
20624	1	S 70
20824	1	S 71
21024	1	S 72
21215	1	S 73
21415	1	S 74
21606	1	S 75
21806	1	S 76
21996	1	S 77
22197	1	S 78
22397	1	S 79
22588	1	S 80
22788	1	S 81
22978	1	S 82
23179	1	S 83
23369	1	S 84
23570	1	S 85
23770	1	S 86
23960	1	S 87
24161	1	S 88
24351	1	S 89
24552	1	S 90
24742	1	S 91
24942	1	S 92
25143	1	S 93
25333	1	S 94
25534	1	S 95
25724	1	S 96
25925	1	S 97
26115	1	S 98
26315	1	S 99
26516	1	S100
26706	1	S101
26907	1	S102
27097	1	S103
27297	1	S104
27488	1	S105
27688	1	S106
27889	1	S107
28079	1	S108
28279	1	S109
28470	1	S110
28670	1	S111
28871	1	S112
29061	1	S113
29261	1	S114
29452	1	S115
29652	1	S116
29843	1	S117
30043	1	S118
30243	1	S119
30434	1	S120
30634	1	S121
30825	1	S122
31025	1	S123
31215	1	S124
31416	1	S125
31616	1	S126
31807	1	S127
32007	1	S128
32198	1	S129
32398	1	S130
32588	1	S131
32789	1	S132
32989	1	S133
33180	1	S134
33380	1	S135
33570	1	S136
33771	1	S137
33961	1	S138
34162	1	S139
34362	1	S140
34552	1	S141
