onset	duration	type
1	n/a	boundary
189	1	S145
379	1	S146
580	1	S147
780	1	S148
971	1	S149
1171	1	S150
1361	1	S151
1562	1	S152
1752	1	S153
1953	1	S154
2153	1	S155
2343	1	S156
2544	1	S157
2734	1	S158
2935	1	S159
3125	1	S160
3326	1	S161
3526	1	S162
3716	1	S163
3917	1	S164
4107	1	S165
4308	1	S166
4498	1	S167
4698	1	S168
4899	1	S169
5089	1	S170
5290	1	S171
5480	1	S172
5680	1	S173
5871	1	S174
6071	1	S175
6272	1	S176
6462	1	S177
6662	1	S178
6853	1	S179
7053	1	S180
7244	1	S181
7444	1	S182
7644	1	S183
7835	1	S184
8035	1	S185
8226	1	S186
8426	1	S187
8616	1	S188
8817	1	S189
9017	1	S190
9208	1	S191
9408	1	S192
9599	1	S193
9799	1	S194
9989	1	S195
10190	1	S196
10390	1	S197
10581	1	S198
10781	1	S199
10971	1	S200
11172	1	S201
11362	1	S202
11563	1	S203
11763	1	S204
11953	1	S205
12154	1	S206
12344	1	S207
12545	1	S208
12735	1	S209
12935	1	S210
13136	1	S211
13326	1	S212
13527	1	S213
13717	1	S214
13918	1	S215
14118	1	S216
14308	1	S217
14509	1	S218
14699	1	S219
14900	1	S220
15090	1	S221
15290	1	S222
15491	1	S223
15681	1	S224
15882	1	S225
16072	1	S226
16272	1	S227
16463	1	S228
16663	1	S229
16864	1	S230
17054	1	S231
17254	1	S232
17445	1	S233
17645	1	S234
17836	1	S235
18036	1	S236
18236	1	S237
18427	1	S238
18627	1	S239
18818	1	S240
19018	1	S241
19208	1	S242
19409	1	S243
19609	1	S244
19800	1	S245
20000	1	S246
20191	1	S247
20391	1	S248
20581	1	S249
20782	1	S250
20982	1	S251
21173	1	S252
21373	1	S253
21563	1	S254
21764	1	S255
22155	1	S  1
22355	1	S  2
22545	1	S  3
22746	1	S  4
22936	1	S  5
23137	1	S  6
23327	1	S  7
23527	1	S  8
23728	1	S  9
23918	1	S 10
24119	1	S 11
24309	1	S 12
24510	1	S 13
24700	1	S 14
24900	1	S 15
25101	1	S 16
25291	1	S 17
25492	1	S 18
25682	1	S 19
25882	1	S 20
26073	1	S 21
26273	1	S 22
26474	1	S 23
26664	1	S 24
26864	1	S 25
27055	1	S 26
27255	1	S 27
27446	1	S 28
27646	1	S 29
27846	1	S 30
28037	1	S 31
28237	1	S 32
28428	1	S 33
28628	1	S 34
28818	1	S 35
29019	1	S 36
29219	1	S 37
29410	1	S 38
29610	1	S 39
29800	1	S 40
