onset	duration	type
1	n/a	boundary
82	1	S126
272	1	S127
473	1	S128
663	1	S129
864	1	S130
1054	1	S131
1254	1	S132
1455	1	S133
1645	1	S134
1846	1	S135
2036	1	S136
2236	1	S137
2427	1	S138
2627	1	S139
2828	1	S140
3018	1	S141
3219	1	S142
3409	1	S143
3609	1	S144
3800	1	S145
4000	1	S146
4201	1	S147
4391	1	S148
4591	1	S149
4782	1	S150
4982	1	S151
5173	1	S152
5373	1	S153
5573	1	S154
5764	1	S155
5964	1	S156
6155	1	S157
6355	1	S158
6545	1	S159
6746	1	S160
6946	1	S161
7137	1	S162
7337	1	S163
7527	1	S164
7728	1	S165
7928	1	S166
8119	1	S167
8319	1	S168
8509	1	S169
8710	1	S170
8900	1	S171
9101	1	S172
9301	1	S173
9492	1	S174
9692	1	S175
9882	1	S176
10083	1	S177
10273	1	S178
10474	1	S179
10674	1	S180
10864	1	S181
11065	1	S182
11255	1	S183
11456	1	S184
11646	1	S185
11846	1	S186
12047	1	S187
12237	1	S188
12438	1	S189
12628	1	S190
12828	1	S191
13019	1	S192
13219	1	S193
13420	1	S194
13610	1	S195
13810	1	S196
14001	1	S197
14201	1	S198
14392	1	S199
14592	1	S200
14792	1	S201
14983	1	S202
15183	1	S203
15374	1	S204
15574	1	S205
15765	1	S206
15965	1	S207
16165	1	S208
16356	1	S209
16556	1	S210
16747	1	S211
16947	1	S212
17137	1	S213
17338	1	S214
17538	1	S215
17729	1	S216
17929	1	S217
18119	1	S218
18320	1	S219
18510	1	S220
18711	1	S221
18911	1	S222
19101	1	S223
19302	1	S224
19492	1	S225
19693	1	S226
19883	1	S227
20083	1	S228
20284	1	S229
20474	1	S230
20675	1	S231
20865	1	S232
21066	1	S233
21256	1	S234
21456	1	S235
21657	1	S236
21847	1	S237
22048	1	S238
22238	1	S239
22438	1	S240
22639	1	S241
22829	1	S242
23030	1	S243
23220	1	S244
23420	1	S245
23611	1	S246
23811	1	S247
24012	1	S248
24202	1	S249
24402	1	S250
24593	1	S251
24793	1	S252
24984	1	S253
25184	1	S254
25384	1	S255
25775	1	S  1
25966	1	S  2
26166	1	S  3
26356	1	S  4
26557	1	S  5
26757	1	S  6
26948	1	S  7
27148	1	S  8
27339	1	S  9
27539	1	S 10
27729	1	S 11
27930	1	S 12
28130	1	S 13
28321	1	S 14
28521	1	S 15
28711	1	S 16
28912	1	S 17
29102	1	S 18
29303	1	S 19
29503	1	S 20
29693	1	S 21
29894	1	S 22
30084	1	S 23
30285	1	S 24
30475	1	S 25
30675	1	S 26
30876	1	S 27
31066	1	S 28
31267	1	S 29
31457	1	S 30
31657	1	S 31
31848	1	S 32
32048	1	S 33
32249	1	S 34
32439	1	S 35
32639	1	S 36
32830	1	S 37
33030	1	S 38
33221	1	S 39
33421	1	S 40
33622	1	S 41
33812	1	S 42
34012	1	S 43
34203	1	S 44
34403	1	S 45
34594	1	S 46
34794	1	S 47
34994	1	S 48
35185	1	S 49
35385	1	S 50
35576	1	S 51
35776	1	S 52
35966	1	S 53
36167	1	S 54
36367	1	S 55
36558	1	S 56
36758	1	S 57
36948	1	S 58
37149	1	S 59
37339	1	S 60
37540	1	S 61
37740	1	S 62
37930	1	S 63
38131	1	S 64
38321	1	S 65
38522	1	S 66
38722	1	S 67
38912	1	S 68
39113	1	S 69
39303	1	S 70
39504	1	S 71
39694	1	S 72
39895	1	S 73
40095	1	S 74
40285	1	S 75
40486	1	S 76
40676	1	S 77
40877	1	S 78
41067	1	S 79
41267	1	S 80
41468	1	S 81
41658	1	S 82
41859	1	S 83
42049	1	S 84
42249	1	S 85
42440	1	S 86
42640	1	S 87
42841	1	S 88
43031	1	S 89
43231	1	S 90
43422	1	S 91
43622	1	S 92
43813	1	S 93
44013	1	S 94
44213	1	S 95
44404	1	S 96
44604	1	S 97
44795	1	S 98
44995	1	S 99
45185	1	S100
45386	1	S101
45586	1	S102
45777	1	S103
45977	1	S104
46168	1	S105
46368	1	S106
46558	1	S107
46759	1	S108
46959	1	S109
47150	1	S110
47350	1	S111
47540	1	S112
47741	1	S113
47931	1	S114
48132	1	S115
48332	1	S116
48522	1	S117
48723	1	S118
48913	1	S119
49114	1	S120
49304	1	S121
49504	1	S122
49705	1	S123
49895	1	S124
50096	1	S125
50286	1	S126
50486	1	S127
50677	1	S128
50877	1	S129
51078	1	S130
51268	1	S131
51469	1	S132
51659	1	S133
51859	1	S134
52050	1	S135
52250	1	S136
52451	1	S137
52641	1	S138
52841	1	S139
53032	1	S140
53232	1	S141
53423	1	S142
53623	1	S143
53823	1	S144
54014	1	S145
54214	1	S146
54405	1	S147
54605	1	S148
54805	1	S149
54996	1	S150
55196	1	S151
55387	1	S152
55587	1	S153
55777	1	S154
55978	1	S155
56178	1	S156
56369	1	S157
56569	1	S158
56759	1	S159
56960	1	S160
57150	1	S161
57351	1	S162
57551	1	S163
57742	1	S164
57942	1	S165
58132	1	S166
58333	1	S167
58523	1	S168
58724	1	S169
58924	1	S170
59114	1	S171
59315	1	S172
59505	1	S173
59706	1	S174
59896	1	S175
60096	1	S176
60297	1	S177
60487	1	S178
60688	1	S179
60878	1	S180
61078	1	S181
61269	1	S182
61469	1	S183
61670	1	S184
61860	1	S185
62060	1	S186
62251	1	S187
62451	1	S188
62642	1	S189
62842	1	S190
63043	1	S191
63233	1	S192
63433	1	S193
63624	1	S194
63824	1	S195
64015	1	S196
64215	1	S197
64415	1	S198
64606	1	S199
64806	1	S200
64997	1	S201
65197	1	S202
65387	1	S203
65588	1	S204
65788	1	S205
65979	1	S206
66179	1	S207
66369	1	S208
66570	1	S209
66760	1	S210
66961	1	S211
67161	1	S212
67351	1	S213
67552	1	S214
67742	1	S215
67943	1	S216
68133	1	S217
68333	1	S218
68534	1	S219
68724	1	S220
68925	1	S221
69115	1	S222
69316	1	S223
69506	1	S224
69706	1	S225
69907	1	S226
70097	1	S227
70298	1	S228
70488	1	S229
70688	1	S230
70889	1	S231
71079	1	S232
71280	1	S233
71470	1	S234
71670	1	S235
71861	1	S236
72061	1	S237
72262	1	S238
72452	1	S239
72652	1	S240
72843	1	S241
73043	1	S242
73234	1	S243
73434	1	S244
73634	1	S245
73825	1	S246
74025	1	S247
74216	1	S248
74416	1	S249
74606	1	S250
74807	1	S251
75007	1	S252
75198	1	S253
75398	1	S254
75589	1	S255
75979	1	S  1
76180	1	S  2
76380	1	S  3
76571	1	S  4
76771	1	S  5
76961	1	S  6
77162	1	S  7
77352	1	S  8
77553	1	S  9
77753	1	S 10
77943	1	S 11
78144	1	S 12
78334	1	S 13
78535	1	S 14
78725	1	S 15
78925	1	S 16
79126	1	S 17
79316	1	S 18
79517	1	S 19
79707	1	S 20
79908	1	S 21
80098	1	S 22
80298	1	S 23
80499	1	S 24
80689	1	S 25
80890	1	S 26
81080	1	S 27
81280	1	S 28
81471	1	S 29
81671	1	S 30
81872	1	S 31
82062	1	S 32
82262	1	S 33
82453	1	S 34
82653	1	S 35
82844	1	S 36
83044	1	S 37
83244	1	S 38
83435	1	S 39
83635	1	S 40
83826	1	S 41
84026	1	S 42
84216	1	S 43
84417	1	S 44
84617	1	S 45
84808	1	S 46
85008	1	S 47
85198	1	S 48
85399	1	S 49
85589	1	S 50
85790	1	S 51
85990	1	S 52
86181	1	S 53
86381	1	S 54
86571	1	S 55
86772	1	S 56
86972	1	S 57
87163	1	S 58
87363	1	S 59
87553	1	S 60
87754	1	S 61
87944	1	S 62
88145	1	S 63
88345	1	S 64
88535	1	S 65
88736	1	S 66
88926	1	S 67
89127	1	S 68
89317	1	S 69
89517	1	S 70
89718	1	S 71
89908	1	S 72
90109	1	S 73
90299	1	S 74
90499	1	S 75
90690	1	S 76
90890	1	S 77
91091	1	S 78
91281	1	S 79
91482	1	S 80
91672	1	S 81
91872	1	S 82
92063	1	S 83
92263	1	S 84
92464	1	S 85
92654	1	S 86
92854	1	S 87
93045	1	S 88
93245	1	S 89
93436	1	S 90
93636	1	S 91
93836	1	S 92
94027	1	S 93
94227	1	S 94
94418	1	S 95
94618	1	S 96
94808	1	S 97
95009	1	S 98
95209	1	S 99
95400	1	S100
95600	1	S101
95790	1	S102
95991	1	S103
96181	1	S104
96382	1	S105
96582	1	S106
96773	1	S107
96973	1	S108
97163	1	S109
97364	1	S110
97554	1	S111
97755	1	S112
97955	1	S113
98145	1	S114
98346	1	S115
98536	1	S116
98737	1	S117
98927	1	S118
99127	1	S119
99328	1	S120
99518	1	S121
99719	1	S122
99909	1	S123
100109	1	S124
100300	1	S125
100500	1	S126
100701	1	S127
100891	1	S128
101091	1	S129
101282	1	S130
101482	1	S131
101673	1	S132
101873	1	S133
102074	1	S134
102264	1	S135
102464	1	S136
102655	1	S137
102855	1	S138
103056	1	S139
103246	1	S140
103446	1	S141
103637	1	S142
103837	1	S143
104028	1	S144
104228	1	S145
104428	1	S146
104619	1	S147
104819	1	S148
105010	1	S149
105210	1	S150
105400	1	S151
105601	1	S152
105801	1	S153
105992	1	S154
106192	1	S155
106382	1	S156
106583	1	S157
106773	1	S158
106974	1	S159
107174	1	S160
107364	1	S161
107565	1	S162
107755	1	S163
107956	1	S164
108146	1	S165
108347	1	S166
108547	1	S167
108737	1	S168
108938	1	S169
109128	1	S170
109329	1	S171
109519	1	S172
109719	1	S173
109920	1	S174
110110	1	S175
110311	1	S176
110501	1	S177
110701	1	S178
110892	1	S179
111092	1	S180
111293	1	S181
111483	1	S182
111683	1	S183
111874	1	S184
112074	1	S185
112265	1	S186
112465	1	S187
112666	1	S188
112856	1	S189
113056	1	S190
113247	1	S191
113447	1	S192
113637	1	S193
113838	1	S194
114038	1	S195
114229	1	S196
114429	1	S197
114620	1	S198
114820	1	S199
115010	1	S200
115211	1	S201
115411	1	S202
115602	1	S203
115802	1	S204
115992	1	S205
116193	1	S206
116383	1	S207
