onset	duration	type
1	n/a	boundary
122	1	S231
312	1	S232
512	1	S233
703	1	S234
903	1	S235
1104	1	S236
1294	1	S237
1494	1	S238
1685	1	S239
1885	1	S240
2076	1	S241
2276	1	S242
2476	1	S243
2667	1	S244
2867	1	S245
3058	1	S246
3258	1	S247
3448	1	S248
3649	1	S249
3849	1	S250
4040	1	S251
4240	1	S252
4430	1	S253
4631	1	S254
4821	1	S255
5222	1	S  1
5412	1	S  2
5613	1	S  3
5803	1	S  4
6004	1	S  5
6194	1	S  6
6395	1	S  7
6595	1	S  8
6785	1	S  9
6986	1	S 10
7176	1	S 11
7377	1	S 12
7577	1	S 13
7767	1	S 14
7968	1	S 15
8158	1	S 16
8359	1	S 17
8549	1	S 18
8749	1	S 19
8950	1	S 20
9140	1	S 21
9341	1	S 22
9531	1	S 23
9731	1	S 24
9922	1	S 25
10122	1	S 26
10323	1	S 27
10513	1	S 28
10713	1	S 29
10904	1	S 30
11104	1	S 31
11295	1	S 32
11495	1	S 33
11696	1	S 34
11886	1	S 35
12086	1	S 36
12277	1	S 37
12477	1	S 38
12668	1	S 39
12868	1	S 40
13068	1	S 41
13259	1	S 42
13459	1	S 43
13650	1	S 44
13850	1	S 45
14040	1	S 46
14241	1	S 47
14441	1	S 48
14632	1	S 49
14832	1	S 50
15022	1	S 51
15223	1	S 52
15413	1	S 53
15614	1	S 54
15814	1	S 55
16004	1	S 56
16205	1	S 57
16395	1	S 58
16596	1	S 59
16786	1	S 60
16987	1	S 61
17187	1	S 62
17377	1	S 63
17578	1	S 64
17768	1	S 65
17969	1	S 66
18159	1	S 67
18359	1	S 68
18560	1	S 69
18750	1	S 70
18951	1	S 71
19141	1	S 72
19341	1	S 73
19532	1	S 74
19732	1	S 75
19933	1	S 76
20123	1	S 77
20323	1	S 78
20514	1	S 79
20714	1	S 80
20905	1	S 81
21105	1	S 82
21305	1	S 83
21496	1	S 84
21696	1	S 85
21887	1	S 86
22087	1	S 87
22277	1	S 88
22478	1	S 89
22678	1	S 90
22869	1	S 91
23069	1	S 92
23260	1	S 93
23460	1	S 94
23660	1	S 95
23851	1	S 96
24051	1	S 97
24242	1	S 98
24442	1	S 99
24632	1	S100
24833	1	S101
25033	1	S102
25224	1	S103
25424	1	S104
25614	1	S105
25815	1	S106
26005	1	S107
26206	1	S108
26406	1	S109
26596	1	S110
26797	1	S111
26987	1	S112
27188	1	S113
27378	1	S114
27578	1	S115
27779	1	S116
27969	1	S117
28170	1	S118
28360	1	S119
28561	1	S120
28751	1	S121
28951	1	S122
29152	1	S123
29342	1	S124
29543	1	S125
29733	1	S126
29933	1	S127
30124	1	S128
30324	1	S129
30525	1	S130
30715	1	S131
30915	1	S132
31106	1	S133
31306	1	S134
31497	1	S135
31697	1	S136
31897	1	S137
32088	1	S138
32288	1	S139
32479	1	S140
32679	1	S141
32869	1	S142
33070	1	S143
33270	1	S144
33461	1	S145
33661	1	S146
33852	1	S147
34052	1	S148
34242	1	S149
34443	1	S150
34643	1	S151
34834	1	S152
35034	1	S153
35224	1	S154
35425	1	S155
35615	1	S156
35816	1	S157
36016	1	S158
36206	1	S159
36407	1	S160
36597	1	S161
36798	1	S162
36988	1	S163
37188	1	S164
37389	1	S165
37579	1	S166
37780	1	S167
37970	1	S168
38170	1	S169
38361	1	S170
38561	1	S171
38762	1	S172
38952	1	S173
39153	1	S174
39343	1	S175
39543	1	S176
39734	1	S177
39934	1	S178
40135	1	S179
40325	1	S180
40525	1	S181
40716	1	S182
40916	1	S183
41117	1	S184
41307	1	S185
41507	1	S186
41698	1	S187
41898	1	S188
42089	1	S189
42289	1	S190
42489	1	S191
42680	1	S192
42880	1	S193
43071	1	S194
43271	1	S195
43461	1	S196
43662	1	S197
43862	1	S198
44053	1	S199
44253	1	S200
44443	1	S201
44644	1	S202
44834	1	S203
45035	1	S204
45235	1	S205
45426	1	S206
45626	1	S207
45816	1	S208
46017	1	S209
46207	1	S210
46408	1	S211
46608	1	S212
46798	1	S213
46999	1	S214
47189	1	S215
47390	1	S216
47580	1	S217
47780	1	S218
47981	1	S219
48171	1	S220
48372	1	S221
48562	1	S222
48762	1	S223
48953	1	S224
49153	1	S225
49354	1	S226
49544	1	S227
49744	1	S228
49935	1	S229
50135	1	S230
50326	1	S231
50526	1	S232
50727	1	S233
50917	1	S234
51117	1	S235
51308	1	S236
51508	1	S237
51699	1	S238
