onset	duration	type
1	n/a	boundary
132	1	S 74
332	1	S 75
532	1	S 76
723	1	S 77
923	1	S 78
1114	1	S 79
1314	1	S 80
1504	1	S 81
1705	1	S 82
1905	1	S 83
2096	1	S 84
2296	1	S 85
2486	1	S 86
2687	1	S 87
2877	1	S 88
3078	1	S 89
3278	1	S 90
3468	1	S 91
3669	1	S 92
3859	1	S 93
4060	1	S 94
4250	1	S 95
4450	1	S 96
4651	1	S 97
4841	1	S 98
5042	1	S 99
5232	1	S100
5433	1	S101
5623	1	S102
5823	1	S103
6024	1	S104
6214	1	S105
6415	1	S106
6605	1	S107
6805	1	S108
6996	1	S109
7196	1	S110
7397	1	S111
7587	1	S112
7787	1	S113
7978	1	S114
8178	1	S115
8369	1	S116
8569	1	S117
8769	1	S118
8960	1	S119
9160	1	S120
9351	1	S121
9551	1	S122
9751	1	S123
9942	1	S124
10142	1	S125
10333	1	S126
10533	1	S127
10724	1	S128
10924	1	S129
11124	1	S130
11315	1	S131
11515	1	S132
11706	1	S133
11906	1	S134
12096	1	S135
12297	1	S136
12497	1	S137
12688	1	S138
12888	1	S139
13078	1	S140
13279	1	S141
13469	1	S142
13670	1	S143
13870	1	S144
14060	1	S145
14261	1	S146
14451	1	S147
14652	1	S148
14842	1	S149
15042	1	S150
15243	1	S151
15433	1	S152
15634	1	S153
15824	1	S154
16024	1	S155
16215	1	S156
16415	1	S157
16616	1	S158
16806	1	S159
17007	1	S160
17197	1	S161
17397	1	S162
17588	1	S163
17788	1	S164
17989	1	S165
18179	1	S166
18379	1	S167
18570	1	S168
18770	1	S169
18961	1	S170
19161	1	S171
19361	1	S172
19552	1	S173
19752	1	S174
19943	1	S175
20143	1	S176
20333	1	S177
20534	1	S178
20734	1	S179
20925	1	S180
21125	1	S181
21315	1	S182
21516	1	S183
21706	1	S184
21907	1	S185
22107	1	S186
22297	1	S187
22498	1	S188
22688	1	S189
22889	1	S190
23079	1	S191
23280	1	S192
23480	1	S193
23670	1	S194
23871	1	S195
24061	1	S196
24262	1	S197
24452	1	S198
24652	1	S199
24853	1	S200
25043	1	S201
25244	1	S202
25434	1	S203
25634	1	S204
25835	1	S205
26025	1	S206
26226	1	S207
26416	1	S208
26616	1	S209
26807	1	S210
27007	1	S211
27208	1	S212
27398	1	S213
27598	1	S214
27789	1	S215
27989	1	S216
28180	1	S217
28380	1	S218
28580	1	S219
28771	1	S220
28971	1	S221
29162	1	S222
29362	1	S223
29553	1	S224
29753	1	S225
29953	1	S226
30144	1	S227
30344	1	S228
30535	1	S229
30735	1	S230
30925	1	S231
31126	1	S232
31326	1	S233
31517	1	S234
31717	1	S235
31907	1	S236
32108	1	S237
32298	1	S238
32499	1	S239
32699	1	S240
32889	1	S241
33090	1	S242
33280	1	S243
33481	1	S244
33671	1	S245
33871	1	S246
34072	1	S247
34262	1	S248
34463	1	S249
34653	1	S250
34853	1	S251
35044	1	S252
35244	1	S253
35445	1	S254
35635	1	S255
36026	1	S  1
36226	1	S  2
36417	1	S  3
36617	1	S  4
36818	1	S  5
37008	1	S  6
37208	1	S  7
37399	1	S  8
37599	1	S  9
37790	1	S 10
37990	1	S 11
38190	1	S 12
38381	1	S 13
38581	1	S 14
38772	1	S 15
38972	1	S 16
39162	1	S 17
39363	1	S 18
39563	1	S 19
39754	1	S 20
39954	1	S 21
40144	1	S 22
40345	1	S 23
40545	1	S 24
40736	1	S 25
40936	1	S 26
41127	1	S 27
41327	1	S 28
41517	1	S 29
41718	1	S 30
41918	1	S 31
42109	1	S 32
42309	1	S 33
42499	1	S 34
42700	1	S 35
42890	1	S 36
43091	1	S 37
43291	1	S 38
43481	1	S 39
43682	1	S 40
43872	1	S 41
44073	1	S 42
44263	1	S 43
44463	1	S 44
44664	1	S 45
44854	1	S 46
45055	1	S 47
45245	1	S 48
45445	1	S 49
45636	1	S 50
45836	1	S 51
46037	1	S 52
46227	1	S 53
46428	1	S 54
46618	1	S 55
46818	1	S 56
47009	1	S 57
47209	1	S 58
47410	1	S 59
47600	1	S 60
47800	1	S 61
47991	1	S 62
48191	1	S 63
48382	1	S 64
48582	1	S 65
48782	1	S 66
48973	1	S 67
49173	1	S 68
49364	1	S 69
49564	1	S 70
49754	1	S 71
49955	1	S 72
50155	1	S 73
50346	1	S 74
50546	1	S 75
50736	1	S 76
50937	1	S 77
51127	1	S 78
51328	1	S 79
51528	1	S 80
51718	1	S 81
51919	1	S 82
52109	1	S 83
52310	1	S 84
52500	1	S 85
52701	1	S 86
52901	1	S 87
53091	1	S 88
53292	1	S 89
53482	1	S 90
53683	1	S 91
53873	1	S 92
54073	1	S 93
54274	1	S 94
54464	1	S 95
54665	1	S 96
54855	1	S 97
55055	1	S 98
55246	1	S 99
55446	1	S100
55647	1	S101
55837	1	S102
56037	1	S103
56228	1	S104
56428	1	S105
56629	1	S106
56819	1	S107
57019	1	S108
57210	1	S109
57410	1	S110
57601	1	S111
57801	1	S112
58002	1	S113
58192	1	S114
58392	1	S115
58583	1	S116
58783	1	S117
58974	1	S118
59174	1	S119
59374	1	S120
59565	1	S121
59765	1	S122
59956	1	S123
60156	1	S124
60346	1	S125
60547	1	S126
60747	1	S127
60938	1	S128
61138	1	S129
61328	1	S130
61529	1	S131
61719	1	S132
61920	1	S133
62120	1	S134
62310	1	S135
62511	1	S136
62701	1	S137
62902	1	S138
63092	1	S139
63292	1	S140
63493	1	S141
63683	1	S142
63884	1	S143
64074	1	S144
64275	1	S145
64465	1	S146
64665	1	S147
64866	1	S148
65056	1	S149
65257	1	S150
65447	1	S151
65647	1	S152
65838	1	S153
66038	1	S154
66239	1	S155
66429	1	S156
66629	1	S157
66820	1	S158
67020	1	S159
67211	1	S160
67411	1	S161
67611	1	S162
67802	1	S163
68002	1	S164
68193	1	S165
68393	1	S166
68583	1	S167
68784	1	S168
68984	1	S169
69175	1	S170
69375	1	S171
69565	1	S172
69766	1	S173
69956	1	S174
70157	1	S175
70357	1	S176
70548	1	S177
70748	1	S178
70938	1	S179
71139	1	S180
71329	1	S181
71530	1	S182
71730	1	S183
71920	1	S184
72121	1	S185
72311	1	S186
72512	1	S187
72712	1	S188
72902	1	S189
73103	1	S190
73293	1	S191
73494	1	S192
73684	1	S193
73884	1	S194
74085	1	S195
74275	1	S196
74476	1	S197
74666	1	S198
74867	1	S199
75057	1	S200
75257	1	S201
75458	1	S202
75648	1	S203
75849	1	S204
76039	1	S205
76239	1	S206
76430	1	S207
76630	1	S208
76831	1	S209
77021	1	S210
77221	1	S211
77412	1	S212
77612	1	S213
77803	1	S214
78003	1	S215
78203	1	S216
78394	1	S217
78594	1	S218
78785	1	S219
78985	1	S220
79175	1	S221
79376	1	S222
79576	1	S223
79767	1	S224
79967	1	S225
80157	1	S226
80358	1	S227
80548	1	S228
80749	1	S229
80949	1	S230
81140	1	S231
81340	1	S232
81530	1	S233
81731	1	S234
81921	1	S235
82122	1	S236
82322	1	S237
82512	1	S238
82713	1	S239
82903	1	S240
83104	1	S241
83294	1	S242
83494	1	S243
83695	1	S244
83885	1	S245
84086	1	S246
84276	1	S247
84476	1	S248
84667	1	S249
84867	1	S250
85068	1	S251
85258	1	S252
85459	1	S253
85649	1	S254
85849	1	S255
86240	1	S  1
86441	1	S  2
86631	1	S  3
86831	1	S  4
87022	1	S  5
87222	1	S  6
87413	1	S  7
87613	1	S  8
87813	1	S  9
88004	1	S 10
88204	1	S 11
88395	1	S 12
88595	1	S 13
88795	1	S 14
88986	1	S 15
89186	1	S 16
89377	1	S 17
89577	1	S 18
89767	1	S 19
89968	1	S 20
90168	1	S 21
90359	1	S 22
90559	1	S 23
90749	1	S 24
90950	1	S 25
91140	1	S 26
91341	1	S 27
91541	1	S 28
91732	1	S 29
91932	1	S 30
92122	1	S 31
92323	1	S 32
92513	1	S 33
92714	1	S 34
92914	1	S 35
93104	1	S 36
93305	1	S 37
93495	1	S 38
93696	1	S 39
93886	1	S 40
94086	1	S 41
94287	1	S 42
94477	1	S 43
94678	1	S 44
94868	1	S 45
95068	1	S 46
95259	1	S 47
95459	1	S 48
95660	1	S 49
95850	1	S 50
96050	1	S 51
96241	1	S 52
96441	1	S 53
96632	1	S 54
96832	1	S 55
97033	1	S 56
97223	1	S 57
97423	1	S 58
97614	1	S 59
97814	1	S 60
98005	1	S 61
98205	1	S 62
98405	1	S 63
98596	1	S 64
98796	1	S 65
98987	1	S 66
99187	1	S 67
99377	1	S 68
99578	1	S 69
99778	1	S 70
99969	1	S 71
100169	1	S 72
100359	1	S 73
100560	1	S 74
100750	1	S 75
100951	1	S 76
101151	1	S 77
101341	1	S 78
101542	1	S 79
101732	1	S 80
101933	1	S 81
102123	1	S 82
102323	1	S 83
