onset	duration	type
1	n/a	boundary
105	1	S 30
305	1	S 31
496	1	S 32
696	1	S 33
896	1	S 34
1087	1	S 35
1287	1	S 36
1478	1	S 37
1678	1	S 38
1868	1	S 39
2069	1	S 40
2269	1	S 41
2460	1	S 42
2660	1	S 43
2850	1	S 44
3051	1	S 45
3241	1	S 46
3442	1	S 47
3642	1	S 48
3833	1	S 49
4033	1	S 50
4223	1	S 51
4424	1	S 52
4614	1	S 53
4815	1	S 54
5015	1	S 55
5205	1	S 56
5406	1	S 57
5596	1	S 58
5797	1	S 59
5987	1	S 60
6187	1	S 61
6388	1	S 62
6578	1	S 63
6779	1	S 64
6969	1	S 65
7169	1	S 66
7360	1	S 67
7560	1	S 68
7761	1	S 69
7951	1	S 70
8151	1	S 71
8342	1	S 72
8542	1	S 73
8733	1	S 74
8933	1	S 75
9134	1	S 76
9324	1	S 77
9524	1	S 78
9715	1	S 79
9915	1	S 80
10106	1	S 81
10306	1	S 82
10506	1	S 83
10697	1	S 84
10897	1	S 85
11088	1	S 86
11288	1	S 87
11478	1	S 88
11679	1	S 89
11879	1	S 90
12070	1	S 91
12270	1	S 92
12460	1	S 93
12661	1	S 94
12851	1	S 95
13052	1	S 96
13252	1	S 97
13442	1	S 98
13643	1	S 99
13833	1	S100
14034	1	S101
14224	1	S102
14424	1	S103
14625	1	S104
14815	1	S105
15016	1	S106
15206	1	S107
15407	1	S108
15597	1	S109
15797	1	S110
15998	1	S111
16188	1	S112
16389	1	S113
16579	1	S114
16779	1	S115
16980	1	S116
17170	1	S117
17371	1	S118
17561	1	S119
17761	1	S120
17952	1	S121
18152	1	S122
18353	1	S123
18543	1	S124
18743	1	S125
18934	1	S126
19134	1	S127
19325	1	S128
19525	1	S129
19726	1	S130
19916	1	S131
20116	1	S132
20307	1	S133
20507	1	S134
20698	1	S135
20898	1	S136
21098	1	S137
21289	1	S138
21489	1	S139
21680	1	S140
21880	1	S141
22070	1	S142
22271	1	S143
22471	1	S144
22662	1	S145
22862	1	S146
23052	1	S147
23253	1	S148
23443	1	S149
23644	1	S150
23844	1	S151
24034	1	S152
24235	1	S153
24425	1	S154
24626	1	S155
24816	1	S156
25016	1	S157
25217	1	S158
25407	1	S159
25608	1	S160
25798	1	S161
25999	1	S162
26189	1	S163
26389	1	S164
26590	1	S165
26780	1	S166
26981	1	S167
27171	1	S168
27371	1	S169
27562	1	S170
27762	1	S171
27963	1	S172
28153	1	S173
28353	1	S174
28544	1	S175
28744	1	S176
28935	1	S177
29135	1	S178
29335	1	S179
29526	1	S180
29726	1	S181
29917	1	S182
30117	1	S183
30307	1	S184
30508	1	S185
30708	1	S186
30899	1	S187
31099	1	S188
31289	1	S189
31490	1	S190
31680	1	S191
31881	1	S192
32081	1	S193
32272	1	S194
32472	1	S195
32662	1	S196
32863	1	S197
33063	1	S198
33254	1	S199
33454	1	S200
33644	1	S201
33845	1	S202
34035	1	S203
34236	1	S204
34436	1	S205
34626	1	S206
34827	1	S207
35017	1	S208
35218	1	S209
35408	1	S210
35608	1	S211
35809	1	S212
35999	1	S213
36200	1	S214
36390	1	S215
36590	1	S216
36781	1	S217
36981	1	S218
37182	1	S219
37372	1	S220
37573	1	S221
37763	1	S222
37963	1	S223
38154	1	S224
38354	1	S225
38555	1	S226
38745	1	S227
38945	1	S228
39136	1	S229
39336	1	S230
39527	1	S231
39727	1	S232
39927	1	S233
40118	1	S234
40318	1	S235
40509	1	S236
40709	1	S237
40899	1	S238
41100	1	S239
41300	1	S240
41491	1	S241
41691	1	S242
41881	1	S243
42082	1	S244
42272	1	S245
42473	1	S246
42673	1	S247
42864	1	S248
43064	1	S249
43254	1	S250
43455	1	S251
43645	1	S252
43846	1	S253
44046	1	S254
44236	1	S255
44627	1	S  1
44828	1	S  2
45018	1	S  3
45218	1	S  4
45419	1	S  5
45609	1	S  6
45810	1	S  7
46000	1	S  8
46200	1	S  9
46391	1	S 10
46591	1	S 11
46792	1	S 12
46982	1	S 13
47182	1	S 14
47373	1	S 15
47573	1	S 16
47764	1	S 17
47964	1	S 18
48165	1	S 19
48355	1	S 20
48555	1	S 21
48746	1	S 22
48946	1	S 23
49147	1	S 24
49337	1	S 25
49537	1	S 26
49728	1	S 27
49928	1	S 28
50119	1	S 29
50319	1	S 30
50519	1	S 31
50710	1	S 32
50910	1	S 33
51101	1	S 34
51301	1	S 35
51491	1	S 36
51692	1	S 37
51892	1	S 38
52083	1	S 39
52283	1	S 40
52473	1	S 41
52674	1	S 42
52864	1	S 43
53065	1	S 44
53265	1	S 45
53455	1	S 46
53656	1	S 47
53846	1	S 48
54047	1	S 49
54237	1	S 50
54438	1	S 51
54638	1	S 52
54828	1	S 53
55029	1	S 54
55219	1	S 55
55420	1	S 56
55610	1	S 57
55810	1	S 58
56011	1	S 59
56201	1	S 60
56402	1	S 61
56592	1	S 62
56792	1	S 63
56983	1	S 64
57183	1	S 65
57384	1	S 66
57574	1	S 67
57774	1	S 68
57965	1	S 69
58165	1	S 70
58356	1	S 71
58556	1	S 72
58756	1	S 73
58947	1	S 74
59147	1	S 75
59338	1	S 76
59538	1	S 77
59728	1	S 78
59929	1	S 79
60129	1	S 80
60320	1	S 81
60520	1	S 82
60711	1	S 83
60911	1	S 84
61101	1	S 85
61302	1	S 86
61502	1	S 87
61693	1	S 88
61893	1	S 89
62083	1	S 90
62284	1	S 91
62474	1	S 92
62675	1	S 93
62875	1	S 94
63065	1	S 95
