onset	duration	type
1	n/a	boundary
96	1	S116
297	1	S117
497	1	S118
688	1	S119
888	1	S120
1078	1	S121
1279	1	S122
1469	1	S123
1670	1	S124
1870	1	S125
2060	1	S126
2261	1	S127
2451	1	S128
2652	1	S129
2842	1	S130
3042	1	S131
3243	1	S132
3433	1	S133
3634	1	S134
3824	1	S135
4025	1	S136
4215	1	S137
4415	1	S138
4616	1	S139
4806	1	S140
5007	1	S141
5197	1	S142
5397	1	S143
5588	1	S144
5788	1	S145
5989	1	S146
6179	1	S147
6379	1	S148
6570	1	S149
6770	1	S150
6961	1	S151
7161	1	S152
7361	1	S153
7552	1	S154
7752	1	S155
7943	1	S156
8143	1	S157
8333	1	S158
8534	1	S159
8734	1	S160
8925	1	S161
9125	1	S162
9315	1	S163
9516	1	S164
9706	1	S165
9907	1	S166
10107	1	S167
10297	1	S168
10498	1	S169
10688	1	S170
10889	1	S171
11089	1	S172
11280	1	S173
11480	1	S174
11670	1	S175
11871	1	S176
12061	1	S177
12262	1	S178
12462	1	S179
12652	1	S180
12853	1	S181
13043	1	S182
13244	1	S183
13434	1	S184
13634	1	S185
13835	1	S186
14025	1	S187
14226	1	S188
14416	1	S189
14616	1	S190
14807	1	S191
15007	1	S192
15208	1	S193
15398	1	S194
15599	1	S195
15789	1	S196
15989	1	S197
16180	1	S198
16380	1	S199
16581	1	S200
16771	1	S201
16971	1	S202
17162	1	S203
17362	1	S204
17553	1	S205
17753	1	S206
17953	1	S207
18144	1	S208
18344	1	S209
18535	1	S210
18735	1	S211
18925	1	S212
19126	1	S213
19326	1	S214
19517	1	S215
19717	1	S216
19907	1	S217
20108	1	S218
20298	1	S219
20499	1	S220
20699	1	S221
20889	1	S222
21090	1	S223
21280	1	S224
21481	1	S225
21671	1	S226
21872	1	S227
22072	1	S228
22262	1	S229
22463	1	S230
22653	1	S231
22854	1	S232
23044	1	S233
23244	1	S234
23445	1	S235
23635	1	S236
23836	1	S237
24026	1	S238
24226	1	S239
24417	1	S240
24617	1	S241
24818	1	S242
25008	1	S243
25208	1	S244
25399	1	S245
25599	1	S246
25790	1	S247
25990	1	S248
26190	1	S249
26381	1	S250
26581	1	S251
26772	1	S252
26972	1	S253
27173	1	S254
27363	1	S255
27754	1	S  1
27954	1	S  2
28145	1	S  3
28345	1	S  4
28545	1	S  5
28736	1	S  6
28936	1	S  7
29127	1	S  8
29327	1	S  9
29517	1	S 10
29718	1	S 11
29918	1	S 12
30109	1	S 13
30309	1	S 14
30499	1	S 15
30700	1	S 16
30890	1	S 17
31091	1	S 18
31291	1	S 19
31481	1	S 20
31682	1	S 21
31872	1	S 22
32073	1	S 23
32263	1	S 24
32464	1	S 25
32664	1	S 26
32854	1	S 27
33055	1	S 28
33245	1	S 29
33446	1	S 30
33636	1	S 31
33836	1	S 32
34037	1	S 33
34227	1	S 34
34428	1	S 35
34618	1	S 36
34818	1	S 37
35009	1	S 38
35209	1	S 39
35410	1	S 40
35600	1	S 41
35800	1	S 42
35991	1	S 43
36191	1	S 44
36382	1	S 45
36582	1	S 46
36782	1	S 47
36973	1	S 48
37173	1	S 49
37364	1	S 50
37564	1	S 51
37754	1	S 52
37955	1	S 53
38155	1	S 54
38346	1	S 55
38546	1	S 56
38737	1	S 57
38937	1	S 58
39127	1	S 59
39328	1	S 60
39528	1	S 61
39719	1	S 62
39919	1	S 63
40109	1	S 64
40310	1	S 65
40500	1	S 66
40701	1	S 67
40901	1	S 68
