onset	duration	type
1	n/a	boundary
173	1	S126
363	1	S127
564	1	S128
764	1	S129
955	1	S130
1155	1	S131
1345	1	S132
1546	1	S133
1736	1	S134
1937	1	S135
2137	1	S136
2327	1	S137
2528	1	S138
2718	1	S139
2919	1	S140
3119	1	S141
3309	1	S142
3510	1	S143
3700	1	S144
3901	1	S145
4091	1	S146
4291	1	S147
4492	1	S148
4682	1	S149
4883	1	S150
5073	1	S151
5274	1	S152
5464	1	S153
5664	1	S154
5865	1	S155
6055	1	S156
6256	1	S157
6446	1	S158
6646	1	S159
6837	1	S160
7037	1	S161
7238	1	S162
7428	1	S163
7628	1	S164
7819	1	S165
8019	1	S166
8210	1	S167
8410	1	S168
8610	1	S169
8801	1	S170
9001	1	S171
9192	1	S172
9392	1	S173
9582	1	S174
9783	1	S175
9983	1	S176
10174	1	S177
10374	1	S178
10564	1	S179
10765	1	S180
10955	1	S181
11156	1	S182
11356	1	S183
11547	1	S184
11747	1	S185
11937	1	S186
12138	1	S187
12328	1	S188
12529	1	S189
12729	1	S190
12919	1	S191
13120	1	S192
13310	1	S193
13511	1	S194
13701	1	S195
13901	1	S196
14102	1	S197
14292	1	S198
14493	1	S199
14683	1	S200
14883	1	S201
15074	1	S202
15274	1	S203
15475	1	S204
15665	1	S205
15865	1	S206
16056	1	S207
16256	1	S208
16447	1	S209
16647	1	S210
16848	1	S211
17038	1	S212
17238	1	S213
17429	1	S214
17629	1	S215
17820	1	S216
18020	1	S217
18220	1	S218
18411	1	S219
18611	1	S220
18802	1	S221
19002	1	S222
19202	1	S223
19393	1	S224
19593	1	S225
19784	1	S226
19984	1	S227
20174	1	S228
20375	1	S229
20575	1	S230
20766	1	S231
20966	1	S232
21156	1	S233
21357	1	S234
21547	1	S235
21748	1	S236
21948	1	S237
22139	1	S238
22339	1	S239
22529	1	S240
22730	1	S241
22920	1	S242
23121	1	S243
23321	1	S244
23511	1	S245
23712	1	S246
23902	1	S247
24103	1	S248
24293	1	S249
24493	1	S250
24694	1	S251
24884	1	S252
25085	1	S253
25275	1	S254
25475	1	S255
25866	1	S  1
26067	1	S  2
26257	1	S  3
26457	1	S  4
26648	1	S  5
26848	1	S  6
27039	1	S  7
27239	1	S  8
27440	1	S  9
27630	1	S 10
27830	1	S 11
28021	1	S 12
28221	1	S 13
28412	1	S 14
28612	1	S 15
28812	1	S 16
29003	1	S 17
29203	1	S 18
29394	1	S 19
29594	1	S 20
29784	1	S 21
29985	1	S 22
30185	1	S 23
30376	1	S 24
30576	1	S 25
30766	1	S 26
30967	1	S 27
31157	1	S 28
31358	1	S 29
31558	1	S 30
31748	1	S 31
31949	1	S 32
32139	1	S 33
32340	1	S 34
32530	1	S 35
32731	1	S 36
32931	1	S 37
33121	1	S 38
33322	1	S 39
33512	1	S 40
33713	1	S 41
33903	1	S 42
34103	1	S 43
34304	1	S 44
34494	1	S 45
34695	1	S 46
34885	1	S 47
35085	1	S 48
35286	1	S 49
35476	1	S 50
35677	1	S 51
35867	1	S 52
36067	1	S 53
36258	1	S 54
36458	1	S 55
36659	1	S 56
36849	1	S 57
37049	1	S 58
37240	1	S 59
37440	1	S 60
37631	1	S 61
37831	1	S 62
38032	1	S 63
38222	1	S 64
38422	1	S 65
38613	1	S 66
38813	1	S 67
39004	1	S 68
39204	1	S 69
39404	1	S 70
39595	1	S 71
39795	1	S 72
39986	1	S 73
40186	1	S 74
40376	1	S 75
40577	1	S 76
40777	1	S 77
40968	1	S 78
41168	1	S 79
41358	1	S 80
41559	1	S 81
41749	1	S 82
41950	1	S 83
42150	1	S 84
42340	1	S 85
42541	1	S 86
