onset	duration	type
1	n/a	boundary
88	1	S170
288	1	S171
479	1	S172
679	1	S173
870	1	S174
1070	1	S175
1270	1	S176
1461	1	S177
1661	1	S178
1852	1	S179
2052	1	S180
2243	1	S181
2443	1	S182
2643	1	S183
2834	1	S184
3034	1	S185
3225	1	S186
3425	1	S187
3615	1	S188
3816	1	S189
4016	1	S190
4207	1	S191
4407	1	S192
4597	1	S193
4798	1	S194
4988	1	S195
5189	1	S196
5389	1	S197
5579	1	S198
5780	1	S199
5970	1	S200
6171	1	S201
6361	1	S202
6561	1	S203
6762	1	S204
6952	1	S205
7153	1	S206
7343	1	S207
7544	1	S208
7734	1	S209
7934	1	S210
8135	1	S211
8325	1	S212
8526	1	S213
8716	1	S214
8916	1	S215
9107	1	S216
9307	1	S217
9508	1	S218
9698	1	S219
9898	1	S220
10089	1	S221
10289	1	S222
10480	1	S223
10680	1	S224
10880	1	S225
11071	1	S226
11271	1	S227
11462	1	S228
11662	1	S229
11852	1	S230
12053	1	S231
12253	1	S232
12444	1	S233
12644	1	S234
12834	1	S235
13035	1	S236
13225	1	S237
13426	1	S238
13626	1	S239
13817	1	S240
14017	1	S241
14207	1	S242
14408	1	S243
14598	1	S244
14799	1	S245
14999	1	S246
15189	1	S247
15390	1	S248
15580	1	S249
15781	1	S250
15971	1	S251
16171	1	S252
16372	1	S253
16562	1	S254
16763	1	S255
17153	1	S  1
17354	1	S  2
17544	1	S  3
17745	1	S  4
17935	1	S  5
18135	1	S  6
18326	1	S  7
18526	1	S  8
18727	1	S  9
18917	1	S 10
19118	1	S 11
19308	1	S 12
19508	1	S 13
19699	1	S 14
19899	1	S 15
20100	1	S 16
20290	1	S 17
20490	1	S 18
20681	1	S 19
20881	1	S 20
21072	1	S 21
21272	1	S 22
21472	1	S 23
21663	1	S 24
21863	1	S 25
22054	1	S 26
22254	1	S 27
22444	1	S 28
22645	1	S 29
22845	1	S 30
23036	1	S 31
23236	1	S 32
23426	1	S 33
23627	1	S 34
23817	1	S 35
24018	1	S 36
24218	1	S 37
24408	1	S 38
24609	1	S 39
24799	1	S 40
25000	1	S 41
25190	1	S 42
25391	1	S 43
25591	1	S 44
25781	1	S 45
25982	1	S 46
26172	1	S 47
26373	1	S 48
26563	1	S 49
26763	1	S 50
26964	1	S 51
27154	1	S 52
27355	1	S 53
27545	1	S 54
27745	1	S 55
27936	1	S 56
28136	1	S 57
28337	1	S 58
28527	1	S 59
28727	1	S 60
28918	1	S 61
29118	1	S 62
29309	1	S 63
29509	1	S 64
29709	1	S 65
29900	1	S 66
30100	1	S 67
30291	1	S 68
30491	1	S 69
30682	1	S 70
30882	1	S 71
31082	1	S 72
31273	1	S 73
31473	1	S 74
31664	1	S 75
31864	1	S 76
32054	1	S 77
32255	1	S 78
32455	1	S 79
32646	1	S 80
32846	1	S 81
33036	1	S 82
33237	1	S 83
33437	1	S 84
33628	1	S 85
33828	1	S 86
34018	1	S 87
34219	1	S 88
34409	1	S 89
34610	1	S 90
34810	1	S 91
35000	1	S 92
35201	1	S 93
35391	1	S 94
35592	1	S 95
35782	1	S 96
35982	1	S 97
36183	1	S 98
36373	1	S 99
36574	1	S100
36764	1	S101
36965	1	S102
37155	1	S103
37355	1	S104
37556	1	S105
37746	1	S106
37947	1	S107
38137	1	S108
38337	1	S109
38528	1	S110
38728	1	S111
38929	1	S112
39119	1	S113
39319	1	S114
39510	1	S115
39710	1	S116
39901	1	S117
40101	1	S118
40301	1	S119
40492	1	S120
40692	1	S121
40883	1	S122
41083	1	S123
41273	1	S124
41474	1	S125
41674	1	S126
41865	1	S127
42065	1	S128
42256	1	S129
42456	1	S130
42646	1	S131
42847	1	S132
43047	1	S133
43238	1	S134
43438	1	S135
43628	1	S136
43829	1	S137
44019	1	S138
44220	1	S139
44420	1	S140
44610	1	S141
44811	1	S142
45001	1	S143
45202	1	S144
45392	1	S145
45592	1	S146
45793	1	S147
45983	1	S148
46184	1	S149
46374	1	S150
46574	1	S151
46765	1	S152
46965	1	S153
47166	1	S154
47356	1	S155
47556	1	S156
47747	1	S157
47947	1	S158
48138	1	S159
48338	1	S160
48539	1	S161
48729	1	S162
48929	1	S163
49120	1	S164
49320	1	S165
49511	1	S166
49711	1	S167
49911	1	S168
50102	1	S169
50302	1	S170
50493	1	S171
50693	1	S172
50893	1	S173
51084	1	S174
51284	1	S175
51475	1	S176
51675	1	S177
51865	1	S178
52066	1	S179
52266	1	S180
52457	1	S181
52657	1	S182
52847	1	S183
53048	1	S184
53238	1	S185
53439	1	S186
53639	1	S187
53829	1	S188
54030	1	S189
54220	1	S190
54421	1	S191
54611	1	S192
54812	1	S193
55012	1	S194
55202	1	S195
55403	1	S196
55593	1	S197
55794	1	S198
55984	1	S199
56184	1	S200
56385	1	S201
56575	1	S202
56776	1	S203
56966	1	S204
57166	1	S205
57357	1	S206
57557	1	S207
57758	1	S208
57948	1	S209
58148	1	S210
58339	1	S211
58539	1	S212
58730	1	S213
58930	1	S214
59130	1	S215
59321	1	S216
59521	1	S217
59712	1	S218
59912	1	S219
60102	1	S220
60303	1	S221
60503	1	S222
60694	1	S223
60894	1	S224
61085	1	S225
61285	1	S226
61475	1	S227
61676	1	S228
61876	1	S229
62067	1	S230
62267	1	S231
62457	1	S232
62658	1	S233
62848	1	S234
63049	1	S235
63249	1	S236
63439	1	S237
63640	1	S238
63830	1	S239
64031	1	S240
64221	1	S241
64421	1	S242
64622	1	S243
64812	1	S244
65013	1	S245
65203	1	S246
65403	1	S247
65594	1	S248
65794	1	S249
65995	1	S250
66185	1	S251
66386	1	S252
66576	1	S253
66776	1	S254
66977	1	S255
67368	1	S  1
67558	1	S  2
67758	1	S  3
67949	1	S  4
68149	1	S  5
68350	1	S  6
68540	1	S  7
68740	1	S  8
68931	1	S  9
69131	1	S 10
69322	1	S 11
69522	1	S 12
69723	1	S 13
69913	1	S 14
70113	1	S 15
70304	1	S 16
70504	1	S 17
70694	1	S 18
70895	1	S 19
71095	1	S 20
71286	1	S 21
71486	1	S 22
71676	1	S 23
71877	1	S 24
72067	1	S 25
72268	1	S 26
72468	1	S 27
72659	1	S 28
72859	1	S 29
73049	1	S 30
73250	1	S 31
73440	1	S 32
73641	1	S 33
73841	1	S 34
74031	1	S 35
74232	1	S 36
74422	1	S 37
74623	1	S 38
74813	1	S 39
75013	1	S 40
