onset	duration	type
1	n/a	boundary
166	1	S177
356	1	S178
556	1	S179
747	1	S180
947	1	S181
1138	1	S182
1338	1	S183
1538	1	S184
1729	1	S185
1929	1	S186
2120	1	S187
2320	1	S188
2520	1	S189
2711	1	S190
2911	1	S191
3102	1	S192
3302	1	S193
3492	1	S194
3693	1	S195
3893	1	S196
4084	1	S197
4284	1	S198
4474	1	S199
4675	1	S200
4865	1	S201
5066	1	S202
5266	1	S203
5456	1	S204
5657	1	S205
5847	1	S206
6048	1	S207
6238	1	S208
6439	1	S209
6639	1	S210
6829	1	S211
7030	1	S212
7220	1	S213
7421	1	S214
7611	1	S215
7811	1	S216
8012	1	S217
8202	1	S218
8403	1	S219
8593	1	S220
8793	1	S221
8984	1	S222
9184	1	S223
9385	1	S224
9575	1	S225
9775	1	S226
9966	1	S227
10166	1	S228
10357	1	S229
10557	1	S230
10757	1	S231
10948	1	S232
11148	1	S233
11339	1	S234
11539	1	S235
11729	1	S236
11930	1	S237
12130	1	S238
12321	1	S239
12521	1	S240
12711	1	S241
12912	1	S242
13102	1	S243
13303	1	S244
13503	1	S245
13694	1	S246
13894	1	S247
14084	1	S248
14285	1	S249
14475	1	S250
14676	1	S251
14876	1	S252
15066	1	S253
15267	1	S254
15457	1	S255
15848	1	S  1
16048	1	S  2
16249	1	S  3
16439	1	S  4
16640	1	S  5
16830	1	S  6
17030	1	S  7
17221	1	S  8
17421	1	S  9
17622	1	S 10
17812	1	S 11
18012	1	S 12
18203	1	S 13
18403	1	S 14
18604	1	S 15
18794	1	S 16
18995	1	S 17
19185	1	S 18
19385	1	S 19
19576	1	S 20
19776	1	S 21
19977	1	S 22
20167	1	S 23
20367	1	S 24
20558	1	S 25
20758	1	S 26
20949	1	S 27
21149	1	S 28
21349	1	S 29
21540	1	S 30
21740	1	S 31
21931	1	S 32
22131	1	S 33
22321	1	S 34
22522	1	S 35
22722	1	S 36
22913	1	S 37
23113	1	S 38
23303	1	S 39
23504	1	S 40
23694	1	S 41
23895	1	S 42
24095	1	S 43
24285	1	S 44
24486	1	S 45
24676	1	S 46
24877	1	S 47
25067	1	S 48
25268	1	S 49
25468	1	S 50
25658	1	S 51
25859	1	S 52
26049	1	S 53
26250	1	S 54
26440	1	S 55
26640	1	S 56
26841	1	S 57
27031	1	S 58
27232	1	S 59
27422	1	S 60
27622	1	S 61
27813	1	S 62
28013	1	S 63
28214	1	S 64
28404	1	S 65
28604	1	S 66
28795	1	S 67
28995	1	S 68
29186	1	S 69
29386	1	S 70
29586	1	S 71
29777	1	S 72
29977	1	S 73
30168	1	S 74
30368	1	S 75
30558	1	S 76
30759	1	S 77
30959	1	S 78
31150	1	S 79
31350	1	S 80
31540	1	S 81
31741	1	S 82
31931	1	S 83
32132	1	S 84
32332	1	S 85
32523	1	S 86
32723	1	S 87
32913	1	S 88
33114	1	S 89
33304	1	S 90
33505	1	S 91
33705	1	S 92
33895	1	S 93
34096	1	S 94
34286	1	S 95
34487	1	S 96
34677	1	S 97
34877	1	S 98
35078	1	S 99
35268	1	S100
35469	1	S101
35659	1	S102
35859	1	S103
36060	1	S104
36250	1	S105
36451	1	S106
36641	1	S107
36841	1	S108
37032	1	S109
37232	1	S110
37433	1	S111
37623	1	S112
37824	1	S113
38014	1	S114
38214	1	S115
38405	1	S116
38605	1	S117
38806	1	S118
38996	1	S119
39196	1	S120
39387	1	S121
39587	1	S122
39778	1	S123
39978	1	S124
40178	1	S125
40369	1	S126
40569	1	S127
40760	1	S128
40960	1	S129
41150	1	S130
41351	1	S131
41551	1	S132
41742	1	S133
41942	1	S134
42132	1	S135
42333	1	S136
42523	1	S137
42724	1	S138
42924	1	S139
43114	1	S140
43315	1	S141
43505	1	S142
43706	1	S143
43896	1	S144
44097	1	S145
44297	1	S146
44487	1	S147
44688	1	S148
44878	1	S149
45079	1	S150
45269	1	S151
45469	1	S152
45670	1	S153
45860	1	S154
46061	1	S155
46251	1	S156
46451	1	S157
46642	1	S158
46842	1	S159
47043	1	S160
47233	1	S161
47433	1	S162
47624	1	S163
47824	1	S164
48015	1	S165
48215	1	S166
48415	1	S167
48606	1	S168
48806	1	S169
48997	1	S170
49197	1	S171
49387	1	S172
49588	1	S173
49788	1	S174
49979	1	S175
50179	1	S176
50370	1	S177
50570	1	S178
50760	1	S179
50961	1	S180
51161	1	S181
51352	1	S182
51552	1	S183
51742	1	S184
51943	1	S185
52143	1	S186
52334	1	S187
52534	1	S188
52724	1	S189
52925	1	S190
53115	1	S191
53316	1	S192
53516	1	S193
53706	1	S194
53907	1	S195
54097	1	S196
54298	1	S197
54488	1	S198
54688	1	S199
54889	1	S200
55079	1	S201
55280	1	S202
55470	1	S203
55671	1	S204
55861	1	S205
56061	1	S206
56262	1	S207
56452	1	S208
56653	1	S209
56843	1	S210
57043	1	S211
57234	1	S212
57434	1	S213
57635	1	S214
57825	1	S215
58025	1	S216
58216	1	S217
58416	1	S218
58607	1	S219
58807	1	S220
59007	1	S221
59198	1	S222
59398	1	S223
59589	1	S224
59789	1	S225
59979	1	S226
60180	1	S227
60380	1	S228
60571	1	S229
60771	1	S230
60961	1	S231
61162	1	S232
61352	1	S233
61553	1	S234
61753	1	S235
61943	1	S236
62144	1	S237
62334	1	S238
62535	1	S239
62725	1	S240
62926	1	S241
63126	1	S242
63316	1	S243
63517	1	S244
63707	1	S245
63908	1	S246
64098	1	S247
64298	1	S248
64499	1	S249
64689	1	S250
64890	1	S251
65080	1	S252
65280	1	S253
65471	1	S254
65671	1	S255
66062	1	S  1
66262	1	S  2
66453	1	S  3
66653	1	S  4
66844	1	S  5
67044	1	S  6
67244	1	S  7
67435	1	S  8
67635	1	S  9
67826	1	S 10
68026	1	S 11
68227	1	S 12
68417	1	S 13
68617	1	S 14
68808	1	S 15
69008	1	S 16
69199	1	S 17
69399	1	S 18
69599	1	S 19
69790	1	S 20
69990	1	S 21
70181	1	S 22
70381	1	S 23
70571	1	S 24
70772	1	S 25
70972	1	S 26
71163	1	S 27
71363	1	S 28
71553	1	S 29
71754	1	S 30
71944	1	S 31
72145	1	S 32
72345	1	S 33
72535	1	S 34
72736	1	S 35
72926	1	S 36
73127	1	S 37
73317	1	S 38
73518	1	S 39
73718	1	S 40
73908	1	S 41
74109	1	S 42
74299	1	S 43
74500	1	S 44
74690	1	S 45
74890	1	S 46
75091	1	S 47
75281	1	S 48
75482	1	S 49
75672	1	S 50
75872	1	S 51
76063	1	S 52
76263	1	S 53
76464	1	S 54
76654	1	S 55
76854	1	S 56
77045	1	S 57
77245	1	S 58
77436	1	S 59
77636	1	S 60
77836	1	S 61
78027	1	S 62
78227	1	S 63
78418	1	S 64
78618	1	S 65
78808	1	S 66
79009	1	S 67
