onset	duration	type
1	n/a	boundary
4	1	S164
204	1	S165
395	1	S166
595	1	S167
795	1	S168
986	1	S169
1186	1	S170
1377	1	S171
1577	1	S172
1767	1	S173
1968	1	S174
2168	1	S175
2359	1	S176
2559	1	S177
2750	1	S178
2950	1	S179
3140	1	S180
3341	1	S181
3541	1	S182
3732	1	S183
3932	1	S184
4122	1	S185
4323	1	S186
4513	1	S187
4714	1	S188
4914	1	S189
5104	1	S190
5305	1	S191
5495	1	S192
5696	1	S193
5886	1	S194
6086	1	S195
6287	1	S196
6477	1	S197
6678	1	S198
6868	1	S199
7068	1	S200
7259	1	S201
7459	1	S202
7660	1	S203
7850	1	S204
8051	1	S205
8241	1	S206
8441	1	S207
8632	1	S208
8832	1	S209
9033	1	S210
9223	1	S211
9423	1	S212
9614	1	S213
9814	1	S214
10005	1	S215
10205	1	S216
10405	1	S217
10596	1	S218
10796	1	S219
10987	1	S220
11187	1	S221
11377	1	S222
11578	1	S223
11778	1	S224
11969	1	S225
12169	1	S226
12359	1	S227
12560	1	S228
12760	1	S229
12951	1	S230
13151	1	S231
13342	1	S232
13542	1	S233
13732	1	S234
13933	1	S235
14133	1	S236
14324	1	S237
14524	1	S238
14714	1	S239
14915	1	S240
15105	1	S241
15306	1	S242
15506	1	S243
15696	1	S244
15897	1	S245
16087	1	S246
16288	1	S247
16478	1	S248
16678	1	S249
16879	1	S250
17069	1	S251
17270	1	S252
17460	1	S253
17660	1	S254
17851	1	S255
18252	1	S  1
18442	1	S  2
18642	1	S  3
18833	1	S  4
19033	1	S  5
19224	1	S  6
19424	1	S  7
19624	1	S  8
19815	1	S  9
20015	1	S 10
20206	1	S 11
20406	1	S 12
20597	1	S 13
20797	1	S 14
20997	1	S 15
21188	1	S 16
21388	1	S 17
21579	1	S 18
21779	1	S 19
21969	1	S 20
22170	1	S 21
22370	1	S 22
22561	1	S 23
22761	1	S 24
22951	1	S 25
23152	1	S 26
23342	1	S 27
23543	1	S 28
23743	1	S 29
23933	1	S 30
24134	1	S 31
24324	1	S 32
24525	1	S 33
24715	1	S 34
24915	1	S 35
25116	1	S 36
25306	1	S 37
25507	1	S 38
25697	1	S 39
25897	1	S 40
26088	1	S 41
26288	1	S 42
26489	1	S 43
26679	1	S 44
26880	1	S 45
27070	1	S 46
27270	1	S 47
27461	1	S 48
27661	1	S 49
27862	1	S 50
28052	1	S 51
28252	1	S 52
28443	1	S 53
28643	1	S 54
28844	1	S 55
29034	1	S 56
29234	1	S 57
29425	1	S 58
29625	1	S 59
29816	1	S 60
30016	1	S 61
30216	1	S 62
30407	1	S 63
30607	1	S 64
30798	1	S 65
30998	1	S 66
31188	1	S 67
31389	1	S 68
31589	1	S 69
31780	1	S 70
31980	1	S 71
32171	1	S 72
32371	1	S 73
32561	1	S 74
32762	1	S 75
32962	1	S 76
33153	1	S 77
33353	1	S 78
33543	1	S 79
33744	1	S 80
33934	1	S 81
34135	1	S 82
34335	1	S 83
34525	1	S 84
34726	1	S 85
34916	1	S 86
35117	1	S 87
35307	1	S 88
35507	1	S 89
35708	1	S 90
35898	1	S 91
36099	1	S 92
36289	1	S 93
36489	1	S 94
36680	1	S 95
36880	1	S 96
37081	1	S 97
37271	1	S 98
37471	1	S 99
37662	1	S100
37862	1	S101
38053	1	S102
38253	1	S103
38453	1	S104
38644	1	S105
38844	1	S106
39035	1	S107
39235	1	S108
39426	1	S109
39626	1	S110
39826	1	S111
40017	1	S112
40217	1	S113
40408	1	S114
40608	1	S115
40798	1	S116
40999	1	S117
41199	1	S118
41390	1	S119
41590	1	S120
41780	1	S121
41981	1	S122
42171	1	S123
42372	1	S124
42572	1	S125
42762	1	S126
42963	1	S127
43153	1	S128
43354	1	S129
43544	1	S130
43744	1	S131
43945	1	S132
44135	1	S133
44336	1	S134
44526	1	S135
44726	1	S136
44927	1	S137
45117	1	S138
45318	1	S139
45508	1	S140
45709	1	S141
45899	1	S142
46099	1	S143
46300	1	S144
46490	1	S145
46691	1	S146
46881	1	S147
47081	1	S148
47272	1	S149
47472	1	S150
47673	1	S151
47863	1	S152
48063	1	S153
48254	1	S154
48454	1	S155
48645	1	S156
48845	1	S157
49045	1	S158
49236	1	S159
49436	1	S160
49627	1	S161
49827	1	S162
50017	1	S163
50218	1	S164
50418	1	S165
50609	1	S166
50809	1	S167
50999	1	S168
51200	1	S169
51390	1	S170
51591	1	S171
51791	1	S172
51982	1	S173
52182	1	S174
52372	1	S175
52573	1	S176
52763	1	S177
52964	1	S178
