onset	duration	type
1	n/a	boundary
164	1	S179
354	1	S180
555	1	S181
745	1	S182
945	1	S183
1146	1	S184
1336	1	S185
1537	1	S186
1727	1	S187
1927	1	S188
2118	1	S189
2318	1	S190
2519	1	S191
2709	1	S192
2910	1	S193
3100	1	S194
3300	1	S195
3491	1	S196
3691	1	S197
3892	1	S198
4082	1	S199
4282	1	S200
4473	1	S201
4673	1	S202
4864	1	S203
5064	1	S204
5264	1	S205
5455	1	S206
5655	1	S207
5846	1	S208
6046	1	S209
6236	1	S210
6437	1	S211
6637	1	S212
6828	1	S213
7028	1	S214
7218	1	S215
7419	1	S216
7609	1	S217
7810	1	S218
8010	1	S219
8200	1	S220
8401	1	S221
8591	1	S222
8792	1	S223
8992	1	S224
9183	1	S225
9383	1	S226
9573	1	S227
9774	1	S228
9964	1	S229
10165	1	S230
10365	1	S231
10555	1	S232
10756	1	S233
10946	1	S234
11147	1	S235
11337	1	S236
11537	1	S237
11738	1	S238
11928	1	S239
12129	1	S240
12319	1	S241
12519	1	S242
12710	1	S243
12910	1	S244
13111	1	S245
13301	1	S246
13501	1	S247
13692	1	S248
13892	1	S249
14083	1	S250
14283	1	S251
14484	1	S252
14674	1	S253
14874	1	S254
15065	1	S255
15456	1	S  1
15656	1	S  2
15856	1	S  3
16047	1	S  4
16247	1	S  5
16438	1	S  6
16638	1	S  7
16828	1	S  8
17029	1	S  9
17229	1	S 10
17420	1	S 11
17620	1	S 12
17810	1	S 13
18011	1	S 14
18201	1	S 15
18402	1	S 16
18602	1	S 17
18792	1	S 18
18993	1	S 19
19183	1	S 20
19384	1	S 21
19574	1	S 22
19774	1	S 23
19975	1	S 24
20165	1	S 25
20366	1	S 26
20556	1	S 27
20757	1	S 28
20947	1	S 29
21147	1	S 30
21348	1	S 31
21538	1	S 32
21739	1	S 33
21929	1	S 34
22129	1	S 35
22320	1	S 36
22520	1	S 37
22721	1	S 38
22911	1	S 39
23111	1	S 40
23302	1	S 41
23502	1	S 42
23693	1	S 43
23893	1	S 44
24093	1	S 45
24284	1	S 46
24484	1	S 47
24675	1	S 48
24875	1	S 49
25075	1	S 50
25266	1	S 51
25466	1	S 52
25657	1	S 53
25857	1	S 54
26048	1	S 55
26248	1	S 56
26448	1	S 57
26639	1	S 58
26839	1	S 59
27030	1	S 60
27230	1	S 61
27420	1	S 62
27621	1	S 63
27821	1	S 64
28012	1	S 65
28212	1	S 66
28402	1	S 67
28603	1	S 68
28793	1	S 69
28994	1	S 70
29194	1	S 71
29384	1	S 72
29585	1	S 73
29775	1	S 74
29976	1	S 75
30166	1	S 76
30366	1	S 77
30567	1	S 78
30757	1	S 79
30958	1	S 80
31148	1	S 81
31348	1	S 82
31539	1	S 83
31739	1	S 84
31940	1	S 85
32130	1	S 86
32331	1	S 87
32521	1	S 88
32721	1	S 89
32912	1	S 90
33112	1	S 91
33313	1	S 92
33503	1	S 93
33703	1	S 94
33894	1	S 95
34094	1	S 96
34285	1	S 97
34485	1	S 98
34686	1	S 99
34876	1	S100
35076	1	S101
35267	1	S102
35467	1	S103
35657	1	S104
35858	1	S105
36058	1	S106
36249	1	S107
36449	1	S108
36639	1	S109
36840	1	S110
37030	1	S111
37231	1	S112
37431	1	S113
37621	1	S114
37822	1	S115
38012	1	S116
38213	1	S117
38403	1	S118
38604	1	S119
38804	1	S120
38994	1	S121
39195	1	S122
39385	1	S123
39586	1	S124
39776	1	S125
39976	1	S126
40177	1	S127
40367	1	S128
40568	1	S129
40758	1	S130
40958	1	S131
41159	1	S132
41349	1	S133
41550	1	S134
41740	1	S135
41940	1	S136
42131	1	S137
42331	1	S138
42532	1	S139
42722	1	S140
42922	1	S141
43113	1	S142
43313	1	S143
43504	1	S144
43704	1	S145
43905	1	S146
44095	1	S147
44295	1	S148
44486	1	S149
44686	1	S150
44877	1	S151
45077	1	S152
45277	1	S153
45468	1	S154
45668	1	S155
45859	1	S156
46059	1	S157
46249	1	S158
46450	1	S159
46650	1	S160
46841	1	S161
47041	1	S162
47231	1	S163
47432	1	S164
47622	1	S165
47823	1	S166
48023	1	S167
48213	1	S168
48414	1	S169
48604	1	S170
48805	1	S171
48995	1	S172
49195	1	S173
49396	1	S174
49586	1	S175
49787	1	S176
49977	1	S177
50178	1	S178
50368	1	S179
50568	1	S180
50769	1	S181
50959	1	S182
51160	1	S183
51350	1	S184
51550	1	S185
51741	1	S186
51941	1	S187
52142	1	S188
52332	1	S189
52532	1	S190
52723	1	S191
52923	1	S192
53114	1	S193
53314	1	S194
53514	1	S195
53705	1	S196
53905	1	S197
54096	1	S198
54296	1	S199
54486	1	S200
54687	1	S201
54887	1	S202
55078	1	S203
55278	1	S204
55468	1	S205
55669	1	S206
55859	1	S207
56060	1	S208
56260	1	S209
56451	1	S210
56651	1	S211
56841	1	S212
57042	1	S213
57242	1	S214
57433	1	S215
57633	1	S216
57823	1	S217
58024	1	S218
58214	1	S219
58415	1	S220
58615	1	S221
58805	1	S222
59006	1	S223
59196	1	S224
59397	1	S225
59587	1	S226
59787	1	S227
59988	1	S228
60178	1	S229
60379	1	S230
60569	1	S231
60769	1	S232
60960	1	S233
61160	1	S234
61361	1	S235
61551	1	S236
61752	1	S237
61942	1	S238
62142	1	S239
62333	1	S240
62533	1	S241
62734	1	S242
62924	1	S243
63124	1	S244
63315	1	S245
63515	1	S246
63706	1	S247
63906	1	S248
64106	1	S249
64297	1	S250
64497	1	S251
64688	1	S252
64888	1	S253
65078	1	S254
65279	1	S255
65670	1	S  1
65870	1	S  2
66060	1	S  3
66261	1	S  4
66451	1	S  5
66652	1	S  6
66852	1	S  7
67043	1	S  8
67243	1	S  9
67433	1	S 10
67634	1	S 11
67824	1	S 12
68025	1	S 13
68225	1	S 14
68415	1	S 15
68616	1	S 16
68806	1	S 17
69007	1	S 18
69197	1	S 19
69397	1	S 20
69598	1	S 21
69788	1	S 22
69989	1	S 23
70179	1	S 24
70379	1	S 25
70570	1	S 26
70770	1	S 27
70971	1	S 28
71161	1	S 29
71361	1	S 30
71552	1	S 31
71752	1	S 32
71943	1	S 33
72143	1	S 34
72344	1	S 35
72534	1	S 36
72734	1	S 37
72925	1	S 38
73125	1	S 39
73326	1	S 40
73516	1	S 41
73716	1	S 42
73907	1	S 43
74107	1	S 44
74298	1	S 45
74498	1	S 46
74698	1	S 47
74889	1	S 48
75089	1	S 49
75280	1	S 50
75480	1	S 51
75670	1	S 52
75871	1	S 53
76071	1	S 54
76262	1	S 55
76462	1	S 56
76652	1	S 57
76853	1	S 58
77043	1	S 59
77244	1	S 60
77444	1	S 61
77634	1	S 62
77835	1	S 63
78025	1	S 64
78226	1	S 65
78416	1	S 66
78617	1	S 67
78817	1	S 68
79007	1	S 69
79208	1	S 70
79398	1	S 71
79599	1	S 72
79789	1	S 73
79989	1	S 74
80190	1	S 75
80380	1	S 76
80581	1	S 77
80771	1	S 78
80971	1	S 79
81162	1	S 80
81362	1	S 81
81563	1	S 82
81753	1	S 83
81953	1	S 84
82144	1	S 85
82344	1	S 86
82535	1	S 87
82735	1	S 88
82935	1	S 89
83126	1	S 90
83326	1	S 91
83517	1	S 92
83717	1	S 93
83907	1	S 94
84108	1	S 95
84308	1	S 96
84499	1	S 97
84699	1	S 98
84890	1	S 99
85090	1	S100
85280	1	S101
85481	1	S102
85681	1	S103
85872	1	S104
86072	1	S105
86262	1	S106
86463	1	S107
86653	1	S108
86854	1	S109
87054	1	S110
87244	1	S111
87445	1	S112
87635	1	S113
87836	1	S114
88026	1	S115
88226	1	S116
88427	1	S117
88617	1	S118
88818	1	S119
89008	1	S120
89208	1	S121
89409	1	S122
89599	1	S123
89800	1	S124
89990	1	S125
90191	1	S126
90381	1	S127
90581	1	S128
90782	1	S129
90972	1	S130
91173	1	S131
91363	1	S132
91563	1	S133
91754	1	S134
91954	1	S135
92155	1	S136
92345	1	S137
92545	1	S138
92736	1	S139
92936	1	S140
93127	1	S141
93327	1	S142
93527	1	S143
93718	1	S144
93918	1	S145
94109	1	S146
94309	1	S147
94499	1	S148
94700	1	S149
94900	1	S150
95091	1	S151
95291	1	S152
95482	1	S153
95682	1	S154
95872	1	S155
96073	1	S156
96273	1	S157
96464	1	S158
96664	1	S159
96854	1	S160
97055	1	S161
97245	1	S162
97446	1	S163
97646	1	S164
97836	1	S165
98037	1	S166
98227	1	S167
98428	1	S168
98618	1	S169
98818	1	S170
99019	1	S171
99209	1	S172
99410	1	S173
99600	1	S174
99800	1	S175
99991	1	S176
100191	1	S177
100392	1	S178
100582	1	S179
100783	1	S180
100973	1	S181
101173	1	S182
101364	1	S183
101564	1	S184
101765	1	S185
101955	1	S186
102155	1	S187
102346	1	S188
102546	1	S189
102737	1	S190
102937	1	S191
103137	1	S192
103328	1	S193
103528	1	S194
103719	1	S195
103919	1	S196
104109	1	S197
104310	1	S198
104510	1	S199
104701	1	S200
104901	1	S201
105091	1	S202
105292	1	S203
105492	1	S204
105683	1	S205
105883	1	S206
106073	1	S207
106274	1	S208
106464	1	S209
106665	1	S210
106865	1	S211
107056	1	S212
107256	1	S213
107446	1	S214
107647	1	S215
107837	1	S216
108038	1	S217
108238	1	S218
108428	1	S219
108629	1	S220
108819	1	S221
109020	1	S222
109210	1	S223
109410	1	S224
109611	1	S225
109801	1	S226
110002	1	S227
110192	1	S228
110392	1	S229
110583	1	S230
110783	1	S231
110984	1	S232
111174	1	S233
111374	1	S234
111565	1	S235
111765	1	S236
111956	1	S237
112156	1	S238
112357	1	S239
112547	1	S240
112747	1	S241
112938	1	S242
113138	1	S243
113329	1	S244
113529	1	S245
113729	1	S246
113920	1	S247
