onset	duration	type
1	n/a	boundary
177	1	S196
378	1	S197
578	1	S198
769	1	S199
969	1	S200
1159	1	S201
1360	1	S202
1550	1	S203
1751	1	S204
1951	1	S205
2141	1	S206
2342	1	S207
2532	1	S208
2733	1	S209
2923	1	S210
3123	1	S211
3324	1	S212
3514	1	S213
3715	1	S214
3905	1	S215
4105	1	S216
4296	1	S217
4496	1	S218
4697	1	S219
4887	1	S220
5087	1	S221
5278	1	S222
5478	1	S223
5669	1	S224
5869	1	S225
6069	1	S226
6260	1	S227
6460	1	S228
6651	1	S229
6851	1	S230
7042	1	S231
7242	1	S232
7442	1	S233
7633	1	S234
7833	1	S235
8024	1	S236
8224	1	S237
8414	1	S238
8615	1	S239
8815	1	S240
9006	1	S241
9206	1	S242
9396	1	S243
9597	1	S244
9787	1	S245
9988	1	S246
10188	1	S247
10378	1	S248
10579	1	S249
10769	1	S250
10970	1	S251
11160	1	S252
11360	1	S253
11561	1	S254
11751	1	S255
12142	1	S  1
12342	1	S  2
12543	1	S  3
12733	1	S  4
12934	1	S  5
13124	1	S  6
13325	1	S  7
13515	1	S  8
13715	1	S  9
13916	1	S 10
14106	1	S 11
14307	1	S 12
14497	1	S 13
14697	1	S 14
14888	1	S 15
15088	1	S 16
15289	1	S 17
15479	1	S 18
15679	1	S 19
15870	1	S 20
16070	1	S 21
16261	1	S 22
16461	1	S 23
16661	1	S 24
16852	1	S 25
17052	1	S 26
17243	1	S 27
17443	1	S 28
17633	1	S 29
17834	1	S 30
18034	1	S 31
18225	1	S 32
18425	1	S 33
18615	1	S 34
18816	1	S 35
19006	1	S 36
19207	1	S 37
19407	1	S 38
19598	1	S 39
19798	1	S 40
19988	1	S 41
20189	1	S 42
20379	1	S 43
20580	1	S 44
20780	1	S 45
20970	1	S 46
21171	1	S 47
21361	1	S 48
21562	1	S 49
21752	1	S 50
21952	1	S 51
22153	1	S 52
22343	1	S 53
22544	1	S 54
22734	1	S 55
22934	1	S 56
23125	1	S 57
23325	1	S 58
23526	1	S 59
23716	1	S 60
23916	1	S 61
24107	1	S 62
24307	1	S 63
24498	1	S 64
24698	1	S 65
24899	1	S 66
25089	1	S 67
25289	1	S 68
25480	1	S 69
25680	1	S 70
25871	1	S 71
26071	1	S 72
26271	1	S 73
26462	1	S 74
26662	1	S 75
26853	1	S 76
27053	1	S 77
27243	1	S 78
27444	1	S 79
27644	1	S 80
27835	1	S 81
28035	1	S 82
28225	1	S 83
28426	1	S 84
28626	1	S 85
28817	1	S 86
29017	1	S 87
29207	1	S 88
29408	1	S 89
29598	1	S 90
29799	1	S 91
29999	1	S 92
30189	1	S 93
30390	1	S 94
30580	1	S 95
30781	1	S 96
30971	1	S 97
31172	1	S 98
31372	1	S 99
31562	1	S100
31763	1	S101
31953	1	S102
32154	1	S103
32344	1	S104
32544	1	S105
32745	1	S106
32935	1	S107
33136	1	S108
33326	1	S109
33526	1	S110
33717	1	S111
33917	1	S112
34118	1	S113
34308	1	S114
34508	1	S115
34699	1	S116
34899	1	S117
35090	1	S118
35290	1	S119
35490	1	S120
35681	1	S121
35881	1	S122
36072	1	S123
36272	1	S124
36462	1	S125
36663	1	S126
36863	1	S127
37054	1	S128
37254	1	S129
37445	1	S130
37645	1	S131
37835	1	S132
38036	1	S133
38236	1	S134
38427	1	S135
38627	1	S136
38817	1	S137
39018	1	S138
39208	1	S139
39409	1	S140
39609	1	S141
39799	1	S142
40000	1	S143
40190	1	S144
40391	1	S145
40581	1	S146
40781	1	S147
40982	1	S148
41172	1	S149
41373	1	S150
41563	1	S151
41763	1	S152
41954	1	S153
42154	1	S154
42355	1	S155
42545	1	S156
42746	1	S157
42936	1	S158
43136	1	S159
43327	1	S160
43527	1	S161
43728	1	S162
43918	1	S163
44118	1	S164
44309	1	S165
44509	1	S166
44710	1	S167
44900	1	S168
45100	1	S169
45291	1	S170
45491	1	S171
45682	1	S172
45882	1	S173
46082	1	S174
46273	1	S175
46473	1	S176
46664	1	S177
46864	1	S178
47054	1	S179
47255	1	S180
47455	1	S181
47646	1	S182
47846	1	S183
48036	1	S184
48237	1	S185
48427	1	S186
48628	1	S187
48828	1	S188
49019	1	S189
49219	1	S190
49409	1	S191
49610	1	S192
49800	1	S193
50001	1	S194
50201	1	S195
50391	1	S196
50592	1	S197
50782	1	S198
50983	1	S199
51173	1	S200
51373	1	S201
51574	1	S202
51764	1	S203
51965	1	S204
52155	1	S205
52355	1	S206
52546	1	S207
52746	1	S208
52947	1	S209
53137	1	S210
53337	1	S211
53528	1	S212
53728	1	S213
53919	1	S214
54119	1	S215
54320	1	S216
54510	1	S217
54710	1	S218
54901	1	S219
55101	1	S220
55292	1	S221
55492	1	S222
55692	1	S223
55883	1	S224
56083	1	S225
56274	1	S226
56474	1	S227
56664	1	S228
56865	1	S229
57065	1	S230
57256	1	S231
57456	1	S232
57646	1	S233
57847	1	S234
58037	1	S235
58238	1	S236
58438	1	S237
58628	1	S238
58829	1	S239
59019	1	S240
59220	1	S241
59410	1	S242
59610	1	S243
59811	1	S244
60001	1	S245
60202	1	S246
60392	1	S247
60593	1	S248
60793	1	S249
60983	1	S250
61184	1	S251
61374	1	S252
61575	1	S253
61765	1	S254
61965	1	S255
62356	1	S  1
62557	1	S  2
62747	1	S  3
62947	1	S  4
63138	1	S  5
63338	1	S  6
63539	1	S  7
63729	1	S  8
63929	1	S  9
64120	1	S 10
64320	1	S 11
64511	1	S 12
64711	1	S 13
64911	1	S 14
65102	1	S 15
65302	1	S 16
65493	1	S 17
65693	1	S 18
65884	1	S 19
66084	1	S 20
66284	1	S 21
66475	1	S 22
66675	1	S 23
66866	1	S 24
67066	1	S 25
67256	1	S 26
67457	1	S 27
67657	1	S 28
67848	1	S 29
68048	1	S 30
68238	1	S 31
68439	1	S 32
68629	1	S 33
68830	1	S 34
69030	1	S 35
69220	1	S 36
69421	1	S 37
69611	1	S 38
69812	1	S 39
70002	1	S 40
70202	1	S 41
70403	1	S 42
70593	1	S 43
70794	1	S 44
70984	1	S 45
71184	1	S 46
71375	1	S 47
71575	1	S 48
71776	1	S 49
71966	1	S 50
72167	1	S 51
72357	1	S 52
72557	1	S 53
72748	1	S 54
72948	1	S 55
73149	1	S 56
73339	1	S 57
73539	1	S 58
73730	1	S 59
73930	1	S 60
74121	1	S 61
74321	1	S 62
74521	1	S 63
74712	1	S 64
74912	1	S 65
75103	1	S 66
75303	1	S 67
75493	1	S 68
75694	1	S 69
75894	1	S 70
76085	1	S 71
76285	1	S 72
76475	1	S 73
76676	1	S 74
76876	1	S 75
77067	1	S 76
77267	1	S 77
77457	1	S 78
77658	1	S 79
77848	1	S 80
78049	1	S 81
78249	1	S 82
78440	1	S 83
78640	1	S 84
78830	1	S 85
79031	1	S 86
79221	1	S 87
79422	1	S 88
79622	1	S 89
79812	1	S 90
80013	1	S 91
80203	1	S 92
80404	1	S 93
80594	1	S 94
80794	1	S 95
80995	1	S 96
81185	1	S 97
81386	1	S 98
81576	1	S 99
81776	1	S100
81967	1	S101
82167	1	S102
82368	1	S103
82558	1	S104
82758	1	S105
82949	1	S106
83149	1	S107
83340	1	S108
83540	1	S109
83741	1	S110
83931	1	S111
84131	1	S112
84322	1	S113
84522	1	S114
84713	1	S115
84913	1	S116
85113	1	S117
85304	1	S118
85504	1	S119
85695	1	S120
85895	1	S121
86085	1	S122
86286	1	S123
86486	1	S124
86677	1	S125
86877	1	S126
87067	1	S127
87268	1	S128
87458	1	S129
87659	1	S130
87859	1	S131
88049	1	S132
88250	1	S133
88440	1	S134
88641	1	S135
88831	1	S136
89031	1	S137
89232	1	S138
89422	1	S139
89623	1	S140
89813	1	S141
90014	1	S142
90204	1	S143
90404	1	S144
90605	1	S145
90795	1	S146
90996	1	S147
91186	1	S148
91386	1	S149
91577	1	S150
91777	1	S151
91978	1	S152
92168	1	S153
92368	1	S154
92559	1	S155
92759	1	S156
92960	1	S157
93150	1	S158
93350	1	S159
93541	1	S160
93741	1	S161
93932	1	S162
94132	1	S163
94333	1	S164
94523	1	S165
94723	1	S166
94914	1	S167
95114	1	S168
95305	1	S169
95505	1	S170
95705	1	S171
95896	1	S172
96096	1	S173
96287	1	S174
96487	1	S175
96677	1	S176
96878	1	S177
97078	1	S178
97269	1	S179
97469	1	S180
97659	1	S181
97860	1	S182
98050	1	S183
98251	1	S184
98451	1	S185
98641	1	S186
98842	1	S187
99032	1	S188
99233	1	S189
99423	1	S190
99623	1	S191
99824	1	S192
100014	1	S193
100215	1	S194
100405	1	S195
100606	1	S196
100796	1	S197
100996	1	S198
101197	1	S199
101387	1	S200
101588	1	S201
101778	1	S202
101978	1	S203
102169	1	S204
102369	1	S205
102570	1	S206
102760	1	S207
102960	1	S208
103151	1	S209
103351	1	S210
103542	1	S211
103742	1	S212
103942	1	S213
104133	1	S214
104333	1	S215
104524	1	S216
104724	1	S217
104914	1	S218
105115	1	S219
105315	1	S220
105506	1	S221
105706	1	S222
105896	1	S223
106097	1	S224
106287	1	S225
106488	1	S226
106688	1	S227
106879	1	S228
107079	1	S229
107269	1	S230
107470	1	S231
107660	1	S232
107861	1	S233
108061	1	S234
108251	1	S235
108452	1	S236
108642	1	S237
108843	1	S238
109043	1	S239
109233	1	S240
109434	1	S241
109624	1	S242
109825	1	S243
110015	1	S244
110215	1	S245
110416	1	S246
110606	1	S247
110807	1	S248
110997	1	S249
111197	1	S250
111388	1	S251
111588	1	S252
111789	1	S253
111979	1	S254
