onset	duration	type
1	n/a	boundary
98	1	S 67
289	1	S 68
489	1	S 69
679	1	S 70
880	1	S 71
1070	1	S 72
1271	1	S 73
1471	1	S 74
1661	1	S 75
1862	1	S 76
2052	1	S 77
2253	1	S 78
2443	1	S 79
2643	1	S 80
2844	1	S 81
3034	1	S 82
3235	1	S 83
3425	1	S 84
3626	1	S 85
3816	1	S 86
4016	1	S 87
4217	1	S 88
4407	1	S 89
4608	1	S 90
4798	1	S 91
4998	1	S 92
5189	1	S 93
5389	1	S 94
5590	1	S 95
5780	1	S 96
5980	1	S 97
6171	1	S 98
6371	1	S 99
6562	1	S100
6762	1	S101
6962	1	S102
7153	1	S103
7353	1	S104
7544	1	S105
7744	1	S106
7934	1	S107
8135	1	S108
8335	1	S109
8526	1	S110
8726	1	S111
8916	1	S112
9117	1	S113
9307	1	S114
9508	1	S115
9708	1	S116
9899	1	S117
10099	1	S118
10289	1	S119
10490	1	S120
10680	1	S121
10881	1	S122
11081	1	S123
11271	1	S124
11472	1	S125
11662	1	S126
11863	1	S127
12053	1	S128
12253	1	S129
12454	1	S130
12644	1	S131
12845	1	S132
13035	1	S133
13235	1	S134
13426	1	S135
13626	1	S136
13827	1	S137
14017	1	S138
14217	1	S139
14408	1	S140
14608	1	S141
14799	1	S142
14999	1	S143
15200	1	S144
15390	1	S145
15590	1	S146
15781	1	S147
15981	1	S148
16182	1	S149
16372	1	S150
16572	1	S151
16763	1	S152
16963	1	S153
17154	1	S154
17354	1	S155
17554	1	S156
17745	1	S157
17945	1	S158
18136	1	S159
