onset	duration	type
1	n/a	boundary
99	1	S129
299	1	S130
490	1	S131
690	1	S132
880	1	S133
1081	1	S134
1271	1	S135
1472	1	S136
1672	1	S137
1862	1	S138
2063	1	S139
2253	1	S140
2454	1	S141
2644	1	S142
2844	1	S143
3045	1	S144
3235	1	S145
3436	1	S146
3626	1	S147
3827	1	S148
4017	1	S149
4217	1	S150
4418	1	S151
4608	1	S152
4809	1	S153
4999	1	S154
5199	1	S155
5390	1	S156
5590	1	S157
5791	1	S158
5981	1	S159
6181	1	S160
6372	1	S161
6572	1	S162
6763	1	S163
6963	1	S164
7163	1	S165
7354	1	S166
7554	1	S167
7745	1	S168
7945	1	S169
8135	1	S170
8336	1	S171
8536	1	S172
8727	1	S173
8927	1	S174
9117	1	S175
9318	1	S176
9508	1	S177
9709	1	S178
9909	1	S179
10100	1	S180
10300	1	S181
10490	1	S182
10691	1	S183
10881	1	S184
11082	1	S185
11282	1	S186
11472	1	S187
11673	1	S188
11863	1	S189
12064	1	S190
12254	1	S191
12454	1	S192
12655	1	S193
12845	1	S194
13046	1	S195
13236	1	S196
13436	1	S197
13627	1	S198
13827	1	S199
14028	1	S200
14218	1	S201
14418	1	S202
14609	1	S203
14809	1	S204
15000	1	S205
15200	1	S206
15400	1	S207
15591	1	S208
15791	1	S209
15982	1	S210
16182	1	S211
16383	1	S212
16573	1	S213
16773	1	S214
16964	1	S215
17164	1	S216
17355	1	S217
17555	1	S218
17755	1	S219
17946	1	S220
18146	1	S221
18337	1	S222
18537	1	S223
18727	1	S224
18928	1	S225
19128	1	S226
19319	1	S227
19519	1	S228
19709	1	S229
19910	1	S230
20100	1	S231
20301	1	S232
20501	1	S233
20691	1	S234
20892	1	S235
21082	1	S236
21283	1	S237
21473	1	S238
21673	1	S239
21874	1	S240
22064	1	S241
22265	1	S242
22455	1	S243
22656	1	S244
22846	1	S245
23046	1	S246
23247	1	S247
23437	1	S248
23638	1	S249
23828	1	S250
24028	1	S251
24219	1	S252
24419	1	S253
24620	1	S254
24810	1	S255
25201	1	S  1
25401	1	S  2
25592	1	S  3
25792	1	S  4
25992	1	S  5
26183	1	S  6
26383	1	S  7
26574	1	S  8
26774	1	S  9
26964	1	S 10
27165	1	S 11
27365	1	S 12
27556	1	S 13
27756	1	S 14
27946	1	S 15
28147	1	S 16
28337	1	S 17
28538	1	S 18
28738	1	S 19
28929	1	S 20
29129	1	S 21
29319	1	S 22
29520	1	S 23
29710	1	S 24
29911	1	S 25
30111	1	S 26
30301	1	S 27
30502	1	S 28
30692	1	S 29
30893	1	S 30
31083	1	S 31
31283	1	S 32
31484	1	S 33
31674	1	S 34
31875	1	S 35
32065	1	S 36
32265	1	S 37
32466	1	S 38
32656	1	S 39
32857	1	S 40
33047	1	S 41
33247	1	S 42
33438	1	S 43
33638	1	S 44
33839	1	S 45
34029	1	S 46
34230	1	S 47
34420	1	S 48
34620	1	S 49
34811	1	S 50
35011	1	S 51
35212	1	S 52
35402	1	S 53
35602	1	S 54
35793	1	S 55
35993	1	S 56
36184	1	S 57
36384	1	S 58
36584	1	S 59
36775	1	S 60
36975	1	S 61
37166	1	S 62
37366	1	S 63
37556	1	S 64
37757	1	S 65
37957	1	S 66
38148	1	S 67
38348	1	S 68
38538	1	S 69
38739	1	S 70
38929	1	S 71
39130	1	S 72
39330	1	S 73
39520	1	S 74
39721	1	S 75
39911	1	S 76
40112	1	S 77
40302	1	S 78
40503	1	S 79
40703	1	S 80
40893	1	S 81
41094	1	S 82
41284	1	S 83
41485	1	S 84
41675	1	S 85
41875	1	S 86
42076	1	S 87
42266	1	S 88
42467	1	S 89
42657	1	S 90
42857	1	S 91
43048	1	S 92
43248	1	S 93
43449	1	S 94
43639	1	S 95
43839	1	S 96
44030	1	S 97
44230	1	S 98
44421	1	S 99
44621	1	S100
44821	1	S101
45012	1	S102
45212	1	S103
45403	1	S104
45603	1	S105
45793	1	S106
45994	1	S107
46194	1	S108
46385	1	S109
46585	1	S110
46776	1	S111
46976	1	S112
47166	1	S113
47367	1	S114
47567	1	S115
47758	1	S116
47958	1	S117
48148	1	S118
48349	1	S119
48539	1	S120
48740	1	S121
48940	1	S122
49130	1	S123
49331	1	S124
49521	1	S125
49722	1	S126
49922	1	S127
50112	1	S128
50313	1	S129
50503	1	S130
50704	1	S131
50894	1	S132
51094	1	S133
51295	1	S134
51485	1	S135
51686	1	S136
51876	1	S137
52077	1	S138
52267	1	S139
52467	1	S140
52668	1	S141
52858	1	S142
53059	1	S143
53249	1	S144
53449	1	S145
53640	1	S146
53840	1	S147
54041	1	S148
54231	1	S149
54431	1	S150
54622	1	S151
54822	1	S152
55013	1	S153
55213	1	S154
55413	1	S155
55604	1	S156
55804	1	S157
55995	1	S158
56195	1	S159
56385	1	S160
56586	1	S161
56786	1	S162
56977	1	S163
57177	1	S164
57368	1	S165
57568	1	S166
57758	1	S167
57959	1	S168
58159	1	S169
58350	1	S170
58550	1	S171
58740	1	S172
58941	1	S173
59131	1	S174
59332	1	S175
59532	1	S176
59722	1	S177
59923	1	S178
60113	1	S179
60314	1	S180
60504	1	S181
60704	1	S182
60905	1	S183
61095	1	S184
61296	1	S185
61486	1	S186
61686	1	S187
61877	1	S188
62077	1	S189
62278	1	S190
62468	1	S191
62669	1	S192
62859	1	S193
63059	1	S194
63250	1	S195
63450	1	S196
63651	1	S197
63841	1	S198
64041	1	S199
64232	1	S200
64432	1	S201
64623	1	S202
64823	1	S203
65023	1	S204
65214	1	S205
65414	1	S206
65605	1	S207
65805	1	S208
66005	1	S209
66196	1	S210
66396	1	S211
66587	1	S212
66787	1	S213
66977	1	S214
67178	1	S215
67378	1	S216
67569	1	S217
67769	1	S218
67959	1	S219
68160	1	S220
68350	1	S221
68551	1	S222
68751	1	S223
68942	1	S224
69142	1	S225
69332	1	S226
69533	1	S227
69723	1	S228
69924	1	S229
70124	1	S230
70314	1	S231
70515	1	S232
70705	1	S233
70906	1	S234
71096	1	S235
71296	1	S236
71497	1	S237
71687	1	S238
71888	1	S239
72078	1	S240
72278	1	S241
72469	1	S242
72669	1	S243
72870	1	S244
73060	1	S245
73260	1	S246
73451	1	S247
73651	1	S248
73842	1	S249
74042	1	S250
74242	1	S251
74433	1	S252
74633	1	S253
74824	1	S254
75024	1	S255
75415	1	S  1
75615	1	S  2
75806	1	S  3
76006	1	S  4
76197	1	S  5
76397	1	S  6
76587	1	S  7
76788	1	S  8
76988	1	S  9
77179	1	S 10
77379	1	S 11
77569	1	S 12
77770	1	S 13
77960	1	S 14
78161	1	S 15
78361	1	S 16
78551	1	S 17
78752	1	S 18
78942	1	S 19
79143	1	S 20
79333	1	S 21
79533	1	S 22
79734	1	S 23
79924	1	S 24
80125	1	S 25
80315	1	S 26
80516	1	S 27
80706	1	S 28
80906	1	S 29
81107	1	S 30
81297	1	S 31
81498	1	S 32
81688	1	S 33
81888	1	S 34
82089	1	S 35
82279	1	S 36
82480	1	S 37
82670	1	S 38
82870	1	S 39
83061	1	S 40
83261	1	S 41
83462	1	S 42
83652	1	S 43
83852	1	S 44
84043	1	S 45
84243	1	S 46
84434	1	S 47
84634	1	S 48
84834	1	S 49
85025	1	S 50
85225	1	S 51
85416	1	S 52
85616	1	S 53
85806	1	S 54
86007	1	S 55
86207	1	S 56
86398	1	S 57
86598	1	S 58
86788	1	S 59
86989	1	S 60
87179	1	S 61
87380	1	S 62
87580	1	S 63
87771	1	S 64
87971	1	S 65
88161	1	S 66
88362	1	S 67
88552	1	S 68
