onset	duration	type
1	n/a	boundary
69	1	S 40
269	1	S 41
460	1	S 42
660	1	S 43
860	1	S 44
1051	1	S 45
1251	1	S 46
1442	1	S 47
1642	1	S 48
1832	1	S 49
2033	1	S 50
2233	1	S 51
2424	1	S 52
2624	1	S 53
2814	1	S 54
3015	1	S 55
3205	1	S 56
3406	1	S 57
3606	1	S 58
3796	1	S 59
3997	1	S 60
4187	1	S 61
4388	1	S 62
4578	1	S 63
4778	1	S 64
4979	1	S 65
5169	1	S 66
5370	1	S 67
5560	1	S 68
5761	1	S 69
5961	1	S 70
6151	1	S 71
6352	1	S 72
6542	1	S 73
6743	1	S 74
6933	1	S 75
7133	1	S 76
7334	1	S 77
7524	1	S 78
7725	1	S 79
7915	1	S 80
8115	1	S 81
8306	1	S 82
8506	1	S 83
8707	1	S 84
8897	1	S 85
9097	1	S 86
9288	1	S 87
9488	1	S 88
9679	1	S 89
9879	1	S 90
10079	1	S 91
10270	1	S 92
10470	1	S 93
10661	1	S 94
10861	1	S 95
11051	1	S 96
11252	1	S 97
11452	1	S 98
11643	1	S 99
11843	1	S100
12033	1	S101
12234	1	S102
12424	1	S103
12625	1	S104
12825	1	S105
13016	1	S106
13216	1	S107
13406	1	S108
13607	1	S109
13797	1	S110
13998	1	S111
14198	1	S112
14388	1	S113
14589	1	S114
14779	1	S115
14980	1	S116
15170	1	S117
15370	1	S118
15571	1	S119
15761	1	S120
15962	1	S121
16152	1	S122
16352	1	S123
16543	1	S124
16743	1	S125
16944	1	S126
17134	1	S127
17334	1	S128
17525	1	S129
17725	1	S130
17916	1	S131
18116	1	S132
18317	1	S133
18507	1	S134
18707	1	S135
18898	1	S136
19098	1	S137
19289	1	S138
19489	1	S139
19689	1	S140
19880	1	S141
20080	1	S142
20271	1	S143
20471	1	S144
20661	1	S145
20862	1	S146
21062	1	S147
21253	1	S148
21453	1	S149
21643	1	S150
21844	1	S151
22044	1	S152
22235	1	S153
22435	1	S154
22625	1	S155
22826	1	S156
23016	1	S157
23217	1	S158
23417	1	S159
23607	1	S160
23808	1	S161
23998	1	S162
24199	1	S163
24389	1	S164
24590	1	S165
24790	1	S166
24980	1	S167
25181	1	S168
25371	1	S169
25572	1	S170
25762	1	S171
25962	1	S172
26163	1	S173
26353	1	S174
