onset	duration	type
1	n/a	boundary
109	1	S225
299	1	S226
499	1	S227
690	1	S228
890	1	S229
1081	1	S230
1281	1	S231
1481	1	S232
1672	1	S233
1872	1	S234
2063	1	S235
2263	1	S236
2453	1	S237
2654	1	S238
2854	1	S239
3045	1	S240
3245	1	S241
3435	1	S242
3636	1	S243
3826	1	S244
4027	1	S245
4227	1	S246
4418	1	S247
4618	1	S248
4808	1	S249
5009	1	S250
5199	1	S251
5400	1	S252
5600	1	S253
5790	1	S254
5991	1	S255
6382	1	S  1
6572	1	S  2
6772	1	S  3
6973	1	S  4
7163	1	S  5
7364	1	S  6
7554	1	S  7
7754	1	S  8
7955	1	S  9
8145	1	S 10
8346	1	S 11
8536	1	S 12
8737	1	S 13
8927	1	S 14
9127	1	S 15
9328	1	S 16
9518	1	S 17
9719	1	S 18
9909	1	S 19
10109	1	S 20
10300	1	S 21
10500	1	S 22
10701	1	S 23
10891	1	S 24
11091	1	S 25
11282	1	S 26
11482	1	S 27
11673	1	S 28
11873	1	S 29
12073	1	S 30
12264	1	S 31
12464	1	S 32
12655	1	S 33
12855	1	S 34
13045	1	S 35
13246	1	S 36
13446	1	S 37
13637	1	S 38
13837	1	S 39
14027	1	S 40
14228	1	S 41
14418	1	S 42
14619	1	S 43
14819	1	S 44
15010	1	S 45
15210	1	S 46
15400	1	S 47
15601	1	S 48
15791	1	S 49
15992	1	S 50
16192	1	S 51
16382	1	S 52
16583	1	S 53
16773	1	S 54
16974	1	S 55
17164	1	S 56
17364	1	S 57
17565	1	S 58
17755	1	S 59
17956	1	S 60
18146	1	S 61
18346	1	S 62
18537	1	S 63
18737	1	S 64
18938	1	S 65
19128	1	S 66
19328	1	S 67
19519	1	S 68
19719	1	S 69
19910	1	S 70
20110	1	S 71
20310	1	S 72
20501	1	S 73
20701	1	S 74
20892	1	S 75
21092	1	S 76
21283	1	S 77
21483	1	S 78
21683	1	S 79
21874	1	S 80
22074	1	S 81
22265	1	S 82
22465	1	S 83
22655	1	S 84
22856	1	S 85
23056	1	S 86
23247	1	S 87
23447	1	S 88
23637	1	S 89
23838	1	S 90
24038	1	S 91
24229	1	S 92
24429	1	S 93
24619	1	S 94
24820	1	S 95
25010	1	S 96
25211	1	S 97
25411	1	S 98
25601	1	S 99
