onset	duration	type
1	n/a	boundary
161	1	S  4
361	1	S  5
561	1	S  6
752	1	S  7
952	1	S  8
1143	1	S  9
1343	1	S 10
1533	1	S 11
1734	1	S 12
1934	1	S 13
2125	1	S 14
2325	1	S 15
2515	1	S 16
2716	1	S 17
2906	1	S 18
3107	1	S 19
3307	1	S 20
3498	1	S 21
3698	1	S 22
3888	1	S 23
4089	1	S 24
4279	1	S 25
4480	1	S 26
4680	1	S 27
4870	1	S 28
5071	1	S 29
5261	1	S 30
5462	1	S 31
5652	1	S 32
5852	1	S 33
6053	1	S 34
6243	1	S 35
6444	1	S 36
6634	1	S 37
6834	1	S 38
7025	1	S 39
7225	1	S 40
7426	1	S 41
7616	1	S 42
7817	1	S 43
8007	1	S 44
8207	1	S 45
8398	1	S 46
8598	1	S 47
8799	1	S 48
8989	1	S 49
9189	1	S 50
9380	1	S 51
9580	1	S 52
9771	1	S 53
9971	1	S 54
10171	1	S 55
10362	1	S 56
10562	1	S 57
10753	1	S 58
10953	1	S 59
11143	1	S 60
11344	1	S 61
11544	1	S 62
11735	1	S 63
11935	1	S 64
12125	1	S 65
12326	1	S 66
12516	1	S 67
12717	1	S 68
12917	1	S 69
13107	1	S 70
13308	1	S 71
13498	1	S 72
13699	1	S 73
13889	1	S 74
14090	1	S 75
14290	1	S 76
14480	1	S 77
14681	1	S 78
14871	1	S 79
15072	1	S 80
15272	1	S 81
15462	1	S 82
15663	1	S 83
15853	1	S 84
16054	1	S 85
16244	1	S 86
16444	1	S 87
16645	1	S 88
16835	1	S 89
17036	1	S 90
17226	1	S 91
17426	1	S 92
17617	1	S 93
17817	1	S 94
18018	1	S 95
18208	1	S 96
18408	1	S 97
18599	1	S 98
18799	1	S 99
18990	1	S100
19190	1	S101
19391	1	S102
19581	1	S103
19781	1	S104
19972	1	S105
20172	1	S106
20363	1	S107
20563	1	S108
20763	1	S109
20954	1	S110
21154	1	S111
21345	1	S112
21545	1	S113
21735	1	S114
21936	1	S115
22136	1	S116
22327	1	S117
22527	1	S118
22717	1	S119
