onset	duration	type
1	n/a	boundary
37	1	S246
237	1	S247
428	1	S248
628	1	S249
819	1	S250
1019	1	S251
1210	1	S252
1410	1	S253
1610	1	S254
1801	1	S255
2192	1	S  1
2392	1	S  2
2582	1	S  3
2783	1	S  4
2983	1	S  5
3174	1	S  6
3374	1	S  7
3564	1	S  8
3765	1	S  9
3965	1	S 10
4156	1	S 11
4356	1	S 12
4546	1	S 13
4747	1	S 14
4937	1	S 15
5138	1	S 16
5338	1	S 17
5528	1	S 18
5729	1	S 19
5919	1	S 20
6120	1	S 21
6310	1	S 22
6511	1	S 23
6711	1	S 24
6901	1	S 25
7102	1	S 26
7292	1	S 27
7493	1	S 28
7683	1	S 29
7883	1	S 30
8084	1	S 31
8274	1	S 32
8475	1	S 33
8665	1	S 34
8865	1	S 35
9056	1	S 36
9256	1	S 37
9457	1	S 38
9647	1	S 39
9847	1	S 40
10038	1	S 41
10238	1	S 42
10429	1	S 43
10629	1	S 44
10829	1	S 45
11020	1	S 46
11220	1	S 47
11411	1	S 48
11611	1	S 49
11801	1	S 50
12002	1	S 51
12202	1	S 52
12393	1	S 53
12593	1	S 54
12784	1	S 55
12984	1	S 56
13174	1	S 57
13375	1	S 58
13575	1	S 59
13766	1	S 60
13966	1	S 61
14156	1	S 62
14357	1	S 63
14547	1	S 64
14748	1	S 65
14948	1	S 66
15138	1	S 67
15339	1	S 68
15529	1	S 69
15730	1	S 70
15920	1	S 71
16120	1	S 72
16321	1	S 73
16511	1	S 74
16712	1	S 75
16902	1	S 76
17102	1	S 77
17293	1	S 78
17493	1	S 79
17694	1	S 80
17884	1	S 81
18085	1	S 82
18275	1	S 83
18475	1	S 84
18666	1	S 85
18866	1	S 86
19067	1	S 87
19257	1	S 88
19457	1	S 89
19648	1	S 90
19848	1	S 91
20049	1	S 92
20239	1	S 93
20439	1	S 94
20630	1	S 95
20830	1	S 96
21021	1	S 97
21221	1	S 98
21421	1	S 99
21612	1	S100
21812	1	S101
22003	1	S102
22203	1	S103
22393	1	S104
22594	1	S105
22794	1	S106
22985	1	S107
23185	1	S108
23375	1	S109
23576	1	S110
23766	1	S111
23967	1	S112
24167	1	S113
24358	1	S114
24558	1	S115
24748	1	S116
24949	1	S117
25139	1	S118
25340	1	S119
25540	1	S120
25730	1	S121
25931	1	S122
26121	1	S123
26322	1	S124
26512	1	S125
26712	1	S126
26913	1	S127
27103	1	S128
27304	1	S129
27494	1	S130
27694	1	S131
27885	1	S132
28085	1	S133
28286	1	S134
28476	1	S135
28677	1	S136
28867	1	S137
29067	1	S138
29258	1	S139
29458	1	S140
29659	1	S141
29849	1	S142
30049	1	S143
30240	1	S144
30440	1	S145
30631	1	S146
30831	1	S147
31031	1	S148
31222	1	S149
31422	1	S150
31613	1	S151
31813	1	S152
32003	1	S153
32204	1	S154
32404	1	S155
32595	1	S156
32795	1	S157
32985	1	S158
33186	1	S159
33376	1	S160
33577	1	S161
33777	1	S162
33967	1	S163
34168	1	S164
34358	1	S165
34559	1	S166
34749	1	S167
34949	1	S168
35150	1	S169
35340	1	S170
35541	1	S171
35731	1	S172
35932	1	S173
36132	1	S174
36322	1	S175
36523	1	S176
36713	1	S177
36914	1	S178
37104	1	S179
37304	1	S180
37505	1	S181
37695	1	S182
37896	1	S183
38086	1	S184
38286	1	S185
38477	1	S186
38677	1	S187
38878	1	S188
39068	1	S189
39268	1	S190
39459	1	S191
39659	1	S192
39850	1	S193
40050	1	S194
40250	1	S195
40441	1	S196
40641	1	S197
40832	1	S198
41032	1	S199
41222	1	S200
41423	1	S201
41623	1	S202
41814	1	S203
42014	1	S204
42205	1	S205
42405	1	S206
42595	1	S207
42796	1	S208
42996	1	S209
43187	1	S210
43387	1	S211
43577	1	S212
43778	1	S213
43968	1	S214
44169	1	S215
44369	1	S216
44559	1	S217
44760	1	S218
44950	1	S219
45151	1	S220
45341	1	S221
45541	1	S222
45742	1	S223
45932	1	S224
46133	1	S225
46323	1	S226
46523	1	S227
46714	1	S228
46914	1	S229
47115	1	S230
47305	1	S231
47505	1	S232
47696	1	S233
47896	1	S234
48087	1	S235
48287	1	S236
48488	1	S237
48678	1	S238
48878	1	S239
49069	1	S240
49269	1	S241
49460	1	S242
49660	1	S243
49860	1	S244
50051	1	S245
50251	1	S246
50442	1	S247
50642	1	S248
50832	1	S249
51033	1	S250
51233	1	S251
51424	1	S252
51624	1	S253
51814	1	S254
52015	1	S255
52406	1	S  1
52606	1	S  2
52796	1	S  3
52997	1	S  4
53187	1	S  5
53388	1	S  6
53588	1	S  7
53778	1	S  8
53979	1	S  9
54169	1	S 10
54370	1	S 11
54560	1	S 12
54761	1	S 13
54961	1	S 14
55151	1	S 15
55352	1	S 16
55542	1	S 17
55743	1	S 18
55933	1	S 19
56133	1	S 20
56334	1	S 21
56524	1	S 22
56725	1	S 23
56915	1	S 24
57115	1	S 25
57306	1	S 26
57506	1	S 27
57707	1	S 28
57897	1	S 29
58097	1	S 30
58288	1	S 31
58488	1	S 32
58679	1	S 33
58879	1	S 34
59079	1	S 35
59270	1	S 36
59470	1	S 37
59661	1	S 38
59861	1	S 39
60051	1	S 40
60252	1	S 41
60452	1	S 42
60643	1	S 43
60843	1	S 44
61034	1	S 45
61234	1	S 46
61424	1	S 47
61625	1	S 48
61825	1	S 49
62016	1	S 50
62216	1	S 51
62406	1	S 52
62607	1	S 53
62797	1	S 54
62998	1	S 55
63198	1	S 56
63388	1	S 57
63589	1	S 58
63779	1	S 59
63980	1	S 60
64170	1	S 61
64370	1	S 62
64571	1	S 63
64761	1	S 64
