onset	duration	type
1	n/a	boundary
103	1	S115
303	1	S116
494	1	S117
694	1	S118
895	1	S119
1085	1	S120
1285	1	S121
1476	1	S122
1676	1	S123
1867	1	S124
2067	1	S125
2267	1	S126
2458	1	S127
2658	1	S128
2849	1	S129
3049	1	S130
3239	1	S131
3440	1	S132
3640	1	S133
3831	1	S134
4031	1	S135
4221	1	S136
4422	1	S137
4612	1	S138
4813	1	S139
5013	1	S140
5203	1	S141
5404	1	S142
5594	1	S143
5795	1	S144
5985	1	S145
6185	1	S146
6386	1	S147
6576	1	S148
6777	1	S149
6967	1	S150
7168	1	S151
7358	1	S152
7558	1	S153
7759	1	S154
7949	1	S155
8150	1	S156
8340	1	S157
8540	1	S158
8731	1	S159
8931	1	S160
9132	1	S161
9322	1	S162
9522	1	S163
9713	1	S164
9913	1	S165
10104	1	S166
10304	1	S167
10504	1	S168
10695	1	S169
10895	1	S170
11086	1	S171
11286	1	S172
11476	1	S173
11677	1	S174
11877	1	S175
12068	1	S176
12268	1	S177
12458	1	S178
12659	1	S179
12849	1	S180
13050	1	S181
13250	1	S182
13441	1	S183
13641	1	S184
13831	1	S185
14032	1	S186
14232	1	S187
14423	1	S188
14623	1	S189
14813	1	S190
15014	1	S191
15204	1	S192
15405	1	S193
15605	1	S194
15795	1	S195
15996	1	S196
16186	1	S197
16387	1	S198
16577	1	S199
16777	1	S200
16978	1	S201
17168	1	S202
17369	1	S203
17559	1	S204
17759	1	S205
17950	1	S206
18150	1	S207
18351	1	S208
18541	1	S209
18741	1	S210
18932	1	S211
19132	1	S212
19323	1	S213
19523	1	S214
19724	1	S215
19914	1	S216
20114	1	S217
20305	1	S218
20505	1	S219
20696	1	S220
20896	1	S221
21096	1	S222
21287	1	S223
21487	1	S224
21678	1	S225
21878	1	S226
22068	1	S227
22269	1	S228
22469	1	S229
22660	1	S230
22860	1	S231
23050	1	S232
23251	1	S233
23441	1	S234
23642	1	S235
23842	1	S236
24032	1	S237
24233	1	S238
24423	1	S239
24624	1	S240
24814	1	S241
25014	1	S242
25215	1	S243
25405	1	S244
25606	1	S245
25796	1	S246
25997	1	S247
26187	1	S248
26387	1	S249
26588	1	S250
26778	1	S251
26979	1	S252
27169	1	S253
27369	1	S254
27560	1	S255
27961	1	S  1
28151	1	S  2
28351	1	S  3
28542	1	S  4
28742	1	S  5
28933	1	S  6
29133	1	S  7
29333	1	S  8
29524	1	S  9
29724	1	S 10
29915	1	S 11
30115	1	S 12
30315	1	S 13
30506	1	S 14
30706	1	S 15
30897	1	S 16
31097	1	S 17
31287	1	S 18
31488	1	S 19
31688	1	S 20
31879	1	S 21
32079	1	S 22
32270	1	S 23
32470	1	S 24
32660	1	S 25
32861	1	S 26
33061	1	S 27
33252	1	S 28
33452	1	S 29
33642	1	S 30
33843	1	S 31
34033	1	S 32
34234	1	S 33
34434	1	S 34
34624	1	S 35
34825	1	S 36
35015	1	S 37
35216	1	S 38
35406	1	S 39
35606	1	S 40
35807	1	S 41
35997	1	S 42
36198	1	S 43
36388	1	S 44
36588	1	S 45
36779	1	S 46
36979	1	S 47
37180	1	S 48
37370	1	S 49
37571	1	S 50
37761	1	S 51
37961	1	S 52
38152	1	S 53
38352	1	S 54
38553	1	S 55
38743	1	S 56
38943	1	S 57
39134	1	S 58
39334	1	S 59
39525	1	S 60
39725	1	S 61
39925	1	S 62
40116	1	S 63
40316	1	S 64
40507	1	S 65
40707	1	S 66
40897	1	S 67
41098	1	S 68
41298	1	S 69
41489	1	S 70
41689	1	S 71
41879	1	S 72
42080	1	S 73
42270	1	S 74
42471	1	S 75
42671	1	S 76
42861	1	S 77
43062	1	S 78
43252	1	S 79
43453	1	S 80
43643	1	S 81
43844	1	S 82
44044	1	S 83
44234	1	S 84
44435	1	S 85
44625	1	S 86
44826	1	S 87
45016	1	S 88
45216	1	S 89
45417	1	S 90
45607	1	S 91
45808	1	S 92
45998	1	S 93
46198	1	S 94
46399	1	S 95
46589	1	S 96
46790	1	S 97
46980	1	S 98
47180	1	S 99
47371	1	S100
47571	1	S101
47772	1	S102
47962	1	S103
48162	1	S104
48353	1	S105
48553	1	S106
48744	1	S107
48944	1	S108
49145	1	S109
49335	1	S110
49535	1	S111
49726	1	S112
49926	1	S113
50117	1	S114
50317	1	S115
50517	1	S116
50708	1	S117
50908	1	S118
51099	1	S119
51299	1	S120
51489	1	S121
51690	1	S122
51890	1	S123
52081	1	S124
52281	1	S125
52471	1	S126
52672	1	S127
52862	1	S128
53063	1	S129
53263	1	S130
53453	1	S131
53654	1	S132
53844	1	S133
54045	1	S134
54235	1	S135
54436	1	S136
54636	1	S137
54826	1	S138
55027	1	S139
55217	1	S140
55418	1	S141
55608	1	S142
55808	1	S143
56009	1	S144
56199	1	S145
56400	1	S146
56590	1	S147
56790	1	S148
56981	1	S149
57181	1	S150
57382	1	S151
57572	1	S152
57772	1	S153
57963	1	S154
58163	1	S155
58354	1	S156
58554	1	S157
58754	1	S158
58945	1	S159
59145	1	S160
59336	1	S161
59536	1	S162
59726	1	S163
59927	1	S164
60127	1	S165
60318	1	S166
60518	1	S167
60709	1	S168
60909	1	S169
61099	1	S170
61300	1	S171
61500	1	S172
61691	1	S173
61891	1	S174
62081	1	S175
62282	1	S176
62482	1	S177
62673	1	S178
62873	1	S179
63063	1	S180
63264	1	S181
63454	1	S182
63655	1	S183
63855	1	S184
64045	1	S185
64246	1	S186
64436	1	S187
64637	1	S188
64827	1	S189
65027	1	S190
65228	1	S191
65418	1	S192
65619	1	S193
65809	1	S194
66009	1	S195
66200	1	S196
66400	1	S197
66601	1	S198
66791	1	S199
66992	1	S200
67182	1	S201
67382	1	S202
67573	1	S203
67773	1	S204
67974	1	S205
68164	1	S206
68364	1	S207
68555	1	S208
68755	1	S209
68946	1	S210
69146	1	S211
69346	1	S212
69537	1	S213
69737	1	S214
69928	1	S215
70128	1	S216
70318	1	S217
70519	1	S218
70719	1	S219
70910	1	S220
71110	1	S221
71300	1	S222
71501	1	S223
71691	1	S224
71892	1	S225
72092	1	S226
72282	1	S227
72483	1	S228
72673	1	S229
72874	1	S230
73064	1	S231
73264	1	S232
73465	1	S233
73655	1	S234
73856	1	S235
74046	1	S236
74247	1	S237
74437	1	S238
74637	1	S239
74838	1	S240
75028	1	S241
75229	1	S242
75419	1	S243
75619	1	S244
75810	1	S245
76010	1	S246
76211	1	S247
76401	1	S248
76601	1	S249
76792	1	S250
76992	1	S251
77183	1	S252
77383	1	S253
77583	1	S254
77774	1	S255
78165	1	S  1
78365	1	S  2
78565	1	S  3
78756	1	S  4
78956	1	S  5
79147	1	S  6
79347	1	S  7
79537	1	S  8
79738	1	S  9
79938	1	S 10
80129	1	S 11
80329	1	S 12
80520	1	S 13
80720	1	S 14
80910	1	S 15
81111	1	S 16
81311	1	S 17
81502	1	S 18
81702	1	S 19
81892	1	S 20
82093	1	S 21
82283	1	S 22
82484	1	S 23
82684	1	S 24
82874	1	S 25
83075	1	S 26
83265	1	S 27
83466	1	S 28
83656	1	S 29
83856	1	S 30
84057	1	S 31
84247	1	S 32
84448	1	S 33
84638	1	S 34
84838	1	S 35
85029	1	S 36
85229	1	S 37
85430	1	S 38
85620	1	S 39
85820	1	S 40
86011	1	S 41
86211	1	S 42
86402	1	S 43
86602	1	S 44
86803	1	S 45
86993	1	S 46
87193	1	S 47
87384	1	S 48
87584	1	S 49
87775	1	S 50
87975	1	S 51
88175	1	S 52
88366	1	S 53
88566	1	S 54
88757	1	S 55
88957	1	S 56
89147	1	S 57
89348	1	S 58
89548	1	S 59
89739	1	S 60
89939	1	S 61
90129	1	S 62
90330	1	S 63
90520	1	S 64
90721	1	S 65
90921	1	S 66
91111	1	S 67
91312	1	S 68
91502	1	S 69
91703	1	S 70
91893	1	S 71
92093	1	S 72
92294	1	S 73
92484	1	S 74
92685	1	S 75
92875	1	S 76
93076	1	S 77
93266	1	S 78
93466	1	S 79
93667	1	S 80
93857	1	S 81
94058	1	S 82
94248	1	S 83
94448	1	S 84
94649	1	S 85
94839	1	S 86
95040	1	S 87
95230	1	S 88
95430	1	S 89
95621	1	S 90
95821	1	S 91
96022	1	S 92
96212	1	S 93
96412	1	S 94
96603	1	S 95
96803	1	S 96
96994	1	S 97
97194	1	S 98
97394	1	S 99
97585	1	S100
97785	1	S101
97976	1	S102
98176	1	S103
98366	1	S104
98567	1	S105
98767	1	S106
98958	1	S107
99158	1	S108
99349	1	S109
99549	1	S110
99739	1	S111
99940	1	S112
100140	1	S113
100331	1	S114
100531	1	S115
100721	1	S116
100922	1	S117
101112	1	S118
101313	1	S119
101513	1	S120
101703	1	S121
101904	1	S122
102094	1	S123
102295	1	S124
102485	1	S125
102685	1	S126
102886	1	S127
103076	1	S128
103277	1	S129
103467	1	S130
103667	1	S131
103858	1	S132
104058	1	S133
104259	1	S134
104449	1	S135
104649	1	S136
104840	1	S137
105040	1	S138
105231	1	S139
105431	1	S140
105632	1	S141
105822	1	S142
106022	1	S143
106213	1	S144
106413	1	S145
106604	1	S146
106804	1	S147
107004	1	S148
107195	1	S149
107395	1	S150
107586	1	S151
107786	1	S152
107976	1	S153
108177	1	S154
108377	1	S155
108568	1	S156
108768	1	S157
108958	1	S158
109159	1	S159
109349	1	S160
109550	1	S161
109750	1	S162
109940	1	S163
110141	1	S164
110331	1	S165
110532	1	S166
110732	1	S167
110922	1	S168
111123	1	S169
111313	1	S170
111514	1	S171
111704	1	S172
111905	1	S173
112105	1	S174
112295	1	S175
112496	1	S176
112686	1	S177
112887	1	S178
113077	1	S179
113277	1	S180
113478	1	S181
113668	1	S182
113869	1	S183
114059	1	S184
114259	1	S185
114450	1	S186
