onset	duration	type
1	n/a	boundary
118	1	S 70
309	1	S 71
509	1	S 72
700	1	S 73
900	1	S 74
1090	1	S 75
1291	1	S 76
1491	1	S 77
1682	1	S 78
1882	1	S 79
2072	1	S 80
2273	1	S 81
2463	1	S 82
2664	1	S 83
2864	1	S 84
3055	1	S 85
3255	1	S 86
3445	1	S 87
3646	1	S 88
3836	1	S 89
4037	1	S 90
4237	1	S 91
4427	1	S 92
4628	1	S 93
4818	1	S 94
5019	1	S 95
5209	1	S 96
5409	1	S 97
5610	1	S 98
5800	1	S 99
6001	1	S100
6191	1	S101
6391	1	S102
6582	1	S103
6782	1	S104
6983	1	S105
7173	1	S106
7373	1	S107
7564	1	S108
7764	1	S109
7955	1	S110
8155	1	S111
8356	1	S112
8546	1	S113
8746	1	S114
8937	1	S115
9137	1	S116
9328	1	S117
9528	1	S118
9728	1	S119
9919	1	S120
10119	1	S121
10310	1	S122
10510	1	S123
10700	1	S124
10901	1	S125
11101	1	S126
11292	1	S127
11492	1	S128
11682	1	S129
11883	1	S130
12083	1	S131
12274	1	S132
12474	1	S133
12664	1	S134
12865	1	S135
13055	1	S136
13256	1	S137
13456	1	S138
13646	1	S139
13847	1	S140
14037	1	S141
14238	1	S142
14428	1	S143
14629	1	S144
14829	1	S145
15019	1	S146
15220	1	S147
15410	1	S148
15611	1	S149
15801	1	S150
16001	1	S151
16202	1	S152
16392	1	S153
16593	1	S154
16783	1	S155
16983	1	S156
17174	1	S157
17374	1	S158
17575	1	S159
17765	1	S160
17965	1	S161
18156	1	S162
18356	1	S163
18547	1	S164
18747	1	S165
18947	1	S166
19138	1	S167
19338	1	S168
19529	1	S169
19729	1	S170
19919	1	S171
20120	1	S172
20320	1	S173
20511	1	S174
20711	1	S175
20902	1	S176
21102	1	S177
21292	1	S178
21493	1	S179
21693	1	S180
21884	1	S181
22084	1	S182
22274	1	S183
22475	1	S184
22665	1	S185
22866	1	S186
23066	1	S187
23256	1	S188
23457	1	S189
23647	1	S190
23848	1	S191
24038	1	S192
24238	1	S193
24439	1	S194
24629	1	S195
24830	1	S196
25020	1	S197
25220	1	S198
25411	1	S199
25611	1	S200
25812	1	S201
26002	1	S202
26203	1	S203
26393	1	S204
26593	1	S205
26784	1	S206
26984	1	S207
27185	1	S208
27375	1	S209
27575	1	S210
27766	1	S211
27966	1	S212
28167	1	S213
28357	1	S214
28557	1	S215
28748	1	S216
28948	1	S217
29139	1	S218
29339	1	S219
29539	1	S220
29730	1	S221
29930	1	S222
30121	1	S223
30321	1	S224
30511	1	S225
30712	1	S226
30912	1	S227
31103	1	S228
31303	1	S229
31493	1	S230
31694	1	S231
31884	1	S232
32085	1	S233
32285	1	S234
32476	1	S235
32676	1	S236
32866	1	S237
33067	1	S238
33257	1	S239
33458	1	S240
33658	1	S241
33848	1	S242
34049	1	S243
34239	1	S244
34440	1	S245
34630	1	S246
34830	1	S247
35031	1	S248
35221	1	S249
35422	1	S250
35612	1	S251
35812	1	S252
36003	1	S253
36203	1	S254
36404	1	S255
36794	1	S  1
36985	1	S  2
37185	1	S  3
37376	1	S  4
37576	1	S  5
37776	1	S  6
37967	1	S  7
38167	1	S  8
38358	1	S  9
38558	1	S 10
38748	1	S 11
38949	1	S 12
39149	1	S 13
39340	1	S 14
39540	1	S 15
39731	1	S 16
39931	1	S 17
40121	1	S 18
40322	1	S 19
40522	1	S 20
40713	1	S 21
40913	1	S 22
41103	1	S 23
41304	1	S 24
41494	1	S 25
41695	1	S 26
41895	1	S 27
42085	1	S 28
42286	1	S 29
42476	1	S 30
42677	1	S 31
