onset	duration	type
1	n/a	boundary
163	1	S159
363	1	S160
564	1	S161
754	1	S162
954	1	S163
1145	1	S164
1345	1	S165
1536	1	S166
1736	1	S167
1936	1	S168
2127	1	S169
2327	1	S170
2518	1	S171
2718	1	S172
2908	1	S173
3109	1	S174
3309	1	S175
3500	1	S176
3700	1	S177
3891	1	S178
4091	1	S179
4281	1	S180
4482	1	S181
4682	1	S182
4873	1	S183
5073	1	S184
5263	1	S185
5464	1	S186
5654	1	S187
5855	1	S188
6055	1	S189
6245	1	S190
6446	1	S191
6636	1	S192
6837	1	S193
7037	1	S194
7227	1	S195
7428	1	S196
7618	1	S197
7819	1	S198
8009	1	S199
8209	1	S200
8410	1	S201
8600	1	S202
8801	1	S203
8991	1	S204
9192	1	S205
9382	1	S206
9582	1	S207
9783	1	S208
9973	1	S209
10174	1	S210
10364	1	S211
10564	1	S212
10755	1	S213
10955	1	S214
11156	1	S215
11346	1	S216
11546	1	S217
11737	1	S218
11937	1	S219
12128	1	S220
12328	1	S221
12528	1	S222
12719	1	S223
12919	1	S224
13110	1	S225
13310	1	S226
13500	1	S227
13701	1	S228
13901	1	S229
14092	1	S230
14292	1	S231
14482	1	S232
14683	1	S233
14873	1	S234
15074	1	S235
15274	1	S236
15465	1	S237
15665	1	S238
15855	1	S239
16056	1	S240
16246	1	S241
16447	1	S242
16647	1	S243
16837	1	S244
17038	1	S245
17228	1	S246
17429	1	S247
17619	1	S248
17819	1	S249
18020	1	S250
18210	1	S251
18411	1	S252
18601	1	S253
18801	1	S254
18992	1	S255
19393	1	S  1
19583	1	S  2
19784	1	S  3
19974	1	S  4
20174	1	S  5
20365	1	S  6
20565	1	S  7
20766	1	S  8
20956	1	S  9
21156	1	S 10
21347	1	S 11
21547	1	S 12
21738	1	S 13
21938	1	S 14
22138	1	S 15
22329	1	S 16
22529	1	S 17
22720	1	S 18
22920	1	S 19
23120	1	S 20
23311	1	S 21
23511	1	S 22
23702	1	S 23
23902	1	S 24
24092	1	S 25
24293	1	S 26
24493	1	S 27
24684	1	S 28
24884	1	S 29
25074	1	S 30
25275	1	S 31
