onset	duration	type
1	n/a	boundary
10	1	S 35
200	1	S 36
401	1	S 37
601	1	S 38
791	1	S 39
992	1	S 40
1182	1	S 41
1383	1	S 42
1573	1	S 43
1773	1	S 44
1974	1	S 45
2164	1	S 46
2365	1	S 47
2555	1	S 48
2755	1	S 49
2956	1	S 50
3146	1	S 51
3347	1	S 52
3537	1	S 53
3738	1	S 54
3928	1	S 55
4128	1	S 56
4329	1	S 57
4519	1	S 58
4720	1	S 59
4910	1	S 60
5110	1	S 61
5301	1	S 62
5501	1	S 63
5702	1	S 64
5892	1	S 65
6092	1	S 66
6283	1	S 67
6483	1	S 68
6674	1	S 69
6874	1	S 70
7074	1	S 71
7265	1	S 72
7465	1	S 73
7656	1	S 74
7856	1	S 75
8046	1	S 76
8247	1	S 77
8447	1	S 78
8638	1	S 79
8838	1	S 80
9028	1	S 81
9229	1	S 82
9419	1	S 83
9620	1	S 84
9820	1	S 85
10011	1	S 86
10211	1	S 87
10401	1	S 88
10602	1	S 89
10792	1	S 90
10993	1	S 91
11193	1	S 92
11383	1	S 93
11584	1	S 94
11774	1	S 95
11975	1	S 96
12165	1	S 97
12365	1	S 98
12566	1	S 99
12756	1	S100
12957	1	S101
13147	1	S102
13347	1	S103
13538	1	S104
13738	1	S105
13939	1	S106
14129	1	S107
14329	1	S108
14520	1	S109
14720	1	S110
14911	1	S111
15111	1	S112
15312	1	S113
15502	1	S114
15702	1	S115
15893	1	S116
16093	1	S117
16284	1	S118
16484	1	S119
16684	1	S120
16875	1	S121
17075	1	S122
17266	1	S123
17466	1	S124
17656	1	S125
17857	1	S126
18057	1	S127
18248	1	S128
18448	1	S129
18638	1	S130
18839	1	S131
19039	1	S132
19230	1	S133
19430	1	S134
19620	1	S135
19821	1	S136
20011	1	S137
20212	1	S138
20412	1	S139
20603	1	S140
20803	1	S141
20993	1	S142
21194	1	S143
21384	1	S144
21585	1	S145
21785	1	S146
21975	1	S147
22176	1	S148
22366	1	S149
22567	1	S150
22757	1	S151
22957	1	S152
23158	1	S153
23348	1	S154
23549	1	S155
23739	1	S156
23939	1	S157
24130	1	S158
24330	1	S159
24531	1	S160
24721	1	S161
24921	1	S162
25112	1	S163
25312	1	S164
25503	1	S165
25703	1	S166
25904	1	S167
26094	1	S168
26294	1	S169
26485	1	S170
26685	1	S171
26876	1	S172
27076	1	S173
27276	1	S174
27467	1	S175
27667	1	S176
27858	1	S177
28058	1	S178
28248	1	S179
28449	1	S180
28649	1	S181
28840	1	S182
29040	1	S183
29230	1	S184
29431	1	S185
29621	1	S186
29822	1	S187
30022	1	S188
30212	1	S189
30413	1	S190
30603	1	S191
30804	1	S192
30994	1	S193
31194	1	S194
31395	1	S195
31585	1	S196
31786	1	S197
31976	1	S198
32177	1	S199
32367	1	S200
32567	1	S201
32768	1	S202
32958	1	S203
33159	1	S204
33349	1	S205
33549	1	S206
33740	1	S207
33940	1	S208
34141	1	S209
34331	1	S210
34531	1	S211
34722	1	S212
34922	1	S213
35113	1	S214
35313	1	S215
35513	1	S216
35704	1	S217
35904	1	S218
36095	1	S219
36295	1	S220
36495	1	S221
36686	1	S222
36886	1	S223
37077	1	S224
37277	1	S225
37467	1	S226
37668	1	S227
37868	1	S228
38059	1	S229
38259	1	S230
38450	1	S231
38650	1	S232
38840	1	S233
39041	1	S234
39241	1	S235
39432	1	S236
39632	1	S237
39822	1	S238
40023	1	S239
40213	1	S240
40414	1	S241
40614	1	S242
40804	1	S243
41005	1	S244
41195	1	S245
41396	1	S246
41586	1	S247
41786	1	S248
41987	1	S249
42177	1	S250
42378	1	S251
