onset	duration	type
1	n/a	boundary
45	1	S160
245	1	S161
436	1	S162
636	1	S163
837	1	S164
1027	1	S165
1227	1	S166
1418	1	S167
1618	1	S168
1809	1	S169
2009	1	S170
2209	1	S171
2400	1	S172
2600	1	S173
2791	1	S174
2991	1	S175
3181	1	S176
3382	1	S177
3582	1	S178
3773	1	S179
3973	1	S180
4164	1	S181
4364	1	S182
4554	1	S183
4755	1	S184
4955	1	S185
5146	1	S186
5346	1	S187
5536	1	S188
5737	1	S189
5927	1	S190
6128	1	S191
6328	1	S192
6518	1	S193
6719	1	S194
6909	1	S195
7110	1	S196
7300	1	S197
7500	1	S198
7701	1	S199
7891	1	S200
8092	1	S201
8282	1	S202
8482	1	S203
8673	1	S204
8873	1	S205
9074	1	S206
9264	1	S207
9465	1	S208
9655	1	S209
9855	1	S210
10046	1	S211
10246	1	S212
10447	1	S213
10637	1	S214
10837	1	S215
11028	1	S216
11228	1	S217
11419	1	S218
11619	1	S219
11819	1	S220
12010	1	S221
12210	1	S222
12401	1	S223
12601	1	S224
12791	1	S225
12992	1	S226
13192	1	S227
13383	1	S228
13583	1	S229
13773	1	S230
13974	1	S231
14164	1	S232
14365	1	S233
14565	1	S234
14756	1	S235
14956	1	S236
15146	1	S237
15347	1	S238
15547	1	S239
15738	1	S240
15938	1	S241
16128	1	S242
16329	1	S243
16519	1	S244
16720	1	S245
16920	1	S246
17110	1	S247
17311	1	S248
17501	1	S249
17702	1	S250
17892	1	S251
18092	1	S252
18293	1	S253
18483	1	S254
18684	1	S255
19074	1	S  1
19265	1	S  2
19465	1	S  3
19666	1	S  4
19856	1	S  5
20057	1	S  6
20247	1	S  7
20447	1	S  8
20638	1	S  9
20838	1	S 10
21039	1	S 11
21229	1	S 12
21429	1	S 13
21620	1	S 14
21820	1	S 15
22011	1	S 16
22211	1	S 17
22411	1	S 18
22602	1	S 19
22802	1	S 20
22993	1	S 21
23193	1	S 22
23383	1	S 23
23584	1	S 24
23784	1	S 25
23975	1	S 26
24175	1	S 27
24365	1	S 28
24566	1	S 29
24756	1	S 30
24957	1	S 31
25157	1	S 32
25347	1	S 33
25548	1	S 34
25738	1	S 35
25939	1	S 36
26129	1	S 37
26330	1	S 38
26530	1	S 39
26720	1	S 40
26921	1	S 41
27111	1	S 42
27312	1	S 43
27502	1	S 44
27702	1	S 45
27903	1	S 46
28093	1	S 47
28294	1	S 48
28484	1	S 49
28684	1	S 50
28875	1	S 51
29075	1	S 52
29276	1	S 53
29466	1	S 54
29666	1	S 55
29857	1	S 56
30057	1	S 57
30248	1	S 58
30448	1	S 59
30648	1	S 60
30839	1	S 61
31039	1	S 62
31230	1	S 63
31430	1	S 64
31631	1	S 65
31821	1	S 66
32021	1	S 67
32212	1	S 68
32412	1	S 69
32603	1	S 70
32803	1	S 71
33003	1	S 72
33194	1	S 73
33394	1	S 74
33585	1	S 75
33785	1	S 76
33975	1	S 77
34176	1	S 78
34376	1	S 79
34567	1	S 80
34767	1	S 81
34957	1	S 82
35158	1	S 83
35348	1	S 84
35549	1	S 85
35749	1	S 86
35939	1	S 87
36140	1	S 88
36330	1	S 89
36531	1	S 90
36721	1	S 91
36921	1	S 92
37122	1	S 93
37312	1	S 94
37513	1	S 95
37703	1	S 96
37903	1	S 97
38094	1	S 98
38294	1	S 99
38495	1	S100
38685	1	S101
38886	1	S102
39076	1	S103
39276	1	S104
39467	1	S105
39667	1	S106
39868	1	S107
40058	1	S108
40258	1	S109
40449	1	S110
40649	1	S111
40840	1	S112
41040	1	S113
41240	1	S114
41431	1	S115
41631	1	S116
41822	1	S117
42022	1	S118
42212	1	S119
42413	1	S120
42613	1	S121
42804	1	S122
43004	1	S123
43194	1	S124
43395	1	S125
43585	1	S126
43786	1	S127
43986	1	S128
44176	1	S129
44377	1	S130
44567	1	S131
44768	1	S132
44958	1	S133
45159	1	S134
45359	1	S135
45549	1	S136
45750	1	S137
45940	1	S138
46141	1	S139
46331	1	S140
46531	1	S141
46732	1	S142
46922	1	S143
47123	1	S144
47313	1	S145
47513	1	S146
47714	1	S147
47904	1	S148
48105	1	S149
48295	1	S150
48495	1	S151
48686	1	S152
48886	1	S153
49087	1	S154
49277	1	S155
49477	1	S156
49668	1	S157
49868	1	S158
50059	1	S159
50259	1	S160
50459	1	S161
50650	1	S162
50850	1	S163
51041	1	S164
51241	1	S165
51432	1	S166
51632	1	S167
51832	1	S168
52023	1	S169
52223	1	S170
52414	1	S171
52614	1	S172
52804	1	S173
53005	1	S174
53205	1	S175
53396	1	S176
53596	1	S177
53786	1	S178
53987	1	S179
54177	1	S180
54378	1	S181
54578	1	S182
54768	1	S183
54969	1	S184
55159	1	S185
55360	1	S186
55550	1	S187
55750	1	S188
55951	1	S189
56141	1	S190
56342	1	S191
56532	1	S192
56732	1	S193
56923	1	S194
57123	1	S195
57324	1	S196
57514	1	S197
57715	1	S198
57905	1	S199
58105	1	S200
58296	1	S201
58496	1	S202
58697	1	S203
58887	1	S204
59087	1	S205
59278	1	S206
59478	1	S207
59669	1	S208
59869	1	S209
60069	1	S210
60260	1	S211
60460	1	S212
60651	1	S213
60851	1	S214
61041	1	S215
61242	1	S216
61442	1	S217
61633	1	S218
61833	1	S219
62023	1	S220
62224	1	S221
62414	1	S222
62615	1	S223
62815	1	S224
63005	1	S225
63206	1	S226
63396	1	S227
63597	1	S228
63797	1	S229
63988	1	S230
64188	1	S231
64378	1	S232
64579	1	S233
64769	1	S234
64970	1	S235
65170	1	S236
65360	1	S237
65561	1	S238
65751	1	S239
65952	1	S240
66142	1	S241
66342	1	S242
66543	1	S243
66733	1	S244
66934	1	S245
67124	1	S246
67324	1	S247
67515	1	S248
67715	1	S249
67916	1	S250
68106	1	S251
68306	1	S252
68497	1	S253
68697	1	S254
68888	1	S255
69289	1	S  1
69479	1	S  2
69679	1	S  3
69870	1	S  4
70070	1	S  5
70261	1	S  6
70461	1	S  7
70661	1	S  8
70852	1	S  9
71052	1	S 10
71243	1	S 11
71443	1	S 12
71633	1	S 13
71834	1	S 14
72034	1	S 15
72225	1	S 16
72425	1	S 17
72615	1	S 18
72816	1	S 19
73006	1	S 20
73207	1	S 21
73407	1	S 22
73597	1	S 23
73798	1	S 24
73988	1	S 25
74189	1	S 26
74379	1	S 27
74579	1	S 28
74780	1	S 29
74970	1	S 30
75171	1	S 31
75361	1	S 32
75562	1	S 33
