onset	duration	type
1	n/a	boundary
197	1	S190
387	1	S191
587	1	S192
788	1	S193
978	1	S194
1179	1	S195
1369	1	S196
1570	1	S197
1760	1	S198
1960	1	S199
2161	1	S200
2351	1	S201
2552	1	S202
2742	1	S203
2942	1	S204
3133	1	S205
3333	1	S206
3534	1	S207
3724	1	S208
3924	1	S209
4115	1	S210
4315	1	S211
4506	1	S212
4706	1	S213
4906	1	S214
5097	1	S215
5297	1	S216
5488	1	S217
5688	1	S218
5878	1	S219
6079	1	S220
6279	1	S221
6470	1	S222
6670	1	S223
6860	1	S224
7061	1	S225
7251	1	S226
7452	1	S227
7652	1	S228
7843	1	S229
8043	1	S230
8233	1	S231
8434	1	S232
8624	1	S233
8825	1	S234
9025	1	S235
9215	1	S236
9416	1	S237
9606	1	S238
9807	1	S239
9997	1	S240
10197	1	S241
10398	1	S242
10588	1	S243
10789	1	S244
10979	1	S245
11179	1	S246
11370	1	S247
11570	1	S248
11771	1	S249
11961	1	S250
12161	1	S251
12352	1	S252
12552	1	S253
12743	1	S254
12943	1	S255
13334	1	S  1
13534	1	S  2
13725	1	S  3
13925	1	S  4
14116	1	S  5
14316	1	S  6
14516	1	S  7
14707	1	S  8
14907	1	S  9
15098	1	S 10
15298	1	S 11
15488	1	S 12
15689	1	S 13
15889	1	S 14
16080	1	S 15
16280	1	S 16
16470	1	S 17
16671	1	S 18
16871	1	S 19
17062	1	S 20
17262	1	S 21
17452	1	S 22
17653	1	S 23
17843	1	S 24
18044	1	S 25
18244	1	S 26
18434	1	S 27
18635	1	S 28
18825	1	S 29
19026	1	S 30
19216	1	S 31
19417	1	S 32
19617	1	S 33
19807	1	S 34
20008	1	S 35
20198	1	S 36
20399	1	S 37
20589	1	S 38
20789	1	S 39
20990	1	S 40
21180	1	S 41
21381	1	S 42
21571	1	S 43
21771	1	S 44
21962	1	S 45
22162	1	S 46
22363	1	S 47
22553	1	S 48
22753	1	S 49
22944	1	S 50
23144	1	S 51
23335	1	S 52
23535	1	S 53
23735	1	S 54
23926	1	S 55
24126	1	S 56
24317	1	S 57
24517	1	S 58
24707	1	S 59
