onset	duration	type
1	n/a	boundary
161	1	S140
352	1	S141
552	1	S142
742	1	S143
943	1	S144
1143	1	S145
1334	1	S146
1534	1	S147
1725	1	S148
1925	1	S149
2115	1	S150
2316	1	S151
2516	1	S152
2707	1	S153
2907	1	S154
3097	1	S155
3298	1	S156
3488	1	S157
3689	1	S158
3889	1	S159
4079	1	S160
4280	1	S161
4470	1	S162
4671	1	S163
4861	1	S164
5061	1	S165
5262	1	S166
5452	1	S167
5653	1	S168
5843	1	S169
6043	1	S170
6234	1	S171
6434	1	S172
6635	1	S173
6825	1	S174
7026	1	S175
7216	1	S176
7416	1	S177
7607	1	S178
7807	1	S179
8008	1	S180
8198	1	S181
8398	1	S182
8589	1	S183
8789	1	S184
8980	1	S185
9180	1	S186
9380	1	S187
9571	1	S188
9771	1	S189
9962	1	S190
10162	1	S191
10352	1	S192
10553	1	S193
10753	1	S194
10944	1	S195
11144	1	S196
11334	1	S197
11535	1	S198
11725	1	S199
11926	1	S200
12126	1	S201
12316	1	S202
12517	1	S203
12707	1	S204
12908	1	S205
13098	1	S206
13299	1	S207
13499	1	S208
13689	1	S209
13890	1	S210
14080	1	S211
14281	1	S212
14471	1	S213
14671	1	S214
14872	1	S215
15062	1	S216
15263	1	S217
15453	1	S218
15653	1	S219
15854	1	S220
16044	1	S221
16245	1	S222
16435	1	S223
16635	1	S224
16826	1	S225
17026	1	S226
17227	1	S227
17417	1	S228
17617	1	S229
17808	1	S230
18008	1	S231
18199	1	S232
18399	1	S233
18600	1	S234
18790	1	S235
18990	1	S236
19181	1	S237
19381	1	S238
19572	1	S239
19772	1	S240
19972	1	S241
20163	1	S242
20363	1	S243
20554	1	S244
20754	1	S245
20944	1	S246
21145	1	S247
21345	1	S248
21536	1	S249
21736	1	S250
21926	1	S251
22127	1	S252
22317	1	S253
22518	1	S254
22718	1	S255
23109	1	S  1
23299	1	S  2
23500	1	S  3
23690	1	S  4
23890	1	S  5
24091	1	S  6
24281	1	S  7
24482	1	S  8
24672	1	S  9
24873	1	S 10
25063	1	S 11
25263	1	S 12
25464	1	S 13
25654	1	S 14
25855	1	S 15
26045	1	S 16
26245	1	S 17
26436	1	S 18
26636	1	S 19
26837	1	S 20
27027	1	S 21
27227	1	S 22
27418	1	S 23
27618	1	S 24
27809	1	S 25
28009	1	S 26
28209	1	S 27
28400	1	S 28
28600	1	S 29
28791	1	S 30
28991	1	S 31
29181	1	S 32
29382	1	S 33
29582	1	S 34
29773	1	S 35
29973	1	S 36
30163	1	S 37
30364	1	S 38
30554	1	S 39
30755	1	S 40
30955	1	S 41
31146	1	S 42
31346	1	S 43
31536	1	S 44
31737	1	S 45
31937	1	S 46
32128	1	S 47
32328	1	S 48
32518	1	S 49
32719	1	S 50
32909	1	S 51
33110	1	S 52
33310	1	S 53
33500	1	S 54
33701	1	S 55
33891	1	S 56
34092	1	S 57
34282	1	S 58
34482	1	S 59
34683	1	S 60
34873	1	S 61
35074	1	S 62
35264	1	S 63
35464	1	S 64
35655	1	S 65
35855	1	S 66
36056	1	S 67
36246	1	S 68
36447	1	S 69
36637	1	S 70
36837	1	S 71
37028	1	S 72
37228	1	S 73
37429	1	S 74
37619	1	S 75
37819	1	S 76
38010	1	S 77
38210	1	S 78
38401	1	S 79
38601	1	S 80
38801	1	S 81
38992	1	S 82
39192	1	S 83
39383	1	S 84
39583	1	S 85
39773	1	S 86
39974	1	S 87
40174	1	S 88
40365	1	S 89
40565	1	S 90
40755	1	S 91
40956	1	S 92
41146	1	S 93
41347	1	S 94
41547	1	S 95
41737	1	S 96
41938	1	S 97
42128	1	S 98
42329	1	S 99
42519	1	S100
42720	1	S101
42920	1	S102
43110	1	S103
43311	1	S104
43501	1	S105
43702	1	S106
43892	1	S107
44092	1	S108
44293	1	S109
44483	1	S110
44684	1	S111
44874	1	S112
45074	1	S113
45265	1	S114
45465	1	S115
45666	1	S116
45856	1	S117
46056	1	S118
46247	1	S119
46447	1	S120
46638	1	S121
46838	1	S122
47038	1	S123
47229	1	S124
47429	1	S125
47620	1	S126
47820	1	S127
48010	1	S128
48211	1	S129
48411	1	S130
48602	1	S131
48802	1	S132
48993	1	S133
49193	1	S134
49393	1	S135
49584	1	S136
49784	1	S137
49975	1	S138
50175	1	S139
50365	1	S140
50566	1	S141
50766	1	S142
50957	1	S143
51157	1	S144
51347	1	S145
51548	1	S146
51738	1	S147
51939	1	S148
52139	1	S149
52329	1	S150
52530	1	S151
52720	1	S152
52921	1	S153
53111	1	S154
53311	1	S155
53512	1	S156
53702	1	S157
53903	1	S158
54093	1	S159
54294	1	S160
54484	1	S161
54684	1	S162
54885	1	S163
55075	1	S164
55276	1	S165
55466	1	S166
55666	1	S167
55857	1	S168
56057	1	S169
56258	1	S170
56448	1	S171
56648	1	S172
56839	1	S173
57039	1	S174
57230	1	S175
57430	1	S176
57630	1	S177
57821	1	S178
58021	1	S179
58212	1	S180
58412	1	S181
58602	1	S182
58803	1	S183
59003	1	S184
59194	1	S185
59394	1	S186
59585	1	S187
59785	1	S188
59975	1	S189
60176	1	S190
60376	1	S191
60567	1	S192
60767	1	S193
60957	1	S194
61158	1	S195
61348	1	S196
61549	1	S197
61749	1	S198
61939	1	S199
62140	1	S200
62330	1	S201
62531	1	S202
62721	1	S203
62921	1	S204
63122	1	S205
63312	1	S206
63513	1	S207
63703	1	S208
63903	1	S209
64094	1	S210
64294	1	S211
64495	1	S212
64685	1	S213
64886	1	S214
65076	1	S215
65276	1	S216
65477	1	S217
65667	1	S218
65868	1	S219
66058	1	S220
66258	1	S221
66449	1	S222
66649	1	S223
66850	1	S224
67040	1	S225
67240	1	S226
67431	1	S227
67631	1	S228
67822	1	S229
68022	1	S230
68222	1	S231
68413	1	S232
68613	1	S233
68804	1	S234
69004	1	S235
69194	1	S236
69395	1	S237
69595	1	S238
69786	1	S239
69986	1	S240
70176	1	S241
70377	1	S242
70567	1	S243
70768	1	S244
70968	1	S245
71159	1	S246
71359	1	S247
71549	1	S248
71750	1	S249
71940	1	S250
72141	1	S251
72341	1	S252
72531	1	S253
72732	1	S254
72922	1	S255
