onset	duration	type
1	n/a	boundary
151	1	S 77
352	1	S 78
542	1	S 79
742	1	S 80
933	1	S 81
1133	1	S 82
1334	1	S 83
1524	1	S 84
1725	1	S 85
1915	1	S 86
2115	1	S 87
2306	1	S 88
2506	1	S 89
2707	1	S 90
2897	1	S 91
3097	1	S 92
3288	1	S 93
3488	1	S 94
3679	1	S 95
3879	1	S 96
4079	1	S 97
4270	1	S 98
4470	1	S 99
4661	1	S100
4861	1	S101
5061	1	S102
5252	1	S103
5452	1	S104
5643	1	S105
5843	1	S106
6033	1	S107
6234	1	S108
6434	1	S109
6625	1	S110
6825	1	S111
7015	1	S112
7216	1	S113
7406	1	S114
7607	1	S115
7807	1	S116
7998	1	S117
8198	1	S118
8388	1	S119
