onset	duration	type
1	n/a	boundary
103	1	S 98
303	1	S 99
494	1	S100
694	1	S101
885	1	S102
1085	1	S103
1275	1	S104
1476	1	S105
1676	1	S106
1867	1	S107
2067	1	S108
2257	1	S109
2458	1	S110
2648	1	S111
2849	1	S112
3049	1	S113
3239	1	S114
3440	1	S115
3630	1	S116
3831	1	S117
4021	1	S118
4221	1	S119
4422	1	S120
4612	1	S121
4813	1	S122
5003	1	S123
5203	1	S124
5394	1	S125
5594	1	S126
5795	1	S127
5985	1	S128
6186	1	S129
6376	1	S130
6576	1	S131
6767	1	S132
6967	1	S133
7168	1	S134
7358	1	S135
7558	1	S136
7749	1	S137
7949	1	S138
8140	1	S139
8340	1	S140
8540	1	S141
8731	1	S142
8931	1	S143
9122	1	S144
9322	1	S145
9512	1	S146
9713	1	S147
9913	1	S148
10104	1	S149
10304	1	S150
10494	1	S151
10695	1	S152
10885	1	S153
11086	1	S154
11286	1	S155
11476	1	S156
11677	1	S157
11867	1	S158
12068	1	S159
12258	1	S160
12459	1	S161
12659	1	S162
12849	1	S163
13050	1	S164
13240	1	S165
13441	1	S166
13631	1	S167
13831	1	S168
14032	1	S169
14222	1	S170
14423	1	S171
14613	1	S172
14813	1	S173
15014	1	S174
15204	1	S175
15405	1	S176
15595	1	S177
15795	1	S178
15986	1	S179
16186	1	S180
16387	1	S181
16577	1	S182
16778	1	S183
16968	1	S184
17168	1	S185
17359	1	S186
17559	1	S187
17760	1	S188
17950	1	S189
18150	1	S190
18341	1	S191
18541	1	S192
18732	1	S193
18932	1	S194
19132	1	S195
19323	1	S196
19523	1	S197
19714	1	S198
19914	1	S199
20104	1	S200
20305	1	S201
20505	1	S202
20696	1	S203
20896	1	S204
21086	1	S205
21287	1	S206
21477	1	S207
21678	1	S208
21878	1	S209
22068	1	S210
22269	1	S211
22459	1	S212
22660	1	S213
22850	1	S214
23051	1	S215
23251	1	S216
23441	1	S217
23642	1	S218
23832	1	S219
24033	1	S220
24223	1	S221
24423	1	S222
24624	1	S223
24814	1	S224
25015	1	S225
25205	1	S226
25405	1	S227
25596	1	S228
25796	1	S229
25997	1	S230
26187	1	S231
26387	1	S232
26578	1	S233
26778	1	S234
26969	1	S235
27169	1	S236
27369	1	S237
27560	1	S238
27760	1	S239
27951	1	S240
28151	1	S241
28341	1	S242
28542	1	S243
28742	1	S244
28933	1	S245
29133	1	S246
29324	1	S247
29524	1	S248
29714	1	S249
29915	1	S250
30115	1	S251
30306	1	S252
30506	1	S253
30696	1	S254
30897	1	S255
31288	1	S  1
31488	1	S  2
31678	1	S  3
31879	1	S  4
32069	1	S  5
32270	1	S  6
32470	1	S  7
32660	1	S  8
32861	1	S  9
33051	1	S 10
33252	1	S 11
33442	1	S 12
33642	1	S 13
33843	1	S 14
34033	1	S 15
34234	1	S 16
34424	1	S 17
34625	1	S 18
34815	1	S 19
35015	1	S 20
35216	1	S 21
35406	1	S 22
35607	1	S 23
35797	1	S 24
35997	1	S 25
36188	1	S 26
36388	1	S 27
36589	1	S 28
36779	1	S 29
36979	1	S 30
37170	1	S 31
37370	1	S 32
37561	1	S 33
37761	1	S 34
37961	1	S 35
38152	1	S 36
38352	1	S 37
38543	1	S 38
38743	1	S 39
38933	1	S 40
39134	1	S 41
39334	1	S 42
39525	1	S 43
39725	1	S 44
39916	1	S 45
40116	1	S 46
40306	1	S 47
40507	1	S 48
40707	1	S 49
40898	1	S 50
41098	1	S 51
41288	1	S 52
41489	1	S 53
41679	1	S 54
41880	1	S 55
42080	1	S 56
42270	1	S 57
42471	1	S 58
42661	1	S 59
42862	1	S 60
43052	1	S 61
43252	1	S 62
43453	1	S 63
43643	1	S 64
43844	1	S 65
44034	1	S 66
44234	1	S 67
44425	1	S 68
44625	1	S 69
44826	1	S 70
45016	1	S 71
45216	1	S 72
45407	1	S 73
45607	1	S 74
45798	1	S 75
45998	1	S 76
46199	1	S 77
46389	1	S 78
46589	1	S 79
46780	1	S 80
46980	1	S 81
47181	1	S 82
47371	1	S 83
47571	1	S 84
47762	1	S 85
47962	1	S 86
48153	1	S 87
48353	1	S 88
48553	1	S 89
48744	1	S 90
48944	1	S 91
49135	1	S 92
49335	1	S 93
49525	1	S 94
49726	1	S 95
49926	1	S 96
50117	1	S 97
50317	1	S 98
50507	1	S 99
50708	1	S100
50898	1	S101
51099	1	S102
51299	1	S103
51489	1	S104
51690	1	S105
51880	1	S106
52081	1	S107
52271	1	S108
52472	1	S109
52672	1	S110
52862	1	S111
53063	1	S112
53253	1	S113
53454	1	S114
53644	1	S115
53844	1	S116
54045	1	S117
54235	1	S118
54436	1	S119
54626	1	S120
54826	1	S121
55017	1	S122
55217	1	S123
55418	1	S124
55608	1	S125
55808	1	S126
55999	1	S127
56199	1	S128
56390	1	S129
56590	1	S130
56790	1	S131
56981	1	S132
57181	1	S133
57372	1	S134
57572	1	S135
57762	1	S136
57963	1	S137
58163	1	S138
58354	1	S139
58554	1	S140
58745	1	S141
58945	1	S142
59135	1	S143
59336	1	S144
59536	1	S145
59727	1	S146
59927	1	S147
60117	1	S148
60318	1	S149
60508	1	S150
60709	1	S151
60909	1	S152
61099	1	S153
61300	1	S154
61490	1	S155
61691	1	S156
61881	1	S157
62081	1	S158
62282	1	S159
62472	1	S160
62673	1	S161
62863	1	S162
63063	1	S163
63264	1	S164
63454	1	S165
63655	1	S166
63845	1	S167
64046	1	S168
64236	1	S169
64436	1	S170
64637	1	S171
64827	1	S172
65028	1	S173
65218	1	S174
65418	1	S175
65609	1	S176
65809	1	S177
66010	1	S178
66200	1	S179
66400	1	S180
66591	1	S181
66791	1	S182
66982	1	S183
67182	1	S184
67382	1	S185
67573	1	S186
67773	1	S187
67964	1	S188
68164	1	S189
68354	1	S190
68555	1	S191
68755	1	S192
68946	1	S193
69146	1	S194
69336	1	S195
69537	1	S196
69727	1	S197
69928	1	S198
70128	1	S199
70318	1	S200
70519	1	S201
70709	1	S202
70910	1	S203
71100	1	S204
71301	1	S205
71501	1	S206
71691	1	S207
71892	1	S208
72082	1	S209
72283	1	S210
72473	1	S211
72673	1	S212
72874	1	S213
73064	1	S214
73265	1	S215
73455	1	S216
73655	1	S217
73846	1	S218
74046	1	S219
74247	1	S220
74437	1	S221
74637	1	S222
74828	1	S223
75028	1	S224
75219	1	S225
75419	1	S226
75619	1	S227
75810	1	S228
76010	1	S229
76201	1	S230
76401	1	S231
76591	1	S232
76792	1	S233
76992	1	S234
77183	1	S235
77383	1	S236
77574	1	S237
77774	1	S238
77964	1	S239
78165	1	S240
78365	1	S241
78556	1	S242
78756	1	S243
78946	1	S244
79147	1	S245
79347	1	S246
79538	1	S247
79738	1	S248
79928	1	S249
80129	1	S250
80319	1	S251
80520	1	S252
80720	1	S253
80910	1	S254
81111	1	S255
81502	1	S  1
81692	1	S  2
81892	1	S  3
82093	1	S  4
82283	1	S  5
82484	1	S  6
82674	1	S  7
82875	1	S  8
83065	1	S  9
83265	1	S 10
83466	1	S 11
83656	1	S 12
83857	1	S 13
84047	1	S 14
84247	1	S 15
84438	1	S 16
84638	1	S 17
84839	1	S 18
85029	1	S 19
85229	1	S 20
85420	1	S 21
85620	1	S 22
85811	1	S 23
86011	1	S 24
86211	1	S 25
86402	1	S 26
86602	1	S 27
86793	1	S 28
86993	1	S 29
87183	1	S 30
87384	1	S 31
87584	1	S 32
87775	1	S 33
87975	1	S 34
88165	1	S 35
88366	1	S 36
88556	1	S 37
88757	1	S 38
88957	1	S 39
89148	1	S 40
89348	1	S 41
89538	1	S 42
89739	1	S 43
89929	1	S 44
90130	1	S 45
90330	1	S 46
90520	1	S 47
90721	1	S 48
90911	1	S 49
91112	1	S 50
91302	1	S 51
91502	1	S 52
91703	1	S 53
91893	1	S 54
92094	1	S 55
92284	1	S 56
92484	1	S 57
92675	1	S 58
92875	1	S 59
93076	1	S 60
93266	1	S 61
93466	1	S 62
93657	1	S 63
93857	1	S 64
94048	1	S 65
94248	1	S 66
94448	1	S 67
94639	1	S 68
94839	1	S 69
95030	1	S 70
95230	1	S 71
95431	1	S 72
95621	1	S 73
95821	1	S 74
96012	1	S 75
96212	1	S 76
96403	1	S 77
96603	1	S 78
96803	1	S 79
96994	1	S 80
97194	1	S 81
97385	1	S 82
97585	1	S 83
97775	1	S 84
97976	1	S 85
98176	1	S 86
98367	1	S 87
98567	1	S 88
98757	1	S 89
98958	1	S 90
99148	1	S 91
99349	1	S 92
99549	1	S 93
99739	1	S 94
99940	1	S 95
100130	1	S 96
100331	1	S 97
100521	1	S 98
100722	1	S 99
100922	1	S100
101112	1	S101
101313	1	S102
101503	1	S103
101704	1	S104
101894	1	S105
102094	1	S106
102295	1	S107
102485	1	S108
102686	1	S109
102876	1	S110
103076	1	S111
103267	1	S112
103467	1	S113
103668	1	S114
