onset	duration	type
1	n/a	boundary
75	1	S148
276	1	S149
466	1	S150
667	1	S151
867	1	S152
1057	1	S153
1258	1	S154
1448	1	S155
1649	1	S156
1839	1	S157
2039	1	S158
2240	1	S159
2430	1	S160
2631	1	S161
2821	1	S162
3022	1	S163
3212	1	S164
3412	1	S165
3613	1	S166
3803	1	S167
4004	1	S168
4194	1	S169
4394	1	S170
4585	1	S171
4785	1	S172
4986	1	S173
5176	1	S174
5376	1	S175
5567	1	S176
5767	1	S177
5958	1	S178
6158	1	S179
6358	1	S180
6549	1	S181
6749	1	S182
6940	1	S183
7140	1	S184
7330	1	S185
7531	1	S186
7731	1	S187
7922	1	S188
8122	1	S189
8313	1	S190
8513	1	S191
8703	1	S192
8904	1	S193
9104	1	S194
9295	1	S195
9495	1	S196
9685	1	S197
9886	1	S198
10076	1	S199
10277	1	S200
10477	1	S201
10667	1	S202
10868	1	S203
11058	1	S204
11259	1	S205
11459	1	S206
11649	1	S207
11850	1	S208
12040	1	S209
12241	1	S210
12431	1	S211
12631	1	S212
12832	1	S213
13022	1	S214
13223	1	S215
13413	1	S216
13614	1	S217
13804	1	S218
14004	1	S219
14205	1	S220
14395	1	S221
14596	1	S222
14786	1	S223
14986	1	S224
15177	1	S225
15377	1	S226
15578	1	S227
15768	1	S228
15968	1	S229
16159	1	S230
16359	1	S231
16550	1	S232
16750	1	S233
16950	1	S234
17141	1	S235
17341	1	S236
17532	1	S237
17732	1	S238
17922	1	S239
18123	1	S240
18323	1	S241
18514	1	S242
18714	1	S243
18904	1	S244
19105	1	S245
19295	1	S246
19496	1	S247
19696	1	S248
19887	1	S249
20087	1	S250
20277	1	S251
20478	1	S252
20668	1	S253
20869	1	S254
21069	1	S255
21460	1	S  1
21650	1	S  2
21851	1	S  3
22041	1	S  4
22241	1	S  5
22442	1	S  6
22632	1	S  7
22833	1	S  8
23023	1	S  9
23223	1	S 10
23414	1	S 11
23614	1	S 12
23815	1	S 13
24005	1	S 14
24205	1	S 15
24396	1	S 16
24596	1	S 17
24787	1	S 18
24987	1	S 19
25188	1	S 20
25378	1	S 21
25578	1	S 22
25769	1	S 23
25969	1	S 24
26160	1	S 25
26360	1	S 26
26560	1	S 27
26751	1	S 28
26951	1	S 29
27142	1	S 30
27342	1	S 31
27542	1	S 32
27733	1	S 33
27933	1	S 34
28124	1	S 35
28324	1	S 36
28514	1	S 37
28715	1	S 38
28915	1	S 39
29106	1	S 40
29306	1	S 41
29496	1	S 42
29697	1	S 43
29887	1	S 44
30088	1	S 45
30288	1	S 46
30478	1	S 47
30679	1	S 48
30869	1	S 49
31070	1	S 50
31260	1	S 51
31461	1	S 52
31661	1	S 53
31851	1	S 54
32052	1	S 55
32242	1	S 56
32443	1	S 57
32633	1	S 58
32833	1	S 59
33034	1	S 60
33224	1	S 61
33425	1	S 62
33615	1	S 63
33815	1	S 64
34006	1	S 65
34206	1	S 66
34407	1	S 67
34597	1	S 68
34797	1	S 69
34988	1	S 70
35188	1	S 71
35379	1	S 72
35579	1	S 73
35779	1	S 74
35970	1	S 75
36170	1	S 76
36361	1	S 77
36561	1	S 78
