onset	duration	type
1	n/a	boundary
40	1	S 59
230	1	S 60
431	1	S 61
631	1	S 62
821	1	S 63
1022	1	S 64
1212	1	S 65
1413	1	S 66
1603	1	S 67
1803	1	S 68
2004	1	S 69
2194	1	S 70
2395	1	S 71
2585	1	S 72
2785	1	S 73
2976	1	S 74
3176	1	S 75
3377	1	S 76
3567	1	S 77
3768	1	S 78
3958	1	S 79
4158	1	S 80
4359	1	S 81
4549	1	S 82
4750	1	S 83
4940	1	S 84
5140	1	S 85
5331	1	S 86
5531	1	S 87
5732	1	S 88
5922	1	S 89
6122	1	S 90
6313	1	S 91
6513	1	S 92
6704	1	S 93
6904	1	S 94
7104	1	S 95
7295	1	S 96
7495	1	S 97
7686	1	S 98
7886	1	S 99
8076	1	S100
8277	1	S101
8477	1	S102
8668	1	S103
8868	1	S104
9058	1	S105
9259	1	S106
9449	1	S107
9650	1	S108
9850	1	S109
10041	1	S110
10241	1	S111
10431	1	S112
10632	1	S113
10822	1	S114
11023	1	S115
11223	1	S116
11413	1	S117
11614	1	S118
11804	1	S119
12005	1	S120
12195	1	S121
12395	1	S122
12596	1	S123
12786	1	S124
12987	1	S125
13177	1	S126
13377	1	S127
13568	1	S128
13768	1	S129
13969	1	S130
14159	1	S131
14360	1	S132
14550	1	S133
14750	1	S134
14941	1	S135
15141	1	S136
15342	1	S137
15532	1	S138
15732	1	S139
15923	1	S140
16123	1	S141
16314	1	S142
16514	1	S143
16714	1	S144
16905	1	S145
17105	1	S146
17296	1	S147
17496	1	S148
17686	1	S149
17887	1	S150
18087	1	S151
18278	1	S152
18478	1	S153
18668	1	S154
18869	1	S155
19059	1	S156
19260	1	S157
19460	1	S158
19650	1	S159
19851	1	S160
20041	1	S161
20242	1	S162
20442	1	S163
20633	1	S164
20833	1	S165
21023	1	S166
21224	1	S167
21414	1	S168
21615	1	S169
21815	1	S170
22005	1	S171
22206	1	S172
22396	1	S173
22597	1	S174
22787	1	S175
22987	1	S176
23188	1	S177
23378	1	S178
23579	1	S179
23769	1	S180
23969	1	S181
24160	1	S182
24360	1	S183
24561	1	S184
24751	1	S185
24951	1	S186
25142	1	S187
25342	1	S188
25533	1	S189
25733	1	S190
25933	1	S191
26124	1	S192
26324	1	S193
26515	1	S194
26715	1	S195
26906	1	S196
27106	1	S197
27306	1	S198
27497	1	S199
27697	1	S200
27888	1	S201
28088	1	S202
28278	1	S203
28479	1	S204
28679	1	S205
28870	1	S206
29070	1	S207
29260	1	S208
29461	1	S209
29651	1	S210
29852	1	S211
30052	1	S212
30242	1	S213
30443	1	S214
30633	1	S215
30834	1	S216
31024	1	S217
31224	1	S218
31425	1	S219
31615	1	S220
31816	1	S221
32006	1	S222
32206	1	S223
32397	1	S224
32597	1	S225
32798	1	S226
32988	1	S227
33189	1	S228
33379	1	S229
33579	1	S230
33770	1	S231
33970	1	S232
34171	1	S233
34361	1	S234
34561	1	S235
34752	1	S236
34952	1	S237
35143	1	S238
35343	1	S239
35543	1	S240
35734	1	S241
35934	1	S242
36125	1	S243
36325	1	S244
36525	1	S245
36716	1	S246
36916	1	S247
37107	1	S248
37307	1	S249
37497	1	S250
37698	1	S251
37898	1	S252
38089	1	S253
38289	1	S254
38480	1	S255
38870	1	S  1
39071	1	S  2
39271	1	S  3
39462	1	S  4
39662	1	S  5
39852	1	S  6
40053	1	S  7
40243	1	S  8
40444	1	S  9
40644	1	S 10
40834	1	S 11
41035	1	S 12
41225	1	S 13
41426	1	S 14
41616	1	S 15
41816	1	S 16
42017	1	S 17
42207	1	S 18
42408	1	S 19
42598	1	S 20
42798	1	S 21
42989	1	S 22
43189	1	S 23
43390	1	S 24
43580	1	S 25
43780	1	S 26
43971	1	S 27
44171	1	S 28
44362	1	S 29
44562	1	S 30
44763	1	S 31
44953	1	S 32
45153	1	S 33
45344	1	S 34
45544	1	S 35
45735	1	S 36
45935	1	S 37
46135	1	S 38
46326	1	S 39
46526	1	S 40
46717	1	S 41
46917	1	S 42
47107	1	S 43
47308	1	S 44
47508	1	S 45
47699	1	S 46
47899	1	S 47
48089	1	S 48
48290	1	S 49
48480	1	S 50
48681	1	S 51
48881	1	S 52
49071	1	S 53
49272	1	S 54
49462	1	S 55
49663	1	S 56
49853	1	S 57
50053	1	S 58
50254	1	S 59
50444	1	S 60
50645	1	S 61
50835	1	S 62
51036	1	S 63
51226	1	S 64
51426	1	S 65
51627	1	S 66
51817	1	S 67
52018	1	S 68
52208	1	S 69
52408	1	S 70
52609	1	S 71
52799	1	S 72
53000	1	S 73
53190	1	S 74
53390	1	S 75
53581	1	S 76
53781	1	S 77
53982	1	S 78
54172	1	S 79
54372	1	S 80
54563	1	S 81
54763	1	S 82
54954	1	S 83
55154	1	S 84
55354	1	S 85
55545	1	S 86
55745	1	S 87
55936	1	S 88
56136	1	S 89
56326	1	S 90
56527	1	S 91
56727	1	S 92
56918	1	S 93
57118	1	S 94
57309	1	S 95
57509	1	S 96
57699	1	S 97
57900	1	S 98
58100	1	S 99
58291	1	S100
58491	1	S101
58681	1	S102
58882	1	S103
59072	1	S104
59273	1	S105
59473	1	S106
59663	1	S107
59864	1	S108
60054	1	S109
60255	1	S110
60445	1	S111
60645	1	S112
60846	1	S113
61036	1	S114
61237	1	S115
61427	1	S116
61627	1	S117
61818	1	S118
62018	1	S119
62219	1	S120
62409	1	S121
62609	1	S122
62800	1	S123
63000	1	S124
63191	1	S125
63391	1	S126
63592	1	S127
63782	1	S128
63982	1	S129
64173	1	S130
64373	1	S131
64564	1	S132
64764	1	S133
64964	1	S134
65155	1	S135
65355	1	S136
65546	1	S137
65746	1	S138
65936	1	S139
66137	1	S140
66337	1	S141
66528	1	S142
66728	1	S143
66918	1	S144
67119	1	S145
67309	1	S146
67510	1	S147
67710	1	S148
67900	1	S149
68101	1	S150
68291	1	S151
68492	1	S152
68692	1	S153
68882	1	S154
69083	1	S155
69273	1	S156
69474	1	S157
69664	1	S158
69865	1	S159
70065	1	S160
70255	1	S161
70456	1	S162
70646	1	S163
70847	1	S164
71037	1	S165
71237	1	S166
71438	1	S167
71628	1	S168
71829	1	S169
72019	1	S170
72219	1	S171
72410	1	S172
72610	1	S173
72811	1	S174
73001	1	S175
73201	1	S176
73392	1	S177
73592	1	S178
73783	1	S179
73983	1	S180
74183	1	S181
74374	1	S182
74574	1	S183
74765	1	S184
74965	1	S185
75156	1	S186
75356	1	S187
75556	1	S188
75747	1	S189
75947	1	S190
76138	1	S191
76338	1	S192
76528	1	S193
76729	1	S194
76929	1	S195
77120	1	S196
77320	1	S197
77510	1	S198
77711	1	S199
77901	1	S200
78102	1	S201
78302	1	S202
78492	1	S203
78693	1	S204
78883	1	S205
79084	1	S206
79274	1	S207
79474	1	S208
79675	1	S209
79865	1	S210
80066	1	S211
80256	1	S212
80456	1	S213
80647	1	S214
80847	1	S215
81048	1	S216
81238	1	S217
81439	1	S218
81629	1	S219
81829	1	S220
82020	1	S221
82220	1	S222
82421	1	S223
82611	1	S224
82811	1	S225
83002	1	S226
83202	1	S227
83393	1	S228
83593	1	S229
83793	1	S230
83984	1	S231
84184	1	S232
84375	1	S233
84575	1	S234
84775	1	S235
84966	1	S236
85166	1	S237
85357	1	S238
85557	1	S239
85747	1	S240
85948	1	S241
86148	1	S242
86339	1	S243
86539	1	S244
86729	1	S245
86930	1	S246
87120	1	S247
87321	1	S248
87521	1	S249
87712	1	S250
87912	1	S251
88102	1	S252
88303	1	S253
88493	1	S254
88694	1	S255
89084	1	S  1
89285	1	S  2
89475	1	S  3
89676	1	S  4
89866	1	S  5
90066	1	S  6
90267	1	S  7
90457	1	S  8
90658	1	S  9
90848	1	S 10
91048	1	S 11
91239	1	S 12
91439	1	S 13
91640	1	S 14
91830	1	S 15
92030	1	S 16
92221	1	S 17
92421	1	S 18
92612	1	S 19
92812	1	S 20
93013	1	S 21
93203	1	S 22
93403	1	S 23
93594	1	S 24
93794	1	S 25
93985	1	S 26
94185	1	S 27
94385	1	S 28
94576	1	S 29
94776	1	S 30
94967	1	S 31
95167	1	S 32
95357	1	S 33
95558	1	S 34
95758	1	S 35
95949	1	S 36
96149	1	S 37
96339	1	S 38
96540	1	S 39
96730	1	S 40
96931	1	S 41
97131	1	S 42
97321	1	S 43
97522	1	S 44
97712	1	S 45
97913	1	S 46
98103	1	S 47
98303	1	S 48
98504	1	S 49
98694	1	S 50
98895	1	S 51
99085	1	S 52
99286	1	S 53
99476	1	S 54
99676	1	S 55
99877	1	S 56
100067	1	S 57
100268	1	S 58
100458	1	S 59
100658	1	S 60
100849	1	S 61
101049	1	S 62
101250	1	S 63
101440	1	S 64
101640	1	S 65
101831	1	S 66
102031	1	S 67
102232	1	S 68
102422	1	S 69
102622	1	S 70
102813	1	S 71
103013	1	S 72
103204	1	S 73
103404	1	S 74
103605	1	S 75
103795	1	S 76
103995	1	S 77
104186	1	S 78
104386	1	S 79
104577	1	S 80
104777	1	S 81
104977	1	S 82
105168	1	S 83
105368	1	S 84
105559	1	S 85
105759	1	S 86
105949	1	S 87
106150	1	S 88
106350	1	S 89
106541	1	S 90
106741	1	S 91
106931	1	S 92
107132	1	S 93
107322	1	S 94
107523	1	S 95
107723	1	S 96
107913	1	S 97
108114	1	S 98
108304	1	S 99
108505	1	S100
108695	1	S101
108895	1	S102
109096	1	S103
109286	1	S104
109487	1	S105
109677	1	S106
109878	1	S107
110068	1	S108
110268	1	S109
110469	1	S110
110659	1	S111
110860	1	S112
111050	1	S113
111250	1	S114
111441	1	S115
111641	1	S116
111842	1	S117
112032	1	S118
112232	1	S119
112423	1	S120
112623	1	S121
112814	1	S122
113014	1	S123
113214	1	S124
113405	1	S125
113605	1	S126
113796	1	S127
113996	1	S128
114186	1	S129
114387	1	S130
114587	1	S131
114778	1	S132
114978	1	S133
115168	1	S134
115369	1	S135
115559	1	S136
115760	1	S137
115960	1	S138
116151	1	S139
116351	1	S140
116541	1	S141
116742	1	S142
116932	1	S143
117133	1	S144
117333	1	S145
117523	1	S146
117724	1	S147
117914	1	S148
118115	1	S149
118315	1	S150
118505	1	S151
118706	1	S152
118896	1	S153
119097	1	S154
119287	1	S155
119487	1	S156
119688	1	S157
119878	1	S158
120079	1	S159
120269	1	S160
120469	1	S161
120660	1	S162
120860	1	S163
121061	1	S164
121251	1	S165
121452	1	S166
121642	1	S167
121842	1	S168
122033	1	S169
122233	1	S170
122434	1	S171
122624	1	S172
122824	1	S173
123015	1	S174
123215	1	S175
123406	1	S176
123606	1	S177
123806	1	S178
123997	1	S179
124197	1	S180
124388	1	S181
124588	1	S182
124778	1	S183
124979	1	S184
125179	1	S185
125370	1	S186
125570	1	S187
125760	1	S188
125961	1	S189
126151	1	S190
126352	1	S191
126552	1	S192
126743	1	S193
126943	1	S194
127133	1	S195
127334	1	S196
127524	1	S197
127725	1	S198
127925	1	S199
128115	1	S200
128316	1	S201
128506	1	S202
128707	1	S203
128897	1	S204
129097	1	S205
129298	1	S206
129488	1	S207
129689	1	S208
129879	1	S209
130079	1	S210
130270	1	S211
130470	1	S212
130671	1	S213
130861	1	S214
131061	1	S215
131252	1	S216
131452	1	S217
131643	1	S218
131843	1	S219
132044	1	S220
132234	1	S221
132434	1	S222
132625	1	S223
132825	1	S224
133016	1	S225
133216	1	S226
133416	1	S227
133607	1	S228
133807	1	S229
133998	1	S230
134198	1	S231
134398	1	S232
134589	1	S233
134789	1	S234
134980	1	S235
135180	1	S236
135370	1	S237
135571	1	S238
135771	1	S239
135962	1	S240
136162	1	S241
136352	1	S242
136553	1	S243
136743	1	S244
136944	1	S245
137144	1	S246
137334	1	S247
137535	1	S248
137725	1	S249
137926	1	S250
138116	1	S251
138317	1	S252
138517	1	S253
138707	1	S254
138908	1	S255
139299	1	S  1
139489	1	S  2
139689	1	S  3
139890	1	S  4
140080	1	S  5
140281	1	S  6
140471	1	S  7
140671	1	S  8
140862	1	S  9
141062	1	S 10
141263	1	S 11
141453	1	S 12
141653	1	S 13
141844	1	S 14
142044	1	S 15
142235	1	S 16
142435	1	S 17
142635	1	S 18
142826	1	S 19
143026	1	S 20
143217	1	S 21
143417	1	S 22
143607	1	S 23
143808	1	S 24
144008	1	S 25
144199	1	S 26
144399	1	S 27
144590	1	S 28
144790	1	S 29
144980	1	S 30
145181	1	S 31
145381	1	S 32
145572	1	S 33
145772	1	S 34
145962	1	S 35
146163	1	S 36
146353	1	S 37
146554	1	S 38
146754	1	S 39
146944	1	S 40
147145	1	S 41
147335	1	S 42
147536	1	S 43
147726	1	S 44
147926	1	S 45
148127	1	S 46
148317	1	S 47
148518	1	S 48
148708	1	S 49
148908	1	S 50
149099	1	S 51
149299	1	S 52
149500	1	S 53
149690	1	S 54
149891	1	S 55
150081	1	S 56
150281	1	S 57
150482	1	S 58
150672	1	S 59
150873	1	S 60
151063	1	S 61
151263	1	S 62
151454	1	S 63
151654	1	S 64
151855	1	S 65
152045	1	S 66
152245	1	S 67
152436	1	S 68
152636	1	S 69
152827	1	S 70
153027	1	S 71
153227	1	S 72
153418	1	S 73
153618	1	S 74
153809	1	S 75
154009	1	S 76
154199	1	S 77
154400	1	S 78
154600	1	S 79
154791	1	S 80
154991	1	S 81
155181	1	S 82
155382	1	S 83
155572	1	S 84
155773	1	S 85
155973	1	S 86
156164	1	S 87
156364	1	S 88
156554	1	S 89
156755	1	S 90
156945	1	S 91
157146	1	S 92
157346	1	S 93
157536	1	S 94
157737	1	S 95
157927	1	S 96
158128	1	S 97
158318	1	S 98
158518	1	S 99
158719	1	S100
158909	1	S101
159110	1	S102
159300	1	S103
159500	1	S104
159691	1	S105
159891	1	S106
160092	1	S107
160282	1	S108
160482	1	S109
160673	1	S110
160873	1	S111
161064	1	S112
161264	1	S113
161464	1	S114
161655	1	S115
161855	1	S116
162046	1	S117
162246	1	S118
162437	1	S119
162637	1	S120
162837	1	S121
163028	1	S122
163228	1	S123
163419	1	S124
163619	1	S125
163809	1	S126
164010	1	S127
164210	1	S128
164401	1	S129
164601	1	S130
164791	1	S131
164992	1	S132
165182	1	S133
165383	1	S134
165583	1	S135
165773	1	S136
165974	1	S137
166164	1	S138
166365	1	S139
166565	1	S140
166755	1	S141
166956	1	S142
167146	1	S143
167347	1	S144
167537	1	S145
167737	1	S146
167938	1	S147
168128	1	S148
168329	1	S149
168519	1	S150
168720	1	S151
168910	1	S152
169110	1	S153
169311	1	S154
169501	1	S155
169702	1	S156
169892	1	S157
170092	1	S158
170283	1	S159
170483	1	S160
170684	1	S161
170874	1	S162
171074	1	S163
171265	1	S164
171465	1	S165
171656	1	S166
171856	1	S167
172056	1	S168
172247	1	S169
172447	1	S170
172638	1	S171
172838	1	S172
173028	1	S173
173229	1	S174
173429	1	S175
173620	1	S176
173820	1	S177
174011	1	S178
174211	1	S179
174401	1	S180
174602	1	S181
174802	1	S182
174993	1	S183
175193	1	S184
175383	1	S185
175584	1	S186
175774	1	S187
175975	1	S188
176175	1	S189
176365	1	S190
176566	1	S191
176756	1	S192
176957	1	S193
177147	1	S194
177347	1	S195
177548	1	S196
177738	1	S197
177939	1	S198
178129	1	S199
178329	1	S200
178520	1	S201
178720	1	S202
178921	1	S203
179111	1	S204
179311	1	S205
179502	1	S206
179702	1	S207
179893	1	S208
180093	1	S209
180293	1	S210
180484	1	S211
180684	1	S212
180875	1	S213
181075	1	S214
181266	1	S215
181466	1	S216
181666	1	S217
181857	1	S218
182057	1	S219
182248	1	S220
182448	1	S221
182648	1	S222
182839	1	S223
183039	1	S224
183230	1	S225
183430	1	S226
183620	1	S227
183821	1	S228
184021	1	S229
184212	1	S230
184412	1	S231
184602	1	S232
184803	1	S233
184993	1	S234
185194	1	S235
185394	1	S236
185584	1	S237
185785	1	S238
185975	1	S239
186176	1	S240
186366	1	S241
186566	1	S242
186767	1	S243
186957	1	S244
187158	1	S245
187348	1	S246
187549	1	S247
187739	1	S248
187939	1	S249
188140	1	S250
188330	1	S251
188531	1	S252
188721	1	S253
188921	1	S254
189112	1	S255
189513	1	S  1
189703	1	S  2
189903	1	S  3
190094	1	S  4
190294	1	S  5
190485	1	S  6
190685	1	S  7
190885	1	S  8
191076	1	S  9
191276	1	S 10
191467	1	S 11
